match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_challengeLost,stat_fouls,captain,stat_unsuccessfulTouch,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
10388409,home,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,False,14.0,10.0,,,2.0,2.0,8.0,12.0,1.0,2.0,3.0,1.0,,,,65.0,27.0,7.2,8.0,0.2288,0.9365,0.0446434,2,,,,,8.0,,,,,,,,6.0,1.0,1.0,,4.0,,,,1.0,,,1.0,,2.0,1.0,,,,,,
10388409,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,8.0,2.0,1.0,,1.0,3.0,2.0,7.0,,2.0,3.0,,,,,45.0,28.0,6.5,12.0,0.0,0.0,0.024235,0,,,,2.0,5.0,,2.0,,1.0,2.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,914276,EUR,910396800,F,37,37,True,2.0,,,,,,,2.0,,1.0,,,,,,25.0,6.0,6.4,4.0,0.0,0.0,0.0,0,,,,,5.0,1.0,,,,,1.0,1.0,4.0,,,,1.0,,,,,,,,,1.0,,,,,,,
10388409,home,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,True,4.0,1.0,2.0,,,1.0,1.0,3.0,,,2.0,,,,,25.0,10.0,6.4,6.0,0.0,0.0,0.00131525,0,,,,,2.0,1.0,,,1.0,,,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,8.0,3.0,6.5,2.0,0.0,0.0,0.00029781,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,M,10,10,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,9.0,1.0,6.6,,0.0,0.0,0.00017665,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,home,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Nelson Weiper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,28.0,24.0,6.0,2.0,23.0,24.0,1.0,4.0,1.0,1.0,8.0,,1.0,2.0,2.0,90.0,39.0,7.0,4.0,0.0,0.0,0.0001557,0,0.5195,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,
10388409,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,62.0,50.0,8.0,4.0,27.0,31.0,26.0,34.0,1.0,7.0,8.0,2.0,,,,90.0,93.0,7.6,14.0,0.0219,0.0,0.214304,1,,,,3.0,1.0,1.0,,,5.0,1.0,4.0,3.0,,,,,,1.0,,,,,3.0,,1.0,,,,,,,,
10388409,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,89.0,79.0,11.0,5.0,51.0,56.0,28.0,33.0,3.0,7.0,8.0,3.0,,,,90.0,112.0,7.6,10.0,0.0,0.0,0.0124219,0,,,,,3.0,,,,11.0,2.0,1.0,1.0,3.0,,,True,,,,,,1.0,,,,,,,,,,,
10388409,away,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,False,94.0,84.0,10.0,5.0,49.0,53.0,35.0,42.0,5.0,7.0,9.0,,,,,90.0,107.0,7.2,11.0,0.0,0.0,0.141513,0,,,,1.0,3.0,,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,
10388409,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,False,57.0,46.0,1.0,1.0,25.0,31.0,23.0,29.0,3.0,8.0,1.0,,,,,90.0,92.0,7.4,15.0,0.0217,0.0,0.136331,1,,,,3.0,5.0,,2.0,,3.0,1.0,5.0,2.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,2.0,,,,,,,,,,
10388409,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,49.0,43.0,4.0,1.0,22.0,26.0,21.0,23.0,2.0,4.0,2.0,1.0,,,,73.0,54.0,6.5,8.0,0.0,0.0,0.0126816,0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,62.0,52.0,7.0,6.0,26.0,30.0,26.0,32.0,4.0,7.0,6.0,1.0,,,,90.0,87.0,6.8,14.0,0.285,0.0,0.0268305,4,,,,,7.0,2.0,,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,,3.0,,,,,,amadou_haidara04,1.0,1.0
10388409,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,False,33.0,28.0,,,14.0,15.0,14.0,21.0,1.0,4.0,3.0,,,,,79.0,52.0,6.3,15.0,0.0443,0.0,0.13477,1,,,,3.0,7.0,2.0,5.0,3.0,,,,,,1.0,2.0,,2.0,,,,1.0,,,,,,,,,,,,
10388409,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,M,18,18,False,26.0,20.0,3.0,,6.0,8.0,15.0,19.0,3.0,7.0,5.0,1.0,,,,90.0,49.0,7.0,16.0,0.3826,0.403,0.289592,2,,,,1.0,10.0,3.0,7.0,3.0,1.0,,,,,1.0,2.0,,2.0,5.0,,2.0,,,1.0,2.0,,1.0,1.0,,,,Nkunku,1.0,
10388409,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,51.0,41.0,5.0,5.0,14.0,16.0,28.0,37.0,,3.0,4.0,1.0,,,,73.0,64.0,7.2,15.0,0.0,0.0,0.435481,0,,,,2.0,9.0,1.0,4.0,2.0,1.0,1.0,,,2.0,2.0,2.0,,1.0,3.0,,1.0,,,1.0,,,,,,,,DomSzobo,,
10388409,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,False,31.0,24.0,2.0,1.0,5.0,7.0,19.0,25.0,,4.0,3.0,1.0,,,,90.0,46.0,6.6,13.0,0.3561,0.2409,0.0283485,4,,,,1.0,6.0,2.0,4.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,3.0,,,1.0,,,,,,,timowerner,1.0,
10388409,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,19.0,18.0,4.0,4.0,2.0,2.0,16.0,17.0,,1.0,1.0,,,,,17.0,22.0,6.9,1.0,0.0,0.0,0.0231897,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,3.0,1.0,2.0,,,,17.0,11.0,6.6,3.0,0.0,0.0,0.0496183,0,,,,,3.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,andresilva9,,
10388409,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,2.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,11.0,2.0,6.5,1.0,0.0,0.0,0.00514319,0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Jonas Nickisch,jonas-nickisch,J. Nickisch,G,21,190,69,M,1142705,EUR,1085097600,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Jonas,Nickisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,964994,EUR,1011744000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JGvardiol,,
10388409,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388409,away,RB Leipzig,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182,228,M,1001967,EUR,1043366400,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
