match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_totalOffside,stat_accurateCross
12437567,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,home,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,home,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,24.0,21.0,6.0,3.0,0.0,18.0,18.0,6.0,,3.0,,1.0,,90.0,29.0,6.4,3.0,0.00185958,0,-0.2578,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,24.0,15.0,1.0,,0.0,8.0,12.0,12.0,,4.0,,,,66.0,42.0,6.1,14.0,0.00818943,0,,,,,7.0,,,3.0,3.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
12437567,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,69.0,64.0,9.0,5.0,0.0,51.0,51.0,18.0,7.0,6.0,,,,90.0,85.0,7.1,7.0,0.0144739,0,,,,,13.0,,,2.0,4.0,,,2.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,
12437567,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,False,62.0,49.0,6.0,2.0,0.0,39.0,44.0,18.0,11.0,7.0,,,,90.0,81.0,7.0,13.0,0.00429401,0,,,,,10.0,,1.0,3.0,7.0,1.0,,2.0,2.0,,,1.0,,5.0,,,1.0,,,,,,,,,,,
12437567,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,26.0,14.0,8.0,1.0,0.0,9.0,13.0,17.0,1.0,5.0,,,,90.0,50.0,6.1,20.0,0.00275621,0,,,,,5.0,4.0,,7.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,
12437567,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,22.0,20.0,2.0,1.0,0.0,16.0,18.0,4.0,1.0,2.0,,,,76.0,30.0,6.6,3.0,0.00718268,1,,,,,4.0,,1.0,6.0,2.0,4.0,,,2.0,2.0,1.0,2.0,,,,,1.0,,,1.0,,0.0274,0.0686,,True,,,
12437567,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,27.0,20.0,2.0,1.0,1.0,6.0,8.0,21.0,,4.0,,,,90.0,42.0,7.0,15.0,0.133466,0,,,,DLukebakio,14.0,2.0,,5.0,5.0,,,1.0,,,3.0,4.0,2.0,1.0,4.0,2.0,,2.0,,,,,,,,1.0,,
12437567,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,False,24.0,19.0,,,0.0,8.0,12.0,13.0,1.0,2.0,,,,90.0,44.0,6.7,8.0,0.0545057,0,,,,,11.0,1.0,1.0,4.0,9.0,1.0,,,3.0,2.0,1.0,1.0,1.0,4.0,1.0,,,2.0,,,,,,,,,,
12437567,away,Sevilla,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,False,45.0,42.0,1.0,1.0,0.0,28.0,29.0,16.0,2.0,4.0,,,,85.0,52.0,6.5,5.0,0.0123126,0,,,,,14.0,,,3.0,2.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,
12437567,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,M,5,5,False,20.0,11.0,5.0,3.0,0.0,1.0,7.0,14.0,2.0,5.0,,,,76.0,39.0,7.2,14.0,0.107395,2,,,,,11.0,1.0,,4.0,3.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,0.4645,0.6079,,,,,1.0
12437567,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,12.0,9.0,1.0,1.0,0.0,7.0,7.0,6.0,,,,,,65.0,23.0,6.6,7.0,0.00381998,3,,,,,2.0,1.0,2.0,6.0,3.0,1.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,1.0,1.0,,,0.2098,,2.0,,,,
12437567,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,True,14.0,12.0,1.0,1.0,0.0,6.0,6.0,9.0,,2.0,,,,24.0,22.0,6.9,3.0,0.0062026,0,,,,Saul,6.0,1.0,,3.0,4.0,1.0,,1.0,1.0,1.0,,2.0,,,2.0,2.0,,1.0,,,,,,,,,,
12437567,away,Sevilla,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,15,15,True,6.0,4.0,,,0.0,1.0,1.0,5.0,,1.0,,,,25.0,6.0,6.6,2.0,0.00524079,0,,,,,3.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,
12437567,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,9.0,6.0,,,0.0,1.0,2.0,7.0,,1.0,,,,14.0,12.0,6.4,4.0,0.00235796,0,,,,,5.0,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,
12437567,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,9.0,7.0,,,0.0,3.0,3.0,7.0,,,,,,14.0,11.0,6.5,4.0,0.00315464,0,,,,,4.0,1.0,,2.0,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
12437567,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,1.0,1.0,,,0.0,,,1.0,,1.0,,,,10.0,4.0,6.5,2.0,0.00044386,0,,Stanis Idumbo Muzambo,,,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,
12437567,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185,237,M,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178,222,M,1142094,EUR,1090886400,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437567,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
