match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_errorLeadToAShot,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_goals
12476415,home,Bristol City,Stefan Bajić,stefan-bajic,S. Bajić,G,50,187,240,M,911843,EUR,1009065600,G,23,23,False,34.0,25.0,15.0,6.0,0.0,21.0,25.0,4.0,9.0,1.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,42.0,7.2,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476415,home,Bristol City,George Tanner,tanner-george,G. Tanner,D,19,181,60,M,927367,EUR,942710400,D,19,19,False,34.0,30.0,2.0,,0.0,16.0,18.0,14.0,17.0,4.0,4.0,3.0,1.0,,,,,,90.0,54.0,6.6,8.0,1,1.0,4.0,3.0,6.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12476415,home,Bristol City,Zak Vyner,zak-vyner,Z. Vyner,D,26,178,166,M,829186,EUR,863568000,D,14,14,False,54.0,40.0,10.0,4.0,0.0,26.0,29.0,14.0,25.0,3.0,3.0,5.0,,,,,,,90.0,68.0,6.9,14.0,1,,3.0,,5.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,
12476415,home,Bristol City,Kal Naismith,kal-naismith,K. Naismith,D,3,185,86,M,215032,EUR,698371200,D,4,4,False,69.0,61.0,7.0,3.0,0.0,37.0,40.0,24.0,32.0,5.0,2.0,8.0,1.0,,,,,,90.0,83.0,6.9,11.0,2,3.0,,3.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
12476415,home,Bristol City,Haydon Roberts,haydon-roberts,H. Roberts,D,5,175,77,M,980635,EUR,1020988800,D,24,24,False,40.0,32.0,3.0,,0.0,8.0,10.0,26.0,35.0,4.0,,2.0,1.0,,,,,,90.0,63.0,7.2,14.0,0,5.0,1.0,,3.0,,,2.0,,2.0,1.0,,,2.0,2.0,,,1.0,,,2.0,1.0,1.0,,,,,
12476415,home,Bristol City,Taylor Gardner-Hickman,taylor-gardner-hickman,T. Gardner-Hickman,M,5,188,108,M,1015368,EUR,1009670400,M,22,22,False,62.0,52.0,4.0,2.0,0.0,18.0,21.0,36.0,47.0,5.0,2.0,8.0,1.0,,,,,,90.0,81.0,7.1,19.0,1,6.0,,2.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,,,1.0,1.0,1.0,,3.0,,,2.0,2.0,,,,,,
12476415,home,Bristol City,Jason Knight,jason-knight,J. Knight,M,12,173,389,M,958918,EUR,982022400,M,12,12,False,28.0,22.0,,,0.0,9.0,10.0,13.0,19.0,6.0,1.0,1.0,,,,,,,45.0,39.0,7.2,10.0,0,1.0,,2.0,1.0,,,1.0,2.0,1.0,1.0,,,3.0,1.0,,,2.0,,,,1.0,,True,,,,
12476415,home,Bristol City,Mark Sykes,mark-sykes,M. Sykes,M,17,182,137,M,560196,EUR,870652800,M,17,17,False,21.0,17.0,,,0.0,4.0,5.0,14.0,19.0,4.0,,,1.0,,,,,,68.0,35.0,6.7,9.0,2,3.0,,1.0,5.0,1.0,,,,1.0,,,,2.0,1.0,1.0,,1.0,,,1.0,2.0,,,2.0,,,
12476415,home,Bristol City,Nahki Wells,nahki-wells,N. Wells,F,21,170,310,M,145182,EUR,644198400,M,21,21,False,17.0,16.0,,,0.0,3.0,3.0,13.0,14.0,3.0,,5.0,2.0,,,,,,69.0,33.0,6.9,8.0,3,,3.0,,7.0,1.0,2.0,,4.0,2.0,1.0,,,,,,,2.0,,,,2.0,,,,1.0,,
12476415,home,Bristol City,Sam Bell,sam-bell,S. Bell,F,20,178,96,M,1093053,EUR,1022112000,M,20,20,False,11.0,9.0,2.0,,0.0,3.0,3.0,6.0,9.0,,,2.0,,,,,,,44.0,18.0,6.6,5.0,2,1.0,,,3.0,2.0,,,1.0,,,,,,,1.0,,,Sam Bell,,,1.0,,,,2.0,,
