match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,captain,stat_goodHighClaim,stat_outfielderBlock,stat_lastManTackle,stat_clearanceOffLine
12441711,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,56.0,51.0,3.0,3.0,0.0,8.0,8.0,43.0,50.0,3.0,,,90.0,72.0,8.3,9.0,0.449289,3,,noano,2.0,2.0,1.0,2.0,1.0,,,7.0,,,5.0,,1.0,,,,,3.0,1.0,1.0,0.2189,1.0,2.0,,0.0122,,,,,,
12441711,home,PSV Eindhoven,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8804,M,825839,EUR,934761600,D,3,3,True,23.0,22.0,1.0,1.0,0.0,11.0,11.0,12.0,17.0,2.0,,,45.0,35.0,6.8,6.0,0.132948,2,,tyrellmalacia,5.0,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,0.1485,,1.0,,,1.0,,,,,
12441711,home,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,True,26.0,22.0,,,0.0,4.0,4.0,18.0,22.0,3.0,,,45.0,41.0,7.1,8.0,0.192705,4,,johanbakayoko,,5.0,3.0,6.0,,,1.0,3.0,,,5.0,,5.0,2.0,,,,,,,0.7211,2.0,2.0,,0.7435,,,,,,
12441711,home,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,True,9.0,8.0,1.0,1.0,0.0,,,8.0,10.0,,,,27.0,17.0,7.5,2.0,0.0182467,2,,,1.0,1.0,,2.0,1.0,,,1.0,,1.0,5.0,1.0,2.0,,,,,2.0,,,0.2287,2.0,,,0.1902,,,,,,
12441711,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,10.0,10.0,1.0,1.0,0.0,6.0,6.0,4.0,4.0,,,,8.0,10.0,6.6,,0.0138994,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Esmir Bajraktarević,Esmir Bajraktarevic,,esmir-bajraktarevic,E. Bajraktarević,F,19,175,6905,M,1136110,EUR,1110412800,F,19,19,True,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,1.0,,,8.0,8.0,6.9,1.0,0.00603039,1,,,,,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,0.0744,,,,,,,,,,
12441711,home,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179,1021,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,home,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Fabian de Keijzer,,,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,1,1,False,39.0,22.0,34.0,17.0,0.0,5.0,5.0,17.0,34.0,7.0,5.0,6.0,90.0,48.0,7.0,17.0,0.0129207,0,-0.5372,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,
12441711,away,Heracles Almelo,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,2,2,False,17.0,12.0,5.0,2.0,0.0,8.0,10.0,4.0,7.0,6.0,,,89.0,30.0,5.8,10.0,0.0022931,0,,,,6.0,4.0,,,,1.0,,,2.0,5.0,1.0,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
12441711,away,Heracles Almelo,Damon Mirani,,,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,D,4,4,False,24.0,21.0,1.0,,0.0,17.0,19.0,4.0,5.0,1.0,,,90.0,42.0,7.1,3.0,0.0021001,0,,,,2.0,,,,,,,,,2.0,2.0,,,,6.0,1.0,2.0,2.0,,,,,,,,,,5.0,1.0,
12441711,away,Heracles Almelo,Ivan Mesík,,,ivan-mesik,I. Mesík,D,24,187,163,M,918484,EUR,991353600,D,24,24,False,41.0,33.0,10.0,3.0,0.0,25.0,27.0,8.0,14.0,2.0,,,90.0,59.0,6.7,8.0,0.00457966,0,,,,1.0,,1.0,,,,,1.0,,3.0,,1.0,,,10.0,1.0,1.0,,1.0,,,,,,,,,3.0,,
12441711,away,Heracles Almelo,Mats Rots,,,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,False,30.0,24.0,3.0,1.0,0.0,20.0,22.0,4.0,8.0,5.0,,,90.0,50.0,6.1,9.0,0.00379206,0,,,,5.0,,1.0,,2.0,,,1.0,,6.0,4.0,1.0,,,3.0,,5.0,3.0,,,,,,,,,,,,
12441711,away,Heracles Almelo,Brian De Keersmaecker,,,brian-de-keersmaecker,B. D. Keersmaeker,M,14,182,235,M,981222,EUR,957571200,M,14,14,False,28.0,27.0,3.0,3.0,0.0,23.0,24.0,4.0,4.0,5.0,,,90.0,34.0,6.7,1.0,0.00125669,0,,,,2.0,,2.0,,,1.0,,1.0,,4.0,,2.0,,,1.0,1.0,,,2.0,,,,,,,True,,,,
12441711,away,Heracles Almelo,Jan Žambůrek,,,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,False,25.0,22.0,2.0,1.0,0.0,15.0,15.0,7.0,10.0,5.0,,,71.0,38.0,7.1,3.0,0.00235748,0,,,,4.0,,,,,2.0,,1.0,,2.0,1.0,,,,4.0,2.0,2.0,,,,,,,,,,,2.0,,1.0
12441711,away,Heracles Almelo,Juho Talvitie,Juho Talvitie,,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,M,23,23,False,13.0,11.0,1.0,1.0,0.0,7.0,7.0,4.0,6.0,4.0,,,62.0,19.0,6.0,6.0,0.00416797,0,,,,4.0,1.0,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Thomas Bruns,,,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,False,27.0,19.0,2.0,1.0,0.0,14.0,18.0,6.0,11.0,5.0,,,90.0,46.0,6.4,15.0,0.258226,0,,,2.0,10.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,6.0,5.0,1.0,,,,1.0,2.0,2.0,3.0,,,,,,1.0,,,,,
12441711,away,Heracles Almelo,Suf Podgoreanu,,,suf-podgoreanu,S. Podgoreanu,M,17,193,150,M,1010062,EUR,1011484800,M,29,29,False,18.0,14.0,1.0,,1.0,8.0,9.0,6.0,11.0,2.0,,,90.0,32.0,6.6,12.0,0.0495489,0,,,2.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,,,2.0,,1.0,,,2.0,,1.0,1.0,,,,,,,,,,,,
12441711,away,Heracles Almelo,Jizz Hornkamp,,,jizz-hornkamp,J. Hornkamp,F,19,180,683,M,914392,EUR,889228800,F,9,9,False,9.0,5.0,1.0,,0.0,2.0,3.0,3.0,6.0,,,,45.0,14.0,6.2,6.0,0.00692108,1,,,,5.0,,,,1.0,2.0,,3.0,3.0,3.0,,,1.0,1.0,,,,,,0.0617,,,,,,,,,,
12441711,away,Heracles Almelo,Luka Kulenović,,,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,True,9.0,2.0,,,0.0,1.0,1.0,1.0,8.0,,,,45.0,15.0,6.9,8.0,0.00129127,1,,,,2.0,1.0,2.0,,,,,1.0,3.0,5.0,,2.0,,,,1.0,,,,0.0184,1.0,,,0.138,,,,,,
12441711,away,Heracles Almelo,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,26,26,True,1.0,,1.0,,0.0,,1.0,,,,,,28.0,3.0,6.4,2.0,,0,,,,2.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Mario Engels,,,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,3.0,,,19.0,8.0,7.1,4.0,0.00597855,1,,,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,0.4191,1.0,,1.0,0.8752,,,,,,
12441711,away,Heracles Almelo,Jannes Wieckhoff,,,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Timo Jansink,,,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Robin Mantel,,,robin-mantel,R. Mantel,G,30,195,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Lorenzo Milani,,,lorenzo-milani,L. Milani,D,20,178,32,M,1084492,EUR,990489600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Jop Tijink,Jop Tijink,,jop-tijink,J. Tijink,D,27,188,33,M,1862924,EUR,1107043200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Stijn Bultman,Stijn Bultman,,bultman-stijn,S. Bultman,D,18,185,61,M,1486433,EUR,1106956800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441711,away,Heracles Almelo,Diego van Oorschot,Diego van Oorschot,,van-oorschot-diego,D. v. Oorschot,F,8,173,57,M,1482511,EUR,1128211200,F,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
