match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,player_firstName,player_lastName,stat_challengeLost,stat_wasFouled,stat_fouls,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_wonTackle,stat_onTargetScoringAttempt,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_hitWoodwork,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_goals
11407341,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,True,52.0,44.0,15.0,7.0,42.0,45.0,2.0,7.0,8.0,1.0,1.0,2.0,90.0,60.0,6.6,8.0,0.0,0.0,0.00124315,0,-1.3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407341,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,,38.0,30.0,3.0,,15.0,19.0,15.0,19.0,6.0,,,,90.0,50.0,6.5,11.0,0.0219,0.0,0.00684215,1,,22,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407341,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,5,5,False,,37.0,33.0,4.0,3.0,28.0,29.0,5.0,8.0,6.0,,,,90.0,56.0,7.8,4.0,0.0,0.0,0.146647,0,,6,6.0,1.0,1.0,,3.0,2.0,,1.0,3.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407341,home,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,190,528,M,1009268,EUR,1011830400,D,21,21,False,,30.0,30.0,,,27.0,27.0,3.0,3.0,2.0,,,,78.0,40.0,6.9,,0.0,0.0,0.00118292,0,,2,1.0,,,,1.0,,,1.0,,3.0,3.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407341,home,Sassuolo,Matías Viña,matias-vina,M. Viña,D,180,7106,M,875295,EUR,879033600,D,17,17,False,,37.0,29.0,2.0,,18.0,20.0,11.0,19.0,,,,,45.0,51.0,6.6,13.0,0.0,0.0,0.0178936,0,,18,2.0,,,,,1.0,1.0,,1.0,5.0,2.0,,,,,2.0,,2.0,matiasv17,2.0,1.0,1.0,,,,,,,,,,,,,
11407341,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,,50.0,47.0,2.0,1.0,17.0,19.0,30.0,32.0,3.0,,,,90.0,66.0,7.1,6.0,0.0347,0.3337,0.0917085,1,,8,6.0,2.0,2.0,,,2.0,2.0,,,5.0,3.0,,,,,4.0,2.0,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,
11407341,home,Sassuolo,Maxime López,maxime-lopez,M. López,M,167,1284,M,352802,EUR,881193600,M,27,27,False,,87.0,78.0,8.0,2.0,35.0,36.0,43.0,51.0,8.0,,,,90.0,96.0,7.4,11.0,0.0,0.0,0.0409633,0,,21,3.0,2.0,,,2.0,2.0,,,,4.0,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,
11407341,home,Sassuolo,Grégoire Defrel,gregoire-defrel,G. Defrel,F,179,185,M,148566,EUR,677116800,M,92,92,False,,17.0,14.0,,,4.0,4.0,10.0,13.0,2.0,,,,78.0,23.0,6.7,5.0,0.0,0.0,0.0124617,0,,92,2.0,1.0,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,
11407341,home,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,179,1671,M,825861,EUR,920160000,M,11,11,False,,26.0,23.0,1.0,1.0,9.0,9.0,14.0,19.0,3.0,,,,62.0,36.0,6.6,9.0,0.0249,0.0,0.0170114,1,,14,3.0,3.0,2.0,,,,2.0,,,4.0,,,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,,,,,,
11407341,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,M,45,45,False,,37.0,31.0,,,7.0,8.0,26.0,35.0,5.0,,,,90.0,64.0,7.7,15.0,0.0392,0.1391,0.101911,3,,45,9.0,6.0,5.0,1.0,1.0,,1.0,1.0,,4.0,,,,,,,4.0,,,6.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,
11407341,home,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,185,2688,M,826198,EUR,927072000,F,9,9,False,,20.0,16.0,,,2.0,3.0,14.0,18.0,,,,,85.0,31.0,6.8,8.0,0.2145,0.0,0.0171348,3,,99,3.0,1.0,,2.0,,,2.0,4.0,1.0,7.0,,,,,,2.0,2.0,,,1.0,,,,1.0,1.0,,,,,,,,,,
11407341,home,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,182,223,M,1121184,EUR,1080086400,D,2,2,True,,21.0,15.0,4.0,2.0,11.0,13.0,5.0,10.0,1.0,,,,45.0,36.0,6.7,7.0,0.1068,0.2307,0.0129858,2,,2,3.0,,,,2.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
11407341,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,True,,13.0,12.0,1.0,1.0,6.0,6.0,6.0,7.0,,,,,28.0,17.0,6.8,2.0,0.0,0.0,0.0120729,0,,42,3.0,1.0,1.0,,1.0,,,1.0,2.0,3.0,,,,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,
11407341,home,Sassuolo,Kevin Miranda,miranda-kevin,K. Miranda,D,188,57,M,1137268,EUR,1047254400,D,16,16,True,,10.0,9.0,,,8.0,9.0,1.0,1.0,1.0,,,,12.0,12.0,6.2,1.0,0.0,0.0,0.00031215,0,,39,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11407341,home,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,187,875,M,1155625,EUR,1068854400,M,23,23,True,,12.0,12.0,1.0,1.0,6.0,6.0,6.0,6.0,1.0,,,,12.0,17.0,6.3,2.0,0.0,0.0,0.00453469,0,,7,2.0,2.0,1.0,,,1.0,1.0,,,3.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
