match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_dispossessed,stat_wonContest,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated
11409025,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,33.0,28.0,16.0,11.0,22.0,23.0,6.0,10.0,2.0,4.0,3.0,4.0,1.0,90.0,41.0,7.3,5.0,0.0008013,0,0.4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,29.0,23.0,3.0,1.0,16.0,18.0,7.0,11.0,,5.0,,,,90.0,58.0,6.1,14.0,0.00213674,0,,Dinis Pinto,,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,44.0,35.0,6.0,1.0,29.0,31.0,6.0,13.0,7.0,1.0,,,,90.0,59.0,6.3,11.0,0.00204313,0,,,,3.0,4.0,,,1.0,,1.0,2.0,1.0,,True,2.0,2.0,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,39.0,37.0,5.0,3.0,36.0,37.0,1.0,2.0,3.0,4.0,,,,90.0,49.0,6.7,3.0,0.00073178,1,,,,2.0,2.0,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,0.1719,,,,,,,,,,,,,,,
11409025,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,26.0,20.0,1.0,1.0,12.0,16.0,11.0,17.0,7.0,5.0,,,,90.0,57.0,7.5,12.0,0.297777,0,,,,,8.0,,,1.0,6.0,1.0,1.0,,,,1.0,,,5.0,,7.0,3.0,2.0,,,,,,,,,,,,
11409025,home,Moreirense,Gonçalo Franco,goncalo-franco,G. Franco,M,17,176,243,M,984866,EUR,974419200,M,88,88,False,33.0,27.0,3.0,1.0,18.0,19.0,9.0,14.0,4.0,8.0,,,,90.0,53.0,6.1,12.0,0.0102821,1,,,,8.0,2.0,4.0,,1.0,,2.0,2.0,2.0,,,,1.0,,,0.0815,,,,1.0,1.0,,,,,,,,,,
11409025,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,21.0,19.0,2.0,1.0,14.0,15.0,5.0,6.0,2.0,1.0,,,,79.0,28.0,6.4,3.0,0.00489722,0,,,,6.0,2.0,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,
11409025,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,M,31,31,False,14.0,11.0,,,5.0,8.0,6.0,7.0,,6.0,,,,74.0,34.0,6.2,13.0,0.00566721,2,,,,7.0,3.0,4.0,,,,4.0,2.0,,,,,,2.0,,0.0287,1.0,,,3.0,,1.0,1.0,,,,,,,,
11409025,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,26.0,22.0,1.0,1.0,13.0,14.0,9.0,15.0,,3.0,,,,79.0,41.0,6.9,10.0,0.00549613,1,,,,2.0,7.0,,,,5.0,2.0,2.0,1.0,1.0,,,,,3.0,0.0182,3.0,,1.0,,1.0,1.0,,,,,,,,,
11409025,home,Moreirense,João Camacho,joao-camacho,J. Camacho,M,37,174,51,M,317677,EUR,772329600,M,19,19,False,12.0,8.0,3.0,2.0,4.0,6.0,4.0,8.0,1.0,4.0,,,,74.0,33.0,6.7,12.0,0.00130699,0,,,,7.0,7.0,4.0,,1.0,3.0,2.0,2.0,1.0,,,1.0,,,2.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,
11409025,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,16.0,12.0,,,5.0,7.0,7.0,9.0,,1.0,,,,86.0,30.0,6.5,13.0,0.00782076,0,,Luís,Asué,5.0,6.0,3.0,,,,6.0,,2.0,,,5.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,
11409025,home,Moreirense,Kobamelo Kodisang,kobamelo-kodisang,K. Kodisang,M,13,169,215,M,822874,EUR,935798400,F,21,21,True,3.0,1.0,,,,1.0,1.0,3.0,,1.0,,,,16.0,5.0,6.7,3.0,0.0010224,0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
11409025,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,17,17,True,6.0,6.0,,,2.0,2.0,4.0,4.0,,2.0,,,,16.0,8.0,6.7,,0.00405464,0,,Jeremy,Antonisse,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11409025,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,True,15.0,14.0,1.0,1.0,9.0,9.0,5.0,6.0,,,,,,11.0,15.0,6.6,1.0,0.00784536,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,André Castro,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,8,8,True,11.0,9.0,1.0,1.0,5.0,5.0,4.0,6.0,,3.0,,,,11.0,14.0,6.8,3.0,0.011365,0,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,9,185,106,M,989407,EUR,947203200,F,32,32,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,10.0,2.0,6.5,,4.653e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Pedro Amador,pedro-amador,P. Amador,D,18,181,89,M,927038,EUR,913939200,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409025,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
