match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,player_sofascoreId,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_wasFouled,captain,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
12421262,home,KV Mechelen,Nikola Storm,,,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,F,11,11,False,25.0,22.0,2.0,2.0,0.0,7.0,9.0,16.0,20.0,,1.0,,,,,,,64.0,41.0,7.0,12.0,0.101512,3,,4.0,5.0,1.0,3.0,2.0,1.0,,,,,2.0,0.2087,,,,1.0,1.0,,,1.0,2.0,,1.0,0.1898,1.0,,,,,
12421262,home,KV Mechelen,Keano Vanrafelghem,,,keano-vanrafelghem,K. Vanrafelghem,F,27,171,388,M,1010237,EUR,1059782400,M,27,27,True,10.0,7.0,,,0.0,1.0,2.0,6.0,9.0,,2.0,,,,,,,26.0,14.0,6.5,5.0,0.00874627,0,,1.0,4.0,2.0,,2.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,
12421262,home,KV Mechelen,Bill Antonio,Bill Antonio,,bill-antonio,B. Antonio,F,38,177,214,M,1158921,EUR,1031011200,F,38,38,True,8.0,4.0,1.0,,1.0,2.0,2.0,3.0,7.0,1.0,2.0,,,,,,,25.0,19.0,7.8,5.0,0.178385,1,,1.0,2.0,6.0,,5.0,5.0,,,,,1.0,0.2515,,,,1.0,,,,1.0,,,2.0,,1.0,1.0,,1.0,,
12421262,home,KV Mechelen,Mory Konate,,,mory-konate,M. Konate,M,8,191,1273,M,889927,EUR,753321600,M,8,8,True,3.0,3.0,,,0.0,3.0,3.0,,,5.0,1.0,,,,,,,21.0,12.0,6.8,1.0,7.91e-06,0,,,1.0,2.0,,,,,2.0,2.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,
12421262,home,KV Mechelen,Aziz Ouattara Mohammed,,,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,32,32,True,5.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,10.0,8.0,6.7,3.0,0.00169541,0,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12421262,home,KV Mechelen,Lion Lauberbach,,,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,True,8.0,4.0,1.0,1.0,0.0,,1.0,4.0,7.0,,1.0,,,,,,,10.0,13.0,6.7,6.0,0.0205791,1,,,4.0,3.0,,2.0,1.0,,,,,1.0,0.0658,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12421262,home,KV Mechelen,Nacho Miras,,,nacho-miras,N. Miras,G,13,187,111,M,1010556,EUR,869270400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,home,KV Mechelen,Bilal Bafdili,,,bafdili-bilal,B. Bafdili,M,11,180,191,M,1445119,EUR,1091491200,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,home,KV Mechelen,Julien Ngoy,,,julien-ngoy,J. Ngoy,F,7,185,145,M,848680,EUR,878428800,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,home,KV Mechelen,Petter Nosakhare Dahl,,,dahl-petter-nosakhare,P. N. Dahl,F,10,180,237,M,1199192,EUR,1066780800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,away,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195,102,M,583506,EUR,849571200,G,34,34,False,20.0,11.0,16.0,7.0,0.0,6.0,8.0,5.0,12.0,,4.0,,2.0,3.0,,,,90.0,26.0,6.9,9.0,0.00307001,0,0.3366,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12421262,away,FCV Dender,Thomas Holmes,,,thomas-holmes,T. Holmes,D,29,185,83,M,928586,EUR,952819200,D,29,29,False,15.0,12.0,3.0,1.0,0.0,7.0,8.0,5.0,8.0,6.0,2.0,,,,,,,69.0,29.0,7.1,4.0,0.0272007,4,,1.0,3.0,4.0,,,,1.0,2.0,2.0,,,0.0923,,2.0,2.0,,1.0,,,,3.0,,1.0,0.1483,1.0,,,,,
12421262,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192,41,M,793987,EUR,869788800,D,21,21,False,26.0,19.0,8.0,2.0,0.0,14.0,17.0,5.0,9.0,8.0,2.0,,,,,,,90.0,38.0,6.8,7.0,0.0285254,2,,,3.0,5.0,,,,,1.0,1.0,,,0.2609,3.0,4.0,,1.0,,,,,1.0,,1.0,0.641,,,True,,,
12421262,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190,42,M,775019,EUR,837734400,D,4,4,False,54.0,41.0,17.0,8.0,0.0,21.0,24.0,25.0,39.0,11.0,3.0,,,,,,,90.0,81.0,7.3,17.0,0.399029,0,,9.0,6.0,7.0,,,,,2.0,,,,,3.0,4.0,2.0,,1.0,,,5.0,,,1.0,,4.0,1.0,,,,
12421262,away,FCV Dender,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175,1057,M,1397569,EUR,1036886400,M,53,53,False,21.0,16.0,2.0,,0.0,6.0,11.0,10.0,10.0,1.0,5.0,,,,,,,61.0,36.0,6.6,11.0,0.0294088,0,,,3.0,2.0,,2.0,,,1.0,1.0,,3.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,
12421262,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191,34,M,882003,EUR,881798400,M,18,18,False,37.0,28.0,3.0,1.0,0.0,14.0,15.0,14.0,23.0,7.0,10.0,,,,,,,90.0,60.0,6.8,14.0,0.0823091,0,,1.0,8.0,6.0,3.0,,,,4.0,2.0,,1.0,,3.0,1.0,1.0,,3.0,,,,,,1.0,,1.0,1.0,,,,
12421262,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176,69,M,1092285,EUR,1035417600,M,24,24,False,38.0,27.0,4.0,2.0,0.0,13.0,17.0,14.0,23.0,1.0,6.0,,,,,,,90.0,53.0,6.7,14.0,0.104792,1,,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0203,3.0,,1.0,,2.0,,1.0,,,,,,1.0,,,,,
12421262,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180,86,M,1145225,EUR,1031011200,M,88,88,False,32.0,26.0,4.0,1.0,0.0,12.0,13.0,14.0,23.0,5.0,3.0,,,,,,,85.0,66.0,7.2,13.0,0.0105525,0,,4.0,1.0,3.0,,,,,2.0,2.0,,2.0,0.0533,1.0,,,,1.0,,1.0,,,,,0.2775,,1.0,,,,
12421262,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187,92,M,858926,EUR,882316800,F,16,16,False,29.0,21.0,3.0,1.0,0.0,7.0,8.0,14.0,21.0,2.0,7.0,,,,,,,61.0,41.0,6.6,12.0,0.0270593,0,,,6.0,3.0,3.0,1.0,1.0,,1.0,1.0,,1.0,,,,3.0,,1.0,,,,,,,,,1.0,,,,
12421262,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181,280,M,1047536,EUR,954892800,F,77,77,False,14.0,6.0,1.0,,0.0,1.0,1.0,5.0,13.0,3.0,1.0,,,,,,,90.0,31.0,6.8,15.0,0.131499,2,,,11.0,6.0,1.0,4.0,1.0,,2.0,1.0,,3.0,0.146,6.0,3.0,,2.0,,,,,,,1.0,,1.0,,,1.0,,
12421262,away,FCV Dender,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192,170,M,915567,EUR,896918400,F,11,11,False,15.0,8.0,,,0.0,1.0,1.0,7.0,14.0,,2.0,,,,,,,69.0,26.0,6.7,10.0,0.0362144,5,,,6.0,6.0,2.0,1.0,1.0,2.0,,,,1.0,0.411,4.0,5.0,,1.0,,,,,2.0,,,0.953,,,,,,1.0
12421262,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186,104,M,924664,EUR,881712000,M,20,20,True,10.0,5.0,4.0,1.0,0.0,,2.0,5.0,9.0,2.0,,,,,,,,29.0,19.0,6.6,8.0,0.00198884,1,,1.0,1.0,3.0,,,,,1.0,1.0,,2.0,0.0044,,2.0,1.0,1.0,,,,,,,,,,,,,,
12421262,away,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,26,26,True,14.0,12.0,1.0,,0.0,6.0,6.0,6.0,9.0,,2.0,,,,,,,29.0,22.0,6.6,4.0,0.00293732,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0126,,,,,1.0,0ratmangoen,,,,,,,,,,,,
12421262,away,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183,58,M,1502941,EUR,823737600,M,10,10,True,10.0,7.0,4.0,3.0,0.0,2.0,3.0,5.0,9.0,1.0,1.0,,,,,,,21.0,19.0,7.7,6.0,0.183687,1,,2.0,5.0,2.0,,2.0,1.0,,1.0,1.0,,,0.0572,1.0,,2.0,,,,,,1.0,1.0,1.0,0.6049,2.0,,,,,
12421262,away,FCV Dender,Mohamed Berte,Mohamed Berte,,mohamed-berte,M. Berte,F,90,175,98,M,1122525,EUR,1017014400,F,90,90,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,,3.0,,,,,,,21.0,6.0,6.4,1.0,0.0155979,1,,,1.0,,1.0,,,1.0,,,,,0.0988,,,,,,,,,,,,,1.0,,,,,1.0
12421262,away,FCV Dender,Noah Mbamba,,,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,17,17,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,11.0,6.0,6.6,,0.00028887,1,,,2.0,1.0,,,,,,,,,0.029,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,
12421262,away,FCV Dender,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,away,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173,39,M,842287,EUR,773107200,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,away,FCV Dender,Kéres Masangu,,,keres-masangu,K. Masangu,M,6,185,37,M,867253,EUR,952387200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421262,away,FCV Dender,Jordan Attah Kadiri,,,jordan-attah-kadiri,J. A. Kadiri,F,19,182,123,M,992166,EUR,952732800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
