match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelLost,stat_fouls,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,stat_aerialLost,stat_interceptionWon,stat_shotOffTarget,stat_keyPass,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_saves,stat_punches,stat_goalsPrevented,stat_savedShotsFromInsideTheBox,stat_clearanceOffLine,stat_totalOffside,stat_goals,player_sofascoreId
12499396,away,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,,23.0,20.0,12.0,9.0,0.0,16.0,16.0,,,,90.0,30.0,7.9,3.0,0.00095475,0,4.0,7.0,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.1742,3.0,,,,
12499396,away,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,False,,65.0,63.0,,,0.0,30.0,31.0,2.0,,,90.0,77.0,7.9,3.0,0.0377363,0,33.0,34.0,,3.0,4.0,,,,7.0,8.0,1.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,,
12499396,away,FC Augsburg,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,True,71.0,63.0,9.0,5.0,1.0,25.0,27.0,2.0,1.0,,90.0,84.0,8.4,9.0,0.268091,1,38.0,45.0,1.0,,3.0,,,1.0,7.0,10.0,2.0,2.0,,1.0,0.0149,0.2119,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,
12499396,away,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,349,M,798926,EUR,898646400,D,16,16,False,,39.0,35.0,2.0,,0.0,8.0,9.0,4.0,2.0,,58.0,48.0,6.8,5.0,0.280961,0,29.0,32.0,2.0,,,,,,3.0,3.0,,,1.0,,,,,,,,,1.0,2.0,,,1.0,,2.0,,,,,,,,,
12499396,away,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,11,11,False,,62.0,51.0,4.0,2.0,1.0,19.0,23.0,1.0,,,90.0,91.0,7.5,21.0,0.257457,2,34.0,47.0,8.0,,3.0,,1.0,,1.0,5.0,2.0,1.0,1.0,1.0,0.1067,,,,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,
12499396,away,FC Augsburg,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4634,M,885864,EUR,883612800,M,19,19,False,,29.0,28.0,,,0.0,8.0,8.0,,,,58.0,34.0,7.1,2.0,0.0221818,1,20.0,21.0,,,2.0,,,,,6.0,2.0,2.0,1.0,,0.1467,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12499396,away,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,M,17,17,False,,45.0,41.0,4.0,3.0,0.0,12.0,14.0,4.0,,,75.0,54.0,6.6,9.0,0.0330775,1,29.0,31.0,,,1.0,1.0,,,,2.0,1.0,,2.0,,0.0141,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
12499396,away,FC Augsburg,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,13,178,1037,M,354878,EUR,813888000,M,13,13,False,,45.0,40.0,3.0,1.0,1.0,11.0,13.0,9.0,2.0,,90.0,77.0,7.1,21.0,0.504693,0,30.0,39.0,7.0,,5.0,,1.0,,1.0,8.0,4.0,4.0,4.0,1.0,,,,,5.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,
12499396,away,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,F,24,24,False,,14.0,13.0,,,0.0,8.0,9.0,,,,58.0,27.0,7.2,6.0,0.0547416,1,5.0,6.0,1.0,,3.0,,,,3.0,1.0,2.0,2.0,4.0,1.0,0.1493,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,
12499396,away,FC Augsburg,Alexis Claude-Maurice,alexis-claude-maurice,A. Claude-Maurice,F,20,174,897,M,822877,EUR,897091200,F,20,20,False,,37.0,28.0,2.0,2.0,0.0,5.0,6.0,8.0,,,90.0,61.0,9.6,16.0,0.213325,4,23.0,32.0,1.0,1.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.4933,1.0067,,,4.0,2.0,,,1.0,,,2.0,1.0,,,,,,,,,3.0,
12499396,away,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,False,,23.0,15.0,,,0.0,4.0,8.0,3.0,2.0,,71.0,29.0,6.9,10.0,0.201233,3,11.0,15.0,,1.0,2.0,,,,,3.0,,,2.0,,0.2173,,,,1.0,1.0,,,2.0,,3.0,,,,,,,,,,,,
12499396,away,FC Augsburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,24.0,22.0,,,0.0,12.0,14.0,1.0,1.0,,32.0,31.0,7.1,2.0,0.133079,0,11.0,11.0,1.0,1.0,4.0,,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,
12499396,away,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,,27.0,22.0,1.0,,0.0,5.0,6.0,1.0,,,32.0,35.0,6.8,10.0,0.0458281,1,17.0,23.0,2.0,,,,1.0,,,6.0,,,1.0,,0.0298,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12499396,away,FC Augsburg,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6022,M,345035,EUR,780796800,F,15,15,True,,8.0,6.0,1.0,,0.0,1.0,2.0,,,,32.0,11.0,6.4,3.0,0.0280771,2,5.0,6.0,,,,,,,,,,,1.0,,0.2916,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,
12499396,away,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,True,,5.0,5.0,,,0.0,2.0,2.0,3.0,1.0,,19.0,8.0,6.3,2.0,0.00648251,0,3.0,3.0,,,1.0,,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,essende.s
12499396,away,FC Augsburg,Mert Kömür,mert-komur,M. Kömür,M,36,183,897,M,1390682,EUR,1121558400,M,36,36,True,,11.0,8.0,1.0,1.0,0.0,3.0,4.0,3.0,,,15.0,22.0,6.9,6.0,0.0125469,1,5.0,7.0,,2.0,6.0,,1.0,,,2.0,,,,2.0,0.0254,,,,4.0,2.0,,,,,1.0,,,,,,,,,,1.0,,
12499396,away,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1320,M,947986,EUR,939513600,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499396,away,FC Augsburg,Noahkai Banks,noahkai-banks,N. Banks,D,40,193,620,M,1597260,EUR,1164931200,D,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Noahkai,Banks,,,,,,,,,,,,,,,,,,,
12499396,away,FC Augsburg,Felix Meiser,meiser-felix,F. Meiser,D,41,189,22,M,1995786,EUR,1168905600,D,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499396,away,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
