match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
12504646,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,27.0,19.0,13.0,5.0,0.0,17.0,20.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,90.0,30.0,6.0,8.0,0.00029613,0,-0.2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504646,home,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,False,35.0,23.0,6.0,,0.0,12.0,14.0,12.0,23.0,,,2.0,2.0,,79.0,46.0,6.3,14.0,0.15052,0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12504646,home,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,48.0,42.0,8.0,2.0,0.0,32.0,32.0,11.0,18.0,1.0,2.0,3.0,3.0,,90.0,59.0,6.8,7.0,0.0914036,0,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12504646,home,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,60.0,54.0,6.0,2.0,0.0,43.0,47.0,11.0,13.0,4.0,8.0,4.0,7.0,1.0,90.0,77.0,7.2,8.0,0.017759,2,,,,,,3.0,1.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,0.1435,,,,,,,,,,,,,,,,
12504646,home,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,47.0,41.0,4.0,1.0,0.0,24.0,27.0,20.0,25.0,,1.0,1.0,4.0,,90.0,60.0,6.9,8.0,0.330961,0,,,,5.0,3.0,1.0,,,,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12504646,home,Genoa,Milan Badelj,milan-badelj,M. Badelj,M,,186,902,M,39482,EUR,604368000,M,47,47,False,24.0,18.0,1.0,1.0,0.0,12.0,14.0,6.0,10.0,2.0,2.0,1.0,3.0,,70.0,29.0,6.7,7.0,0.00380218,2,,,,,,2.0,,1.0,1.0,,1.0,1.0,,,,,,1.0,0.0335,True,1.0,,,,,,,,,,,,,,
12504646,home,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,38.0,33.0,,,0.0,19.0,21.0,14.0,17.0,1.0,9.0,2.0,6.0,1.0,90.0,58.0,7.5,7.0,0.0111591,0,,,,,,4.0,,1.0,2.0,,1.0,2.0,7.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,
12504646,home,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,19.0,13.0,,,0.0,5.0,6.0,9.0,18.0,1.0,7.0,,2.0,1.0,90.0,36.0,6.9,12.0,0.0482556,0,,,,5.0,1.0,2.0,,1.0,,1.0,1.0,1.0,4.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,
12504646,home,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,23,23,False,20.0,16.0,2.0,1.0,0.0,8.0,8.0,8.0,14.0,,4.0,,4.0,1.0,83.0,42.0,6.1,15.0,0.0354344,0,,,,2.0,,12.0,,3.0,2.0,,1.0,3.0,1.0,,4.0,6.0,2.0,,,,,1.0,,,,,,,,,,,,,
12504646,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,M,9,9,False,11.0,10.0,1.0,,1.0,5.0,6.0,6.0,6.0,1.0,2.0,1.0,1.0,,70.0,25.0,6.8,5.0,0.249538,1,,,,1.0,1.0,5.0,,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,0.085,,,,1.0,,,,,,,,,,,,
