match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,captain,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,player_height,stat_bigChanceMissed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim
13078227,home,VV Eemdijk,Jauke Beekhuis,Jauke Beekhuis,,jauke-beekhuis,J. Beekhuis,G,0,M,1145352,EUR,905212800.0,G,1,1,False,30.0,24.0,14.0,8.0,0.0,19.0,22.0,5.0,8.0,1.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,90.0,41.0,5.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078227,home,VV Eemdijk,Zeger Beukers,Zeger,Beukers,zeger-beukers,Z. Beukers,D,1,M,955897,EUR,688089600.0,D,2,2,False,28.0,21.0,2.0,,0.0,13.0,16.0,8.0,13.0,,,1.0,2.0,,,,,90.0,56.0,6.1,16.0,0,2,True,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
13078227,home,VV Eemdijk,Justin van Groen,Justin,van Groen,justin-van-groen,J. v. Groen,M,1,M,1003654,EUR,686793600.0,D,8,8,False,60.0,46.0,21.0,12.0,0.0,31.0,36.0,15.0,24.0,6.0,1.0,4.0,7.0,,,,,79.0,81.0,6.2,17.0,0,8,,,2.0,8.0,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,
13078227,home,VV Eemdijk,Peter van de Groep,Peter van de Groep,,peter-van-de-groep,P. v. d. Groep,D,1,M,1411068,EUR,1016236800.0,D,21,21,False,54.0,47.0,7.0,3.0,0.0,40.0,42.0,7.0,12.0,4.0,,2.0,2.0,,,,,90.0,70.0,6.5,8.0,4,21,,,2.0,5.0,1.0,,1.0,1.0,3.0,,3.0,3.0,,,,,,3.0,1.0,1.0,,,,,,,
13078227,home,VV Eemdijk,Freek van Belzen,Freek,van Belzen,freek-van-belzen,F. v. Belzen,D,2,M,1594376,EUR,912038400.0,D,5,5,False,53.0,45.0,9.0,6.0,0.0,29.0,32.0,17.0,24.0,4.0,1.0,2.0,9.0,,,,,90.0,86.0,6.1,14.0,0,5,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,
13078227,home,VV Eemdijk,Sjohn van Gulik,Sjohn,van Gulik,sjohn-van-gulik,S. v. Gulik,M,2,M,865138,EUR,778723200.0,M,6,6,False,22.0,15.0,3.0,1.0,0.0,9.0,12.0,6.0,11.0,1.0,,1.0,3.0,,,,,45.0,31.0,6.7,8.0,1,6,,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,
13078227,home,VV Eemdijk,Michel Goossensen,,,michel-goossensen,M. Goossensen,M,1,M,865943,EUR,848102400.0,M,27,27,False,17.0,10.0,,,0.0,2.0,2.0,8.0,15.0,5.0,,1.0,,,,,,45.0,29.0,6.4,11.0,1,,,,3.0,5.0,2.0,1.0,,3.0,,3.0,1.0,1.0,,,,1.0,1.0,1.0,,,,185.0,1.0,,,,
13078227,home,VV Eemdijk,Jesper van Dalen,Jesper,van Dalen,jesper-van-dalen,J. v. Dalen,M,4,M,1594377,EUR,937612800.0,M,7,7,False,60.0,43.0,9.0,3.0,1.0,19.0,24.0,25.0,38.0,13.0,1.0,3.0,12.0,,,,,90.0,95.0,6.8,32.0,2,7,,2.0,,10.0,13.0,8.0,,2.0,,6.0,1.0,,,2.0,1.0,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,
13078227,home,VV Eemdijk,Nico Kroonenberg,Nico Kroonenberg,,nico-kroonenberg,N. Kroonenberg,F,3,M,1145383,EUR,966297600.0,F,9,9,False,12.0,8.0,,,0.0,1.0,1.0,11.0,27.0,12.0,3.0,,3.0,,,,,87.0,41.0,6.6,24.0,2,9,,16.0,1.0,1.0,1.0,,,2.0,2.0,3.0,,,,4.0,,3.0,4.0,,1.0,1.0,4.0,,,,1.0,,
13078227,home,VV Eemdijk,Jeffrey van den Dikkenberg,Jeffrey,van den Dikkenberg,jeffrey-van-den-dikkenberg,J. v. d. Dikkenberg,M,3,M,865130,EUR,888105600.0,F,17,17,False,23.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,17.0,10.0,1.0,,2.0,,,,,90.0,41.0,7.3,19.0,3,17,,,3.0,5.0,,,,,4.0,4.0,1.0,,,4.0,1.0,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,
13078227,home,VV Eemdijk,Argjend Selimi,,,argjend-selimi,A. Selimi,F,5,M,948737,EUR,827539200.0,F,10,10,False,24.0,16.0,3.0,1.0,0.0,6.0,7.0,11.0,20.0,5.0,,,3.0,,,,,79.0,38.0,6.3,18.0,0,10,,3.0,,3.0,6.0,2.0,,,,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,
