match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_punches,player_sofascoreId,stat_goals,stat_totalOffside
12421169,home,KV Kortrijk,Tom Vandenberghe,,,tom-vandenberghe,T. Vandenberghe,G,23,190.0,77,M,1046454,EUR,714009600,G,1,1,False,25.0,16.0,15.0,7.0,0.0,11.0,13.0,5.0,12.0,13.0,1.0,2.0,5.0,1.0,1.0,90.0,37.0,7.4,11.0,0.0092302,0,1.0056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421169,home,KV Kortrijk,Haruya Fujii,,,fujii-haruya,H. Fujii,D,13,186.0,241,M,929608,EUR,977788800,D,24,24,False,60.0,51.0,8.0,5.0,0.0,36.0,37.0,15.0,23.0,4.0,,,,,,90.0,74.0,7.1,10.0,0.01387,0,,3.0,4.0,3.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12421169,home,KV Kortrijk,João Silva,,,joao-silva,J. Silva,D,6,187.0,281,M,1068519,EUR,916272000,D,44,44,False,54.0,49.0,5.0,2.0,0.0,37.0,38.0,12.0,16.0,4.0,,,,,,90.0,66.0,7.4,5.0,0.555958,0,,6.0,3.0,6.0,5.0,7.0,1.0,,2.0,1.0,,,True,1.0,2.0,,,,,,,,,,,,,,,,,,
12421169,home,KV Kortrijk,Bram Lagae,Bram,Lagae,bram-lagae,B. Lagae,D,4,183.0,177,M,1126688,EUR,1074038400,D,26,26,False,48.0,36.0,12.0,4.0,0.0,22.0,24.0,14.0,24.0,,,,,,,90.0,80.0,7.6,19.0,0.0571988,2,,,5.0,2.0,7.0,10.0,2.0,,2.0,,,1.0,,,2.0,1.0,2.0,1.0,2.0,0.1469,,,,,,,,,,,,,
12421169,home,KV Kortrijk,Ryan Alebiosu,,,ryan-alebiosu,R. Alebiousu,M,2,188.0,779,M,1014441,EUR,1008547200,M,2,2,False,23.0,20.0,2.0,2.0,0.0,11.0,12.0,9.0,17.0,2.0,,,,,,79.0,40.0,6.6,14.0,0.0155797,0,,1.0,,2.0,2.0,2.0,,,1.0,,,,,,,,,,4.0,,6.0,2.0,1.0,,,,,,,,,,
12421169,home,KV Kortrijk,Abdoulaye Sissako,,,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,846330,EUR,896140800,M,27,27,False,32.0,25.0,2.0,1.0,0.0,10.0,12.0,15.0,21.0,9.0,,,,,,90.0,43.0,6.7,10.0,0.0101213,0,,5.0,3.0,8.0,5.0,4.0,,,1.0,,,1.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
12421169,home,KV Kortrijk,Tomoki Takamine,,,takamine-tomoki,T. Takamine,M,31,177.0,78,M,981064,EUR,883353600,M,23,23,False,32.0,27.0,6.0,3.0,0.0,8.0,9.0,19.0,23.0,2.0,,,,,,90.0,39.0,6.9,5.0,0.0223054,1,,,,2.0,3.0,1.0,,,,,3.0,1.0,,,,1.0,,1.0,,0.0391,,,,,1.0,,,,,,,,
12421169,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180.0,102,M,923974,EUR,992304000,M,11,11,False,26.0,21.0,2.0,1.0,0.0,7.0,8.0,15.0,25.0,4.0,,,,,,87.0,52.0,6.8,15.0,0.0440762,1,,1.0,,4.0,4.0,4.0,,,4.0,1.0,,,,,,1.0,,,1.0,0.0778,7.0,2.0,,,1.0,1.0,,,,,,,
12421169,home,KV Kortrijk,Massimo Bruno,,,massimo-bruno,M. Bruno,M,17,177.0,60,M,94298,EUR,748224000,F,17,17,False,19.0,16.0,2.0,1.0,0.0,5.0,5.0,13.0,21.0,3.0,,,,,,79.0,34.0,7.0,12.0,0.195728,1,,1.0,1.0,4.0,1.0,,,,,,,2.0,,,3.0,,1.0,,2.0,0.0802,7.0,,,2.0,,2.0,,,,,,,
12421169,home,KV Kortrijk,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178.0,423,M,356024,EUR,859507200,F,68,68,False,22.0,16.0,3.0,3.0,0.0,4.0,6.0,12.0,19.0,3.0,,,,,,90.0,43.0,6.3,15.0,0.0205841,3,,3.0,4.0,8.0,9.0,2.0,,,1.0,,2.0,1.0,,,,,2.0,,2.0,0.4291,3.0,3.0,2.0,3.0,1.0,,1.0,,,,,,
