match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,captain,stat_wonContest,stat_fouls,stat_accurateCross,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_bigChanceCreated,stat_errorLeadToAShot,stat_onTargetScoringAttempt,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_goals,stat_goalAssist
11352653,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,False,5.0,2.0,1.0,,,1.0,2.0,5.0,1.0,4.0,,,67.0,22.0,6.0,10.0,0.0,0.0,0.00717097,0,,1.0,,8.0,2.0,,3.0,,2.0,1.0,,3.0,1.0,1.0,,,3.0,,2.0,,1.0,,,,,2.0,,,,,,,,,,
11352653,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,True,16.0,12.0,5.0,2.0,8.0,10.0,4.0,6.0,2.0,3.0,,,31.0,22.0,6.8,4.0,0.021,0.0,0.00315538,1,,,,1.0,,,,,2.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
11352653,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,24.0,3.0,6.5,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,M,14,14,True,8.0,6.0,1.0,1.0,3.0,4.0,4.0,5.0,,4.0,,,23.0,16.0,7.0,4.0,0.0,0.0,0.0339192,0,,1.0,,1.0,3.0,,,,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,6.0,5.0,1.0,,1.0,2.0,5.0,5.0,,3.0,,,23.0,12.0,6.8,2.0,0.1505,0.0651,0.012687,1,,1.0,,5.0,2.0,,,,,2.0,1.0,1.0,,,,,,1.0,4.0,1.0,,,,,,,,,1.0,,,,,,,
11352653,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,True,12.0,9.0,2.0,1.0,7.0,8.0,2.0,4.0,,3.0,,,9.0,15.0,6.5,4.0,0.0,0.0,0.00375736,0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,931304,EUR,948844800,M,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,home,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,1006189,EUR,989625600,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,issa_kabore_29,,,,,,
11352653,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,13,13,False,51.0,40.0,15.0,4.0,38.0,38.0,2.0,13.0,,7.0,1.0,2.0,90.0,59.0,7.2,13.0,0.0,0.0,0.00116707,0,0.1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guglielmovicario,1.0,1.0,1.0,,,
11352653,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,False,61.0,49.0,10.0,4.0,22.0,25.0,27.0,37.0,4.0,9.0,,,90.0,103.0,7.6,21.0,0.3606,0.0,0.0310363,2,,1.0,2.0,6.0,6.0,,2.0,1.0,1.0,2.0,2.0,4.0,2.0,,,,1.0,,1.0,2.0,1.0,2.0,,,,,,,,pedroporro29,,,,,,
11352653,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,81.0,73.0,6.0,1.0,45.0,49.0,28.0,32.0,12.0,5.0,,,90.0,106.0,8.0,9.0,0.0,0.0,0.0251401,0,,,5.0,3.0,11.0,,,,3.0,3.0,2.0,1.0,3.0,1.0,,,,,2.0,1.0,,,,,,,,,,cutiromero2,,,,1.0,,
11352653,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,68.0,64.0,3.0,2.0,48.0,49.0,16.0,19.0,1.0,6.0,,,90.0,78.0,8.1,4.0,0.234,0.0877,0.0105312,2,,,1.0,,4.0,,,1.0,,2.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,mickyvdven,,,,,1.0,
11352653,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,38,38,False,28.0,23.0,,,12.0,12.0,11.0,17.0,4.0,4.0,,,82.0,53.0,7.1,11.0,0.0,0.0,0.0529124,0,,1.0,3.0,4.0,7.0,,2.0,1.0,,3.0,,1.0,,,,1.0,1.0,,,2.0,,,,,,,,,,udogiethree,,,,,,
11352653,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,False,55.0,50.0,,,17.0,18.0,33.0,38.0,,6.0,,,90.0,79.0,7.6,16.0,0.0,0.0,0.0980581,0,,1.0,,4.0,5.0,,5.0,,3.0,2.0,2.0,7.0,,3.0,,3.0,,,1.0,1.0,,,,,,,,,,pape,,,,,,
11352653,away,Tottenham Hotspur,Yves Bissouma,yves-bissouma,Y. Bissouma,M,8,181,19170,M,844842,EUR,841363200,M,8,8,False,49.0,43.0,1.0,1.0,21.0,22.0,22.0,27.0,,2.0,,,49.0,52.0,6.0,7.0,0.0,0.0,0.404608,0,,,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,YB8,,,,,,
11352653,away,Tottenham Hotspur,Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,186,11735,M,928124,EUR,956620800,M,21,21,False,30.0,24.0,2.0,1.0,5.0,6.0,21.0,27.0,,5.0,,,89.0,51.0,6.8,17.0,0.0336,0.4539,0.333488,1,,3.0,,10.0,4.0,5.0,6.0,,,,,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,,1.0,dejan_k10,,,,,,
11352653,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,35.0,28.0,5.0,2.0,8.0,9.0,21.0,31.0,,2.0,,,76.0,54.0,8.5,15.0,0.198,0.0,0.506579,2,,5.0,,4.0,7.0,1.0,3.0,,,2.0,1.0,1.0,4.0,4.0,,1.0,1.0,1.0,,,,2.0,,,,,2.0,,,Madders,,,,,,1.0
11352653,away,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,840217,EUR,863222400,M,9,9,False,23.0,18.0,1.0,,7.0,7.0,12.0,18.0,,3.0,,,45.0,41.0,6.5,12.0,0.8534,0.4169,0.0863776,4,,2.0,3.0,7.0,7.0,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,,,,,1.0,2.0,,2.0,3.0,,,,,,,1.0,Richarlison,,,,,,
11352653,away,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,111505,EUR,710553600,F,7,7,False,20.0,18.0,,,6.0,6.0,12.0,14.0,,,,,76.0,31.0,7.3,6.0,0.2374,0.0959,0.448076,3,,,,2.0,3.0,1.0,1.0,,,1.0,,2.0,2.0,2.0,True,,,,,,,1.0,1.0,,,,1.0,,1.0,HMSon,,,,,,
11352653,away,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,149593,EUR,807580800,M,5,5,True,27.0,21.0,4.0,1.0,10.0,11.0,11.0,16.0,1.0,5.0,,,45.0,36.0,6.6,8.0,0.0433,0.0,0.0175236,1,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,hojbjerg23,,,,,,
11352653,away,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,856123,EUR,916272000,D,12,12,True,11.0,10.0,1.0,,7.0,7.0,3.0,4.0,3.0,1.0,,,14.0,19.0,6.5,3.0,0.0,0.0,0.00098659,0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,emerson_royal,,,,,,
11352653,away,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,4,4,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,,2.0,,,14.0,13.0,6.6,3.0,0.0,0.0,0.00410617,0,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352653,away,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2694,M,94758,EUR,735609600,D,33,33,True,3.0,2.0,,,2.0,2.0,,1.0,1.0,,,,8.0,7.0,6.8,2.0,0.0,0.0,7.24e-06,0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,away,Tottenham Hotspur,Alejo Véliz,alejo-veliz,A. Véliz,F,9,187,3243,M,1116987,EUR,1063929600,F,36,36,True,2.0,1.0,,,,,1.0,2.0,,,,,1.0,3.0,,2.0,0.0,0.0,0.00018891,0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,Alejo Veliz,,2.0,,,,aleeveliz,,,,,,
11352653,away,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1229,M,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352653,away,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,146101,EUR,758592000,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ericdier,,,,,,
11352653,away,Tottenham Hotspur,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177,15743,M,798835,EUR,829008000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locelso_giovani,,,,,,
11352653,away,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3585,M,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bryan11gil,,,,,,
