match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,stat_fouls,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_penaltyConceded,stat_expectedGoalsOnTarget,stat_keyPass,stat_outfielderBlock,stat_wonContest,stat_totalOffside,stat_errorLeadToAShot,stat_penaltyWon
12499483,home,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,gregorkobel,556866,EUR,881366400,G,1,1,False,True,38.0,31.0,14.0,7.0,0.0,27.0,28.0,4.0,10.0,2.0,1.0,2.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,51.0,6.8,8.0,0.00186317,0,-0.7725,,,,,,,,,,,,,,,,,,,,,,,,,,
12499483,home,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,NiklasSule,168937,EUR,810086400,D,25,25,False,,58.0,50.0,8.0,5.0,0.0,34.0,38.0,16.0,20.0,3.0,,4.0,,2.0,7.0,,,,,,,73.0,64.0,6.6,9.0,0.0277773,1,,,,1.0,1.0,1.0,0.0296,,,,,,,,,,,,,,,,,,,,
12499483,home,Borussia Dortmund,Waldemar Anton,waldemar-anton,W. Anton,D,3,189,2193,M,,799046,EUR,837820800,D,3,3,False,,66.0,61.0,7.0,4.0,0.0,40.0,42.0,21.0,25.0,2.0,5.0,4.0,1.0,6.0,10.0,,,,,,,90.0,87.0,6.9,10.0,0.00915389,1,,,,,,,0.0747,1.0,4.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,
12499483,home,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,5,5,False,,74.0,64.0,8.0,2.0,0.0,42.0,44.0,22.0,30.0,2.0,4.0,5.0,,7.0,4.0,,,,,,,90.0,94.0,6.8,10.0,0.0711833,0,,,,,1.0,1.0,,,2.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,,,
12499483,home,Borussia Dortmund,Yan Couto,couto-yan,Y. Couto,D,2,169,7173,M,yan.couto,1002813,EUR,1023062400,M,2,2,False,,19.0,15.0,,,0.0,3.0,4.0,13.0,18.0,,4.0,1.0,2.0,1.0,1.0,,,,,,,61.0,34.0,6.4,11.0,0.186208,1,,,,1.0,1.0,1.0,0.0869,3.0,,,,,,,,1.0,2.0,,,,,,,,,,
12499483,home,Borussia Dortmund,Felix Nmecha,nmecha-felix,F. Nmecha,M,8,190,3992,M,,907463,EUR,971136000,M,8,8,False,,48.0,42.0,2.0,2.0,0.0,20.0,23.0,22.0,26.0,3.0,5.0,5.0,,,,,,,,,,73.0,58.0,7.2,8.0,0.0469049,3,,,,1.0,2.0,,0.2765,1.0,,,,1.0,,2.0,3.0,,,2.0,1.0,1.0,0.6912,1.0,,,,,
12499483,home,Borussia Dortmund,Pascal Groß,pascal-gross,P. Groß,M,30,181,4705,M,pascalgross65,48480,EUR,676944000,M,13,13,False,,56.0,45.0,2.0,,1.0,19.0,23.0,28.0,38.0,2.0,4.0,2.0,1.0,2.0,3.0,,,,,,,90.0,71.0,7.2,15.0,0.326203,2,,,,2.0,,,0.0979,5.0,1.0,,,,,1.0,1.0,2.0,,,,,,3.0,1.0,,,,
12499483,home,Borussia Dortmund,Daniel Svensson,daniel-svensson,D. Svensson,M,24,183,3298,M,,1021272,EUR,1013472000,M,24,24,False,,47.0,43.0,,,0.0,19.0,22.0,26.0,29.0,,5.0,2.0,1.0,2.0,4.0,,,,,,,90.0,65.0,7.4,8.0,0.0671156,1,,,,,,,0.3922,4.0,,,1.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,0.7307,1.0,1.0,1.0,,,
12499483,home,Borussia Dortmund,Maximilian Beier,maximilian-beier,M. Beier,F,14,183,4887,M,,980628,EUR,1034812800,F,14,14,False,,5.0,4.0,,,0.0,1.0,2.0,3.0,6.0,,,1.0,,,,,,,,,,35.0,13.0,6.6,6.0,0.00318669,0,,,,,,,,3.0,,,,2.0,,,,,1.0,,,,,,,1.0,,,
12499483,home,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,karim_adeyemi,940054,EUR,1011312000,F,27,27,False,,18.0,13.0,1.0,1.0,1.0,5.0,6.0,8.0,14.0,,12.0,5.0,4.0,,,,,,,,,73.0,41.0,6.6,17.0,0.00700905,1,,,,,2.0,,0.1401,2.0,,1.0,1.0,3.0,2.0,3.0,2.0,,4.0,,,,,1.0,,1.0,,,
