match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_outfielderBlock,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_blockedScoringAttempt,stat_totalOffside
11034788,home,Manchester United,Wout Weghorst,,,wout-weghorst,W. Weghorst,F,25,197,6763,M,wout.weghorst,252215,EUR,713145600,F,27,27,False,14.0,6.0,1.0,,3.0,3.0,3.0,11.0,7.0,,2.0,,,,,,,70.0,27.0,7.6,11.0,3,3.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0,,1.0,,,,,2.0,1.0,1.0,,3.0,,,,
11034788,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18232,M,awbissaka,863653,EUR,880502400,D,29,29,True,10.0,8.0,1.0,1.0,1.0,3.0,7.0,7.0,8.0,2.0,3.0,,,,,,,45.0,32.0,7.6,5.0,1,2.0,5.0,,7.0,4.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,1.0,,,,
11034788,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25842,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,4.0,4.0,,,1.0,1.0,3.0,3.0,2.0,2.0,2.0,,,,,,,20.0,12.0,6.8,2.0,0,2.0,4.0,,1.0,,,1.0,2.0,1.0,,,,,,,1.0,2.0,,,,,,
11034788,home,Manchester United,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8472,M,marcel7sabitzer,133908,EUR,763862400,M,15,15,True,7.0,6.0,,,3.0,4.0,3.0,3.0,1.0,,3.0,,,,,,,21.0,12.0,6.8,1.0,2,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,1.0,
11034788,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,67786,M,JSancho,851100,EUR,953942400,F,25,25,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,13.0,5.0,6.6,2.0,0,,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,
11034788,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,27967,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,2.0,,1.0,,,2.0,,,1.0,1.0,,,,,,,,8.0,3.0,6.2,2.0,0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
11034788,home,Manchester United,Tom Heaton,,,tom-heaton,T. Heaton,G,22,188,6095,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8787,M,victorlindelof,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8793,M,tyrellmalacia,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,137323,M,AleGarnacho,1135873,EUR,1088640000,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,away,Newcastle United,Loris Karius,,,loris-karius,L. Karius,G,1,190,1753,M,,174135,EUR,740707200,G,18,18,False,13.0,5.0,10.0,2.0,5.0,7.0,,6.0,,,11.0,,3.0,8.0,,,,90.0,30.0,7.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,away,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8330,M,ktrippier2,69256,EUR,653702400,D,2,2,False,59.0,46.0,8.0,4.0,17.0,18.0,30.0,52.0,5.0,,6.0,1.0,,,,,,90.0,95.0,7.0,30.0,0,1.0,7.0,3.0,1.0,1.0,2.0,2.0,1.0,,,11.0,1.0,2.0,1.0,2.0,4.0,,,,,True,,1.0
11034788,away,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3152,M,,101882,EUR,693187200,D,5,5,False,56.0,43.0,6.0,1.0,27.0,30.0,16.0,26.0,7.0,2.0,3.0,,,,,,,90.0,65.0,6.4,14.0,1,3.0,6.0,1.0,2.0,2.0,1.0,5.0,,1.0,,,,1.0,,,,,1.0,,,,,
11034788,away,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3363,M,,910046,EUR,947635200,D,4,4,False,69.0,59.0,16.0,10.0,42.0,44.0,17.0,25.0,5.0,3.0,11.0,,,,,,,90.0,82.0,6.8,11.0,0,1.0,2.0,,,,,5.0,2.0,,,,,1.0,,,,,,,,,,
11034788,away,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4556,M,,99090,EUR,705369600,D,33,33,False,32.0,26.0,2.0,,12.0,16.0,14.0,18.0,3.0,2.0,7.0,,,,,,,90.0,50.0,5.7,13.0,1,2.0,10.0,4.0,2.0,2.0,1.0,1.0,,,,2.0,,2.0,,,,1.0,1.0,,,,,
11034788,away,Newcastle United,Sean Longstaff,,,sean-longstaff,S. Longstaff,M,8,187,1663,M,,866191,EUR,878169600,M,36,36,False,14.0,11.0,1.0,1.0,2.0,2.0,10.0,13.0,,,,,,,,,,45.0,17.0,6.5,3.0,0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,
11034788,away,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31704,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,50.0,45.0,1.0,1.0,18.0,19.0,27.0,31.0,9.0,1.0,10.0,3.0,,,,,,79.0,73.0,7.0,12.0,1,,5.0,,3.0,2.0,1.0,,,,,,,4.0,3.0,2.0,,3.0,1.0,,,,,
11034788,away,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10165,M,joelinton34,560128,EUR,839980800,M,7,7,False,42.0,37.0,4.0,3.0,11.0,12.0,26.0,30.0,8.0,1.0,7.0,1.0,,,,,,90.0,68.0,6.9,12.0,5,1.0,7.0,1.0,3.0,1.0,1.0,2.0,,1.0,,,,3.0,2.0,2.0,,3.0,,1.0,,,4.0,
11034788,away,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8474,M,miguel_almiron,333373,EUR,760838400,F,24,24,False,36.0,30.0,,,8.0,9.0,23.0,28.0,4.0,,5.0,2.0,,,,,,89.0,48.0,6.8,9.0,2,1.0,3.0,,1.0,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,
11034788,away,Newcastle United,Callum Wilson,,,callum-wilson,C. Wilson,F,9,180,3249,M,,113956,EUR,699148800,F,9,9,False,11.0,8.0,,,4.0,4.0,4.0,7.0,3.0,,3.0,1.0,,,,,,89.0,25.0,6.7,7.0,2,2.0,5.0,,,,,,,,,,,3.0,2.0,1.0,2.0,2.0,1.0,,,,1.0,
11034788,away,Newcastle United,Allan Saint-Maximin,,,allan-saint-maximin,A. Saint-Maximin,F,9,173,12636,M,st_maximin,347010,EUR,858124800,F,10,10,False,25.0,15.0,1.0,,3.0,3.0,12.0,22.0,7.0,,2.0,2.0,,,,,,78.0,42.0,6.6,18.0,1,1.0,7.0,,,,,,,,,,,9.0,5.0,2.0,,2.0,,1.0,,,,
11034788,away,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100918,M,AlexIsak,823941,EUR,937872000,F,14,14,True,17.0,12.0,,,3.0,3.0,9.0,14.0,,,,,,,,,,45.0,24.0,6.3,8.0,0,1.0,4.0,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,
11034788,away,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3587,M,,372336,EUR,793584000,M,23,23,True,1.0,1.0,,,,,1.0,2.0,4.0,,2.0,2.0,,,,,,12.0,13.0,7.0,2.0,2,,1.0,,,,,,1.0,,,1.0,,2.0,2.0,,,1.0,2.0,,,,,
11034788,away,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2664,M,,888550,EUR,935107200,M,28,28,True,8.0,8.0,1.0,1.0,2.0,2.0,6.0,6.0,2.0,,2.0,,,,,,,11.0,13.0,6.4,2.0,0,,3.0,1.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,
11034788,away,Newcastle United,Matt Ritchie,,,matt-ritchie,M. Ritchie,M,30,173,299,M,,42699,EUR,621388800,M,11,11,True,,,,,,,1.0,1.0,,,,,,,,,,1.0,2.0,,,0,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,
11034788,away,Newcastle United,Elliot Anderson,,,elliot-anderson,E. Anderson,M,8,179,7782,M,,994546,EUR,1036540800,M,32,32,True,2.0,1.0,,,,,1.0,2.0,2.0,,,,,,,,,1.0,5.0,,2.0,0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11034788,away,Newcastle United,Mark Gillespie,,,mark-gillespie,M. Gillespie,G,29,190,421,M,,108508,EUR,701654400,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,away,Newcastle United,Matt Targett,,,matt-targett,M. Targett,D,3,183,811,M,,368134,EUR,811382400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,away,Newcastle United,Jamaal Lascelles,,,jamaal-lascelles,J. Lascelles,D,24,188,1028,M,,153444,EUR,752976000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
11034788,away,Newcastle United,Javier Manquillo,,,javier-manquillo,J. Manquillo,D,2,180,208,M,,210082,EUR,768096000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
