match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,reason,rescinded,id,isHome,incidentClass,player_id,player_name,injury,confirmed
11034788,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11034788,,,,,90,6.0,,1,,,card,Fabian Schär,Argument,False,120640731.0,False,yellow,101882.0,Fabian Schär,,
11034788,,,,,90,6.0,,1,,,card,Lisandro Martínez,Argument,False,120640735.0,True,yellow,859999.0,Lisandro Martínez,,
11034788,,,,,90,1.0,,1,,,substitution,,,,121591139.0,False,regular,,,False,
11034788,,,,,90,1.0,,1,,,substitution,,,,121591138.0,False,regular,,,False,
11034788,,,,,90,1.0,,1,,,card,Luke Shaw,Argument,False,120640772.0,True,yellow,190839.0,Luke Shaw,,
11034788,,,,,88,,,3,,,substitution,,,,121591075.0,True,regular,,,False,
11034788,,,,,87,,,4,,,card,Casemiro,Foul,False,120640708.0,True,yellow,122951.0,Casemiro,,
11034788,,,,,84,,,7,,,card,David De Gea,Time wasting,False,120640729.0,True,yellow,69378.0,David De Gea,,
11034788,,,,,83,,,8,,,substitution,,,,121591053.0,True,regular,,,False,
11034788,,,,,79,,,12,,,substitution,,,,121591035.0,False,regular,,,False,
11034788,,,,,78,,,13,,,substitution,,,,121591034.0,False,regular,,,False,
11034788,,,,,70,,,21,,,substitution,,,,121590978.0,True,regular,,,False,
11034788,,,,,70,,,21,,,substitution,,,,121590977.0,True,regular,,,False,
11034788,,,,,67,,,24,,,card,Sven Botman,Argument,False,120640743.0,False,yellow,910046.0,Sven Botman,,
11034788,,,,,46,,,45,,,substitution,,,,121590847.0,False,regular,,,False,
11034788,,,,,46,,,45,,,substitution,,,,121590841.0,True,regular,,,False,
11034788,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11034788,,,,,45,6.0,,1,,,card,Joelinton,Foul,False,120640521.0,False,yellow,560128.0,Joelinton,,
11034788,,2.0,0.0,,39,,,7,,,goal,,,,168179516.0,True,regular,814590.0,Marcus Rashford,,
11034788,,,,,37,,,9,,,card,Fred,Foul,False,120640472.0,True,yellow,243623.0,Fred,,
11034788,,,,,35,,,11,,,varDecision,,,,15637.0,True,goalAwarded,122951.0,Casemiro,,True
11034788,,1.0,0.0,,33,,,13,,,goal,,,,168179286.0,True,regular,122951.0,Casemiro,,
11034788,,,,,9,,,37,,,card,Diogo Dalot,Foul,False,120640356.0,True,yellow,843200.0,Diogo Dalot,,
