match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,rescinded,reason
11406773,FT,2.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11406773,,,,,90,0.0,,1,,,injuryTime,5.0,,,,,,,,,,
11406773,,,,,88,,,3,,,substitution,,122594074.0,True,False,injury,,,,,,
11406773,,,,,86,,,5,,,substitution,,122594054.0,False,True,regular,,,,,,
11406773,,2.0,2.0,,83,,,8,,,goal,,181091682.0,,False,regular,21608.0,Nicolas Viola,,,,
11406773,,,,,78,,,13,,,substitution,,122594017.0,False,False,regular,,,,,,
11406773,,,,,78,,,13,,,substitution,,122594016.0,False,False,regular,,,,,,
11406773,,,,,78,,,13,,,substitution,,122594015.0,False,False,regular,,,,,,
11406773,,,,,76,,,15,,,substitution,,122593997.0,False,True,regular,,,,,,
11406773,,,,,75,,,16,,,substitution,,122593996.0,False,True,regular,,,,,,
11406773,,,,,75,,,16,,,substitution,,122593995.0,False,True,regular,,,,,,
11406773,,2.0,1.0,,74,,,17,,,goal,,181091398.0,,True,penalty,135700.0,Hakan Çalhanoğlu,penalty,,,
11406773,,,,,73,,,18,,,card,,121266746.0,,False,yellow,360396.0,Yerry Mina,,Yerry Mina,False,
11406773,,1.0,1.0,,64,,,27,,,goal,,181090893.0,,False,regular,791355.0,Eldor Shomurodov,,,,
11406773,,,,,64,,,27,,,substitution,,122593935.0,False,True,regular,,,,,,
11406773,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11406773,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,
11406773,,,,,40,,,6,,,card,,121266577.0,,False,yellow,1111640.0,Matteo Prati,,Matteo Prati,False,Foul
11406773,,,,,29,,,17,,,substitution,,122593711.0,False,False,regular,,,,,,
11406773,,1.0,0.0,,12,,,34,,,goal,,181088134.0,,True,regular,791702.0,Marcus Thuram,,,,
