match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_totalCross,stat_totalClearance,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
12514053,home,Boavista,César Dutra,,,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,15.0,9.0,10.0,4.0,0.0,5.0,5.0,4.0,10.0,1.0,1.0,8.0,5.0,6.0,90.0,30.0,7.7,8.0,0.00059333,0,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514053,home,Boavista,Pedro Gomes,Pedro Gomes,,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,D,15,15,False,46.0,34.0,5.0,1.0,0.0,17.0,19.0,17.0,27.0,4.0,11.0,4.0,,,90.0,75.0,7.1,14.0,0.0117729,1,,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,0.007,1.0,,,,,,,,,,,,,,,,,,
12514053,home,Boavista,Rodrigo Abascal,,,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,59.0,41.0,14.0,6.0,0.0,26.0,32.0,15.0,30.0,4.0,5.0,2.0,,,90.0,76.0,6.4,25.0,0.0229778,1,,1.0,3.0,,,1.0,,1.0,1.0,,2.0,0.0262,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,
12514053,home,Boavista,Filipe Ferreira,Filipe,Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,42.0,35.0,5.0,2.0,0.0,24.0,27.0,11.0,19.0,1.0,2.0,8.0,,,87.0,61.0,6.2,15.0,0.00456783,0,,,4.0,2.0,,,1.0,1.0,1.0,,,,,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12514053,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,34.0,28.0,,,0.0,8.0,10.0,24.0,36.0,,3.0,9.0,,,90.0,67.0,7.1,22.0,0.146251,2,,1.0,5.0,4.0,2.0,1.0,1.0,1.0,,,1.0,0.0472,5.0,12.0,,,3.0,,1.0,4.0,1.0,1.0,,,,,,,,,
12514053,home,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,2,2,False,27.0,21.0,2.0,,0.0,10.0,10.0,11.0,17.0,2.0,5.0,4.0,,,62.0,35.0,6.7,7.0,0.00626997,0,,2.0,5.0,2.0,2.0,,2.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12514053,home,Boavista,Sebastián Pérez,,,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,54.0,43.0,7.0,5.0,0.0,24.0,28.0,19.0,26.0,3.0,7.0,4.0,,,90.0,70.0,7.0,12.0,0.0124882,0,,3.0,7.0,,,,1.0,3.0,1.0,2.0,3.0,,1.0,,,,1.0,1.0,,,,,True,2.0,,,,,,,
12514053,home,Boavista,Bruno Onyemaechi,,,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,M,70,70,False,28.0,21.0,2.0,1.0,0.0,7.0,7.0,15.0,26.0,4.0,8.0,,,,90.0,49.0,6.6,17.0,0.0253357,1,,2.0,7.0,4.0,2.0,1.0,,1.0,,2.0,2.0,0.0142,,5.0,,,3.0,,1.0,1.0,,,,,,,,,,,
12514053,home,Boavista,Miguel Reisinho,,,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,F,10,10,False,33.0,26.0,1.0,1.0,0.0,9.0,10.0,17.0,23.0,2.0,5.0,1.0,,,90.0,47.0,6.7,12.0,0.0818639,2,,4.0,9.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,0.0657,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,
12514053,home,Boavista,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,F,16,16,False,37.0,30.0,4.0,3.0,0.0,12.0,13.0,18.0,28.0,3.0,11.0,3.0,,,90.0,55.0,7.2,13.0,0.0257406,1,,,7.0,2.0,1.0,,,5.0,2.0,2.0,2.0,0.0238,,4.0,,,,3.0,1.0,,,,,,1.0,0.0697,,,,,
