match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_expectedGoals,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_punches
11450152,home,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,8,180.0,414,M,,343527,EUR,718156800,F,8,8,False,27.0,20.0,4.0,2.0,4.0,4.0,16.0,26.0,2.0,,,90.0,44.0,7.5,14.0,0.0437317,4,,3.0,,4.0,3.0,,2.0,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,1.5796,,,1.0,,1.0,,2.0,1.0,,1.0,1.0,
11450152,home,Adana Demirspor,Yusuf Barası,,,yusuf-barasi,Y. Barası,F,9,182.0,285,M,,1000187,EUR,1049068800,F,56,56,True,4.0,4.0,,,3.0,3.0,1.0,1.0,2.0,,,36.0,10.0,6.5,3.0,0.00141534,0,,,,6.0,2.0,,1.0,,,,,1.0,2.0,2.0,,,,,,,,1.0,2.0,,,,,,,
11450152,home,Adana Demirspor,Jovan Manev,Jovan Manev,,jovan-manev,J. Manev,D,29,185.0,186,M,,1111781,EUR,980380800,D,15,15,True,6.0,2.0,1.0,,2.0,2.0,,4.0,1.0,,,17.0,10.0,6.6,5.0,1.298e-05,0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Motez Nourani,,,motez-nourani,M. Nourani,F,17,180.0,251,M,,1640310,EUR,1010707200,M,77,77,True,5.0,5.0,,,2.0,2.0,3.0,3.0,1.0,,,16.0,7.0,6.4,,0.0036667,0,,,,2.0,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Nani,,,nani,Nani,F,17,177.0,2176,M,,17740,EUR,532569600,F,30,30,True,2.0,1.0,,,,,2.0,5.0,1.0,,,9.0,5.0,6.6,3.0,0.0481752,0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
11450152,home,Adana Demirspor,Yılmaz Aktaş,Yilmaz Aktas,,yilmaz-aktas,Y. Aktaş,G,1,191.0,17,M,,1550939,EUR,1052697600,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Abdulsamet Burak,,,abdulsamet-burak,A. Burak,D,3,182.0,40,M,,900798,EUR,831945600,D,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Burhan Ersoy,,,burhan-ersoy,B. Ersoy,D,24,187.0,41,M,,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Florent Shehu,,,florent-shehu,F. Shehu,M,6,184.0,63,M,,1009692,EUR,1021593600,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,home,Adana Demirspor,İzzet Çelik,,,celik-izzet,İ. Çelik,M,6,166.0,68,M,,826836,EUR,1087689600,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,home,Adana Demirspor,Tayfun Aydoğan,,,tayfun-aydogan,T. Aydoğan,M,8,175.0,43,M,,816435,EUR,833328000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Bahadır Han Güngördü,,,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,,807289,EUR,821750400,G,99,99,False,23.0,10.0,19.0,6.0,8.0,10.0,2.0,13.0,6.0,2.0,4.0,90.0,32.0,7.1,13.0,0.00045788,0,1.042,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0
11450152,away,MKE Ankaragücü,Stelios Kitsiou,,,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,,189627,EUR,749174400,D,70,70,False,28.0,22.0,6.0,3.0,14.0,16.0,9.0,13.0,4.0,,,90.0,55.0,7.0,9.0,0.04982,0,,1.0,1.0,5.0,4.0,,,,2.0,1.0,1.0,1.0,3.0,2.0,,,7.0,,,1.0,1.0,,2.0,,,,,,,
11450152,away,MKE Ankaragücü,Uroš Radaković,,,uros-radakovic,U. Radaković,D,26,194.0,313,M,,151900,EUR,765072000,D,26,26,False,49.0,46.0,6.0,4.0,34.0,34.0,12.0,15.0,,,,90.0,58.0,6.9,3.0,0.00610643,2,,,3.0,2.0,5.0,,,,1.0,2.0,1.0,,2.0,,,2.0,3.0,0.1204,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Nihad Mujakić,,,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,,858004,EUR,892598400,D,18,18,False,60.0,53.0,4.0,1.0,38.0,40.0,15.0,20.0,1.0,,,90.0,74.0,7.0,9.0,0.00225419,0,,,3.0,1.0,4.0,,,,1.0,,,1.0,2.0,,,,3.0,,2.0,,,,2.0,,,,,,,
11450152,away,MKE Ankaragücü,Matěj Hanousek,,,matej-hanousek,M. Hanousek,D,23,182.0,56,M,,320905,EUR,738979200,D,5,5,False,26.0,23.0,2.0,,11.0,12.0,12.0,19.0,2.0,,,78.0,44.0,6.8,9.0,0.0562377,0,,5.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
11450152,away,MKE Ankaragücü,Tolga Ciğerci,,,tolga-cigerci,T. Ciğerci,M,38,185.0,114,M,,120298,EUR,701308800,M,30,30,False,52.0,41.0,12.0,4.0,26.0,31.0,15.0,21.0,7.0,,,90.0,66.0,6.5,15.0,0.0225457,0,,,2.0,4.0,5.0,,1.0,1.0,1.0,,,2.0,2.0,,,,3.0,,,,,2.0,2.0,,,,True,,,
11450152,away,MKE Ankaragücü,Pedrinho,,,pedrinho,Pedrinho,M,14,170.0,130,M,,182385,EUR,724809600,M,8,8,False,37.0,31.0,7.0,6.0,8.0,9.0,26.0,33.0,3.0,,,90.0,47.0,8.0,9.0,0.383179,2,,5.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,0.1595,,3.0,2.0,,,,1.0,1.0,,,1.0,
11450152,away,MKE Ankaragücü,Olimpiu Moruțan,,,olimpiu-morutan,O. Moruțan,F,80,172.0,1462,M,,833613,EUR,924998400,M,80,80,False,20.0,12.0,3.0,1.0,4.0,5.0,8.0,17.0,4.0,,,86.0,40.0,6.6,17.0,0.00981114,3,,2.0,,6.0,7.0,1.0,4.0,2.0,,3.0,1.0,3.0,2.0,,1.0,,,0.692,,,,2.0,2.0,,2.0,,,1.0,,
11450152,away,MKE Ankaragücü,Ali Kaan Güneren,,,ali-kaan-guneren,A. K. Güneren,M,23,183.0,28,M,,867848,EUR,955152000,M,23,23,False,30.0,24.0,6.0,4.0,12.0,14.0,12.0,16.0,5.0,,,90.0,39.0,7.0,7.0,0.00725106,0,,,1.0,3.0,3.0,,1.0,1.0,4.0,1.0,,1.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,
11450152,away,MKE Ankaragücü,Renaldo Cephas,Renaldo Cephas,,renaldo-cephas,R. Cephas,F,21,179.0,811,M,,1384968,EUR,944611200,M,29,29,False,9.0,5.0,1.0,,3.0,5.0,2.0,7.0,2.0,,,55.0,23.0,6.6,12.0,0.00318583,1,,3.0,1.0,6.0,5.0,1.0,3.0,1.0,,2.0,1.0,3.0,,3.0,1.0,,,0.0253,,,1.0,,1.0,,,,,,,
11450152,away,MKE Ankaragücü,Riad Bajić,,,riad-bajic,R. Bajić,F,11,189.0,335,M,,331751,EUR,768182400,F,9,9,False,4.0,3.0,,,1.0,1.0,2.0,3.0,2.0,,,55.0,9.0,6.6,3.0,0.00853886,2,,,1.0,4.0,1.0,,,,,,,1.0,,3.0,,1.0,1.0,0.1896,,,,1.0,,,1.0,,,,,
11450152,away,MKE Ankaragücü,Anastasios Chatzigiovanis,,,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,405,M,,850770,EUR,865036800,M,7,7,True,14.0,14.0,1.0,1.0,4.0,4.0,10.0,11.0,,,,35.0,22.0,6.6,4.0,0.0122933,0,,1.0,,3.0,2.0,,4.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Federico Macheda,Federico,Macheda,federico-macheda,F. Macheda,F,41,184.0,327,M,,50130,EUR,682819200,F,32,32,True,11.0,6.0,,,1.0,2.0,5.0,9.0,1.0,,,35.0,15.0,6.7,6.0,0.00985692,1,,,,3.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,0.1003,,,,,1.0,,,1.0,,,,
11450152,away,MKE Ankaragücü,Mert Çetin,,,mert-cetin,M. Çetin,D,4,189.0,161,M,,858148,EUR,852076800,D,45,45,True,12.0,11.0,,,11.0,12.0,,,,,,12.0,14.0,6.8,1.0,0.0001807,0,,,1.0,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Atakan Çankaya,Atakan Cankaya,,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,,1066338,EUR,898732800,M,4,4,True,4.0,3.0,,,3.0,4.0,,,,,,9.0,8.0,6.6,1.0,5.259e-05,0,,,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,
11450152,away,MKE Ankaragücü,Doğukan Kaya,,,dogukan-kaya,D. Kaya,G,,191.0,4,M,,952981,EUR,947980800,G,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Rafał Gikiewicz,,,rafal-gikiewicz,R. Gikiewicz,G,12,190.0,723,M,,44938,EUR,562204800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Arda Ünyay,,,arda-unyay,A. Ünyay,D,91,187.0,1954,M,,1464636,EUR,1169078400,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Hayrullah Bilazer,,,hayrullah-bilazer,H. Bilazer,D,77,170.0,27,M,,852161,EUR,800928000,D,77,77,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Cem Türkmen,,,cem-turkmen,C. Türkmen,M,18,173.0,69,M,,997127,EUR,1017360000,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450152,away,MKE Ankaragücü,Sirozhiddin Astanakulov,,,astanakulov-sirozhiddin,S. Astanakulov,F,19,,27,M,,1548436,EUR,1138233600,F,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
