match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,stat_wonTackle,stat_aerialWon,stat_interceptionWon,stat_keyPass,stat_fouls,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_totalOffside
14032385,home,KRC Genk,Tobias Okiki Lawal,,,tobias-okiki-lawal,T. O. Lawal,G,26,195.0,270,M,990025,EUR,960336000,G,26,26,False,33.0,30.0,8.0,5.0,0.0,27.0,29.0,3.0,4.0,8.0,2.0,1.0,1.0,90.0,40.0,6.5,3.0,0.00113805,9.9613636906605,3.0,4.4408920985006e-16,1.05,0.0639,0,-0.5312,0.04,0.14,0.13,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032385,home,KRC Genk,Zakaria El Ouahdi,,,zakaria-el-ouahdi,Z. E. Ouahdi,D,77,172.0,3909,M,1134470,EUR,1009756800,D,77,77,False,51.0,35.0,12.0,3.0,0.0,21.0,26.0,14.0,25.0,5.0,,,,90.0,82.0,6.8,23.0,0.0133964,138.51646578668,14.0,63.84,34.86,,3,,0.1,0.36,0.21,,z.elouahdi,2.0,2.0,7.0,6.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.1486,0.0913,73.703519303028,3.0,-0.47,,,,,,,,,,,,,,,
14032385,home,KRC Genk,Mujaid Sadick,,,mujaid-sadick,M. Sadick,D,3,185.0,237,M,935309,EUR,952992000,D,3,3,False,62.0,56.0,7.0,4.0,0.0,39.0,43.0,17.0,19.0,4.0,,,,90.0,70.0,7.2,6.0,0.00411914,225.27672041199,33.0,90.72,23.625,,0,,0.14,0.13,0.23,,,,,,3.0,,,,,,,,4.0,,3.0,,,,,25.224714567265,1.0,,2.0,,,,,,,,,,,,,,
14032385,home,KRC Genk,Matte Smets,,,smets-matte,M. Smets,D,6,184.0,963,M,1392905,EUR,1073174400,D,6,6,False,75.0,73.0,5.0,5.0,0.0,59.0,61.0,14.0,14.0,3.0,,,,90.0,98.0,7.5,3.0,0.00580556,173.83523359601,24.0,52.71,17.325,,0,,0.23,0.13,0.29,,,,1.0,1.0,5.0,,,1.0,1.0,,,,12.0,1.0,,1.0,1.0,,,,,,,3.0,2.0,,,,,,,,,,,,
14032385,home,KRC Genk,Yaimar Medina,Yaimar Medina,,yaimar-medina,Y. Medina,D,19,178.0,1171,M,1106546,EUR,1099612800,D,19,19,False,71.0,53.0,11.0,2.0,0.0,24.0,31.0,29.0,40.0,5.0,,,,90.0,104.0,7.1,22.0,0.0158001,138.60939300591,23.0,105.735,17.43,,1,,0.3,0.23,-0.1,,,1.0,,1.0,6.0,1.0,,1.0,1.0,1.0,,,5.0,,2.0,,2.0,0.0161,,17.452402585318,1.0,-0.11,2.0,1.0,,2.0,,,,,,,,,,,
14032385,home,KRC Genk,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,38,38,False,34.0,26.0,3.0,1.0,0.0,13.0,15.0,13.0,19.0,6.0,,,,67.0,50.0,7.0,13.0,0.0271563,103.96693550292,12.0,26.67,14.7,,0,,-0.07,0.1,0.2,,,,,3.0,7.0,,,2.0,1.0,,,,4.0,1.0,1.0,4.0,1.0,,,,,,1.0,4.0,2.0,1.0,2.0,,,,,,,,,,
14032385,home,KRC Genk,Bryan Heynen,,,heynen-bryan,B. Heynen,M,8,181.0,436,M,801025,EUR,855187200,M,8,8,False,49.0,36.0,8.0,2.0,0.0,23.0,26.0,13.0,23.0,2.0,,,,90.0,63.0,6.2,18.0,0.0129383,118.8895404023,14.0,20.055,22.89,,0,,0.06,0.01,-0.07,,,1.0,4.0,9.0,4.0,2.0,2.0,,,,,,2.0,,2.0,2.0,,,,22.915842642155,1.0,,2.0,2.0,1.0,,1.0,True,,,,,,,,,
14032385,home,KRC Genk,Junya Ito,,,junya-ito,J. Ito,M,10,176.0,4884,M,783278,EUR,731635200,M,10,10,False,29.0,25.0,3.0,1.0,0.0,7.0,7.0,18.0,22.0,2.0,,,,79.0,47.0,7.0,12.0,0.0604685,77.627160517107,8.0,43.785,19.425,,2,,0.3,0.1,-0.01,,ItouJky,2.0,,5.0,7.0,,,8.0,4.0,1.0,,,,,2.0,2.0,1.0,0.2747,,14.205855447667,1.0,-0.29,,,1.0,,1.0,,1.0,1.0,,,,,,,
14032385,home,KRC Genk,Konstantinos Karetsas,,,konstantinos-karetsas,K. Karetsas,M,20,171.0,6599,M,1468744,EUR,1195430400,M,20,20,False,26.0,24.0,2.0,2.0,1.0,9.0,9.0,15.0,17.0,3.0,,,,67.0,45.0,6.7,12.0,0.140191,53.709304137911,9.0,0.31500000000003,8.4,,0,,0.26,-0.16,-0.04,,,3.0,1.0,9.0,2.0,1.0,4.0,3.0,1.0,,,,,,,2.0,1.0,,,,,,,,,2.0,1.0,,,,1.0,,,,,,
14032385,home,KRC Genk,Yira Collins Sor,,,yira-collins-sor,Y. C. Sor,F,14,174.0,386,M,985162,EUR,964396800,M,14,14,False,24.0,16.0,1.0,,0.0,7.0,8.0,9.0,16.0,4.0,,,,89.0,42.0,8.1,14.0,0.0605017,120.97958642661,12.0,80.115,15.855,,6,,0.03,0.79,0.16,,,2.0,,1.0,4.0,,,2.0,1.0,1.0,4.0,,1.0,,2.0,,,0.3942,0.4786,98.190247573122,7.0,0.39,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,
