match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,captain,player_sofascoreId,stat_goodHighClaim,stat_lastManTackle,stat_hitWoodwork,stat_errorLeadToAShot,stat_goals
12528126,home,Göztepe,Mateusz Lis,mateusz-lis,M. Lis,G,1,192.0,577,M,798375,EUR,857001600,G,97,97,False,27.0,11.0,25.0,9.0,0.0,2.0,2.0,9.0,25.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,90.0,30.0,6.2,16.0,0.00334448,0,-0.7208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528126,home,Göztepe,Malcom Bokele,malcom-bokele,M. Bokele,D,26,193.0,545,M,1122632,EUR,950313600,D,26,26,False,21.0,15.0,4.0,1.0,0.0,8.0,8.0,9.0,15.0,1.0,4.0,2.0,1.0,,,,,90.0,37.0,6.9,7.0,0.0365551,0,,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12528126,home,Göztepe,Héliton,heliton,Héliton,D,5,196.0,324,M,922725,EUR,816220800,D,5,5,False,16.0,9.0,6.0,,0.0,8.0,8.0,1.0,8.0,6.0,2.0,1.0,3.0,,,,,90.0,25.0,6.4,7.0,0.00027904,2,,,,3.0,4.0,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,0.268,0.8149,,,,,,,,,,,,,,,
12528126,home,Göztepe,Koray Günter,koray-gunter,K. Günter,D,22,185.0,219,M,138165,EUR,776995200,D,22,22,False,20.0,14.0,2.0,1.0,0.0,5.0,6.0,10.0,15.0,4.0,1.0,4.0,2.0,,,,,77.0,31.0,7.3,7.0,0.670043,1,,1.0,1.0,4.0,5.0,,,2.0,,,1.0,1.0,2.0,,,,,0.0371,,2.0,1.0,2.0,3.0,,,,,,,,,,,
12528126,home,Göztepe,Ogün Bayrak,ogun-bayrak,O. Bayrak,M,77,175.0,45,M,903999,EUR,907977600,M,77,77,False,21.0,17.0,5.0,3.0,0.0,4.0,5.0,14.0,19.0,3.0,1.0,3.0,,,,,,83.0,43.0,6.6,13.0,0.148518,1,,3.0,1.0,,3.0,2.0,,,3.0,1.0,2.0,,,,1.0,,,0.0559,,,,,1.0,,,1.0,,,,,,,,
12528126,home,Göztepe,Anthony Junior Dennis,dennis-anthony-junior,A. J. Dennis,M,30,180.0,461,M,1484438,EUR,1087776000,M,16,16,False,13.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,8.0,1.0,1.0,4.0,,,,,,45.0,22.0,7.1,8.0,0.0115171,1,,,,,2.0,1.0,1.0,,,,3.0,1.0,,,1.0,,,0.0524,,,,,3.0,,,,1.0,,,,,,,
12528126,home,Göztepe,Ahmed Ildız,ahmed-ildiz,A. Ildız,M,66,181.0,50,M,849329,EUR,849139200,M,8,8,False,29.0,25.0,,,0.0,10.0,10.0,17.0,25.0,3.0,,3.0,,,,,,90.0,45.0,6.7,13.0,0.110784,2,,6.0,2.0,,1.0,,,,1.0,1.0,2.0,,,,1.0,,,0.037,,,1.0,,2.0,,,1.0,2.0,True,,,,,,
12528126,home,Göztepe,Lasse Nielsen,lasse-nielsen,L. Nielsen,D,4,185.0,71,M,21547,EUR,568598400,M,24,24,False,17.0,9.0,3.0,,0.0,5.0,5.0,5.0,15.0,4.0,,3.0,1.0,,,,,83.0,44.0,7.0,15.0,0.0729275,1,,3.0,1.0,,5.0,3.0,2.0,,2.0,2.0,,1.0,1.0,,1.0,,,0.0129,,,,2.0,,,,,1.0,,,,,,,
12528126,home,Göztepe,David Tijanič,david-tijanic,D. Tijanič,F,43,174.0,389,M,827369,EUR,869011200,F,43,43,False,14.0,13.0,1.0,1.0,0.0,4.0,4.0,11.0,17.0,,,4.0,,,,,,45.0,26.0,7.0,6.0,0.0931735,3,,7.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,0.4426,0.5199,,1.0,,3.0,,,,,,,,,,,
12528126,home,Göztepe,Kubilay Kanatsızkuş,kubilay-kanatsizkus,K. Kanatsızkuş,F,17,190.0,94,M,828953,EUR,859507200,F,9,9,False,10.0,2.0,,,0.0,,1.0,2.0,10.0,6.0,,1.0,,,,,,77.0,24.0,7.0,13.0,0.0178632,3,,1.0,,6.0,8.0,,,,1.0,1.0,2.0,1.0,4.0,1.0,,2.0,1.0,0.1504,0.0905,,1.0,,1.0,,,1.0,1.0,,,,,,,
12528126,home,Göztepe,Rômulo,romulo,Rômulo,F,40,193.0,3722,M,1133743,EUR,1013126400,F,79,79,False,22.0,16.0,,,0.0,2.0,4.0,15.0,20.0,12.0,,5.0,2.0,,,,,90.0,47.0,7.6,15.0,0.231014,4,,2.0,1.0,4.0,10.0,4.0,3.0,,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,,0.3258,0.0749,1.0,1.0,2.0,1.0,Rômulo,,1.0,3.0,,,,,,,
12528126,home,Göztepe,Furkan Bayır,furkan-bayir,F. Bayır,D,23,188.0,77,M,1003161,EUR,950054400,D,23,23,True,5.0,5.0,,,0.0,3.0,3.0,3.0,3.0,,2.0,1.0,,,,,,45.0,14.0,6.6,,0.085746,1,,1.0,1.0,1.0,4.0,,,,2.0,1.0,,2.0,,,1.0,,,0.0777,,1.0,,,1.0,,,,,,,,,,,
12528126,home,Göztepe,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3867,M,1103597,EUR,1030924800,D,20,20,True,12.0,11.0,1.0,,0.0,3.0,3.0,8.0,9.0,3.0,,4.0,,,,,,45.0,15.0,6.1,1.0,0.00561156,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,novatus_40,,,,,
12528126,home,Göztepe,Kuryu Matsuki,kuryu-matsuki,K. Matsuki,M,27,178.0,1417,M,1154637,EUR,1051660800,M,7,7,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,13.0,6.0,6.1,3.0,0.00061006,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,Kuryu Matsuki,,,1.0,,,,,,,
12528126,home,Göztepe,Emersonn,emersonn,Emersonn,F,20,186.0,559,M,1128844,EUR,1089936000,F,19,19,True,1.0,,,,0.0,,,,1.0,3.0,,,1.0,,,,,13.0,2.0,6.5,1.0,,1,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,0.0674,,,,,,Emersonn,,2.0,,,,,,,,
12528126,home,Göztepe,Taha Altıkardeş,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,4,4,True,3.0,1.0,2.0,1.0,0.0,,,1.0,5.0,,,1.0,,,,,,13.0,10.0,6.5,4.0,0.00178083,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528126,home,Göztepe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,13.0,4.0,6.2,2.0,1.1e-07,1,,,,,,,,,,,,,,,,,,0.0508,,,1.0,,,,,,,,,,,,,
12528126,home,Göztepe,Arda Özçimen,arda-ozcimen,A. Özçimen,G,1,202.0,62,M,964196,EUR,1010448000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528126,home,Göztepe,Arda Ercan,arda-ercan,A. Ercan,G,28,190.0,10,M,1892417,EUR,1213833600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528126,home,Göztepe,Tibet Durakcay,tibet-durakcay,T. Durakcay,F,33,,15,M,2023967,EUR,1138752000,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528126,away,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187.0,2987,M,103457,EUR,677808000,G,19,19,False,34.0,24.0,18.0,9.0,0.0,20.0,28.0,4.0,6.0,,2.0,14.0,,3.0,5.0,1.0,1.0,90.0,56.0,8.5,12.0,0.00090283,0,1.5001,,,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,
12528126,away,Galatasaray,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176.0,5736,M,286909,EUR,797644800,D,29,29,False,40.0,35.0,4.0,3.0,0.0,22.0,25.0,13.0,15.0,4.0,2.0,7.0,,,,,,80.0,55.0,7.3,7.0,0.0731464,1,,,,2.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.228,,,,,,,,2.0,1.0,,przemek.franek_,,,,,
12528126,away,Galatasaray,Davinson Sánchez,davinson-sanchez,D. Sánchez,D,6,187.0,12299,M,566102,EUR,834537600,D,6,6,False,23.0,20.0,5.0,2.0,0.0,16.0,17.0,4.0,6.0,4.0,19.0,2.0,1.0,,,,,90.0,59.0,8.1,5.0,0.0048639,0,,,,5.0,12.0,4.0,4.0,2.0,3.0,2.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,2.0,,,DAVINSON,,,,,
12528126,away,Galatasaray,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179.0,4436,M,839095,EUR,920937600,D,26,26,False,41.0,35.0,3.0,2.0,0.0,30.0,34.0,5.0,7.0,8.0,6.0,3.0,1.0,,,,,89.0,56.0,7.2,7.0,0.00221291,0,,,,2.0,4.0,,,,2.0,1.0,1.0,,7.0,,,,,0.0531,,,,2.0,,,,,,,,,,,,
12528126,away,Galatasaray,Ismail Jakobs,ismail-jakobs,I. Jakobs,D,4,184.0,7106,M,897291,EUR,934848000,D,4,4,False,56.0,49.0,4.0,2.0,1.0,27.0,30.0,23.0,28.0,3.0,4.0,3.0,,,,,,90.0,72.0,8.1,10.0,0.462649,0,,2.0,1.0,3.0,7.0,1.0,1.0,,3.0,2.0,,,2.0,,,,,,,3.0,,,3.0,,,,1.0,,ismaijakobs,,1.0,,,
12528126,away,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,142619,EUR,741657600,M,8,8,False,27.0,27.0,2.0,2.0,0.0,11.0,11.0,16.0,17.0,5.0,2.0,1.0,1.0,,,,,68.0,42.0,6.9,8.0,0.0218957,3,,1.0,,,,1.0,,2.0,,,4.0,,1.0,1.0,2.0,,,0.1616,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,
12528126,away,Galatasaray,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4087,M,138152,EUR,784425600,M,23,23,False,59.0,50.0,10.0,6.0,0.0,32.0,36.0,18.0,23.0,1.0,2.0,7.0,,,,,,90.0,67.0,7.9,9.0,0.0610847,1,,,,,3.0,1.0,1.0,,2.0,1.0,,,,,,1.0,,0.0321,0.5037,,,1.0,1.0,,,1.0,,,,,,,,1.0
12528126,away,Galatasaray,Berkan Kutlu,berkan-kutlu,B. Kutlu,M,18,186.0,2127,M,992912,EUR,885686400,M,18,18,False,45.0,38.0,2.0,1.0,0.0,26.0,28.0,13.0,18.0,4.0,3.0,1.0,1.0,,,,,79.0,55.0,6.7,11.0,0.0299455,0,,1.0,1.0,2.0,2.0,,,,,,3.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,
12528126,away,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169.0,10127,M,32493,EUR,547257600,F,10,10,False,23.0,16.0,4.0,1.0,0.0,11.0,14.0,5.0,10.0,5.0,2.0,1.0,1.0,,,,,68.0,28.0,6.5,9.0,0.0297634,0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,1.0,True,driesmertens,,,,,
12528126,away,Galatasaray,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189.0,27997,M,125407,EUR,719798400,F,77,77,False,27.0,21.0,4.0,4.0,0.0,10.0,13.0,11.0,15.0,5.0,,2.0,1.0,,,,,90.0,41.0,7.6,12.0,0.0309237,2,,1.0,,2.0,7.0,,,,1.0,1.0,2.0,4.0,1.0,,,1.0,,0.6245,0.2746,1.0,1.0,,1.0,,,,3.0,,ÁMorata,,,,,1.0
12528126,away,Galatasaray,Ahmed Kutucu,ahmed-kutucu,A. Kutucu,M,21,181.0,3238,M,906049,EUR,951868800,F,21,21,False,30.0,24.0,,,0.0,12.0,13.0,12.0,18.0,5.0,3.0,2.0,1.0,,,,,88.0,59.0,7.1,15.0,0.382546,5,,1.0,,,6.0,3.0,2.0,,1.0,1.0,4.0,3.0,1.0,2.0,2.0,,2.0,0.3277,,,3.0,,2.0,,,,2.0,,,,,,,
