match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_unsuccessfulTouch,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wonTackle,stat_goalAssist,stat_wonContest,stat_challengeLost,player_firstName,player_lastName,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_punches,stat_lastManTackle,stat_outfielderBlock
10411725,home,Napoli,Khvicha Kvaratskhelia,khvicha-kvaratskhelia,K. Kvaratskhelia,F,7,183,97764,M,889259,EUR,981936000,F,77,77,False,27.0,22.0,4.0,2.0,7.0,8.0,15.0,21.0,2.0,,,70.0,39.0,8.1,0.2301,1.2544,0.290009,3,,Kvaradona,,2.0,,,,5.0,2.0,4.0,,1.0,,1.0,,,12.0,1.0,2.0,,,,2.0,2.0,,1.0,,1.0,2.0,,,,,,,
10411725,home,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,8.0,7.0,,,3.0,3.0,4.0,5.0,2.0,,,20.0,14.0,6.8,0.0,0.0,0.00073156,0,,,,,,,,1.0,3.0,,,,1.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,,,,,,
10411725,home,Napoli,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3699,M,838232,EUR,938131200,M,7,7,True,14.0,14.0,,,12.0,12.0,2.0,2.0,5.0,,,20.0,20.0,6.7,0.0,0.0,0.00054424,0,,,,,,,,1.0,2.0,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,
10411725,home,Napoli,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,F,23,23,True,7.0,7.0,,,4.0,4.0,3.0,3.0,1.0,,,12.0,13.0,6.5,0.0,0.0,0.00058734,0,,,,,,,,2.0,1.0,,,,1.0,1.0,,,3.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,
10411725,home,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,F,21,21,True,2.0,1.0,1.0,,1.0,2.0,,,2.0,,,12.0,4.0,6.4,0.0,0.0,2.46e-06,0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,
10411725,home,Napoli,Adam Ounas,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,33,33,True,5.0,3.0,2.0,2.0,3.0,4.0,,1.0,,,,12.0,9.0,6.9,0.0384,0.0,1.929e-05,1,,ounas_11,,,,,,,2.0,2.0,,1.0,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,
10411725,home,Napoli,Salvatore Sirigu,salvatore-sirigu,S. Sirigu,G,,192,495,M,18954,EUR,537408000,G,30,30,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Davide Marfella,marfella-davide,D. Marfella,G,12,182,85,M,917248,EUR,937353600,G,12,12,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Leo Østigård,leo-ostigard,L. Østigård,D,5,182,1809,M,879746,EUR,943747200,D,55,55,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,D,59,59,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,845486,EUR,851731200,M,91,91,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,True,,,,,,,,,,,,,,,,0.0,,0,,giacomo.raspadori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,home,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,,,,,,,,,,,,,,,,0.0,,0,,simeonegiovanni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,16,16,False,24.0,16.0,9.0,1.0,15.0,17.0,1.0,7.0,5.0,,1.0,90.0,31.0,5.6,0.0,0.0,0.00023952,0,-1.8559,L'UomoTigre,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,8.0,,,,,,,,,,,,,,,,1.0,1.0,,
10411725,away,Monza,Marlon,marlon,Marlon,D,4,182,529,M,331853,EUR,810432000,D,4,4,False,54.0,51.0,1.0,1.0,32.0,34.0,19.0,20.0,4.0,,,90.0,63.0,6.0,0.0,0.0,0.0153818,0,,,,,,,1.0,3.0,3.0,,,,3.0,1.0,1.0,,4.0,,,1.0,,,,,,1.0,,,2.0,,,,,,1.0,
10411725,away,Monza,Andrea Ranocchia,andrea-ranocchia,A. Ranocchia,D,,195,191,,49518,EUR,571968000,D,13,13,False,19.0,16.0,3.0,2.0,13.0,14.0,3.0,5.0,1.0,,,48.0,35.0,7.3,0.0,0.0,0.00238787,0,,,,,,2.0,1.0,5.0,4.0,,,,7.0,3.0,,2.0,3.0,,,,,,,,,1.0,,,1.0,,,,,,,5.0
10411725,away,Monza,Andrea Carboni,andrea-carboni,A. Carboni,D,44,185,201,M,970978,EUR,981244800,D,44,44,False,32.0,25.0,3.0,1.0,16.0,17.0,10.0,17.0,4.0,,,90.0,51.0,6.3,0.0,0.0,0.0155373,0,,,,2.0,1.0,2.0,,4.0,2.0,1.0,,,,1.0,1.0,,11.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,2.0
10411725,away,Monza,Samuele Birindelli,samuele-birindelli,S. Birindelli,M,19,175,231,M,856729,EUR,932342400,M,19,19,False,25.0,19.0,4.0,1.0,10.0,12.0,10.0,18.0,7.0,,,83.0,46.0,6.9,0.0589,0.0,0.00616299,2,,,,5.0,1.0,,,,3.0,,,,2.0,2.0,1.0,,13.0,,3.0,,,2.0,,,1.0,2.0,,,,,,,,,,
10411725,away,Monza,Filippo Ranocchia,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,False,9.0,6.0,1.0,1.0,1.0,2.0,5.0,8.0,3.0,,,58.0,16.0,6.5,0.0236,0.0833,0.00541747,1,,,,1.0,,1.0,,3.0,2.0,1.0,,,,,1.0,,6.0,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,
10411725,away,Monza,Andrea Barberis,andrea-barberis,A. Barberis,M,5,177,41,M,152910,EUR,755568000,M,8,8,False,46.0,43.0,1.0,1.0,20.0,22.0,24.0,25.0,4.0,,,90.0,53.0,6.6,0.0,0.0,0.048624,0,,,True,1.0,1.0,,,2.0,2.0,,,,,2.0,,,3.0,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,,
10411725,away,Monza,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,294313,EUR,807580800,M,12,12,False,79.0,69.0,3.0,3.0,33.0,35.0,36.0,46.0,5.0,,,90.0,92.0,6.9,0.0264,0.0,0.0396792,1,,,,2.0,,,,4.0,6.0,,,,,3.0,3.0,3.0,14.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,
10411725,away,Monza,Marco D'Alessandro,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,55119,EUR,666748800,M,77,77,False,7.0,5.0,,,1.0,2.0,4.0,5.0,1.0,,,45.0,9.0,6.4,0.0,0.0,0.0013513,0,,,,,,1.0,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Andrea Petagna,andrea-petagna,A. Petagna,F,37,190,474,M,295973,EUR,804470400,F,37,37,False,10.0,9.0,,,7.0,8.0,2.0,2.0,1.0,,,83.0,18.0,6.3,0.0,0.0,0.00224729,0,,,,,,1.0,1.0,6.0,2.0,,,,1.0,,1.0,3.0,6.0,,2.0,3.0,,,,,1.0,,,,,,,,,,,
10411725,away,Monza,Gianluca Caprari,gianluca-caprari,G. Caprari,F,24,170,457,M,148458,EUR,743990400,F,17,17,False,29.0,23.0,2.0,1.0,5.0,6.0,18.0,23.0,2.0,,,90.0,39.0,6.2,0.0,0.0,0.0214683,0,,,,,,,,7.0,,1.0,,,,,,4.0,13.0,1.0,5.0,1.0,,,,,,,,,1.0,,,,,,,
10411725,away,Monza,Salvatore Molina,salvatore-molina,S. Molina,M,79,177,75,M,165735,EUR,694224000,D,79,79,True,18.0,17.0,,,7.0,8.0,10.0,14.0,3.0,,,45.0,30.0,6.6,0.0,0.0,0.0107124,0,,,,4.0,,,,,4.0,,,,,2.0,2.0,,5.0,,,,,,,,1.0,2.0,,,,,,,,,,
10411725,away,Monza,Valentin Antov,valentin-antov,V. Antov,D,26,185,687,M,827640,EUR,973728000,D,26,26,True,31.0,26.0,2.0,,13.0,15.0,13.0,17.0,5.0,,,42.0,43.0,6.3,0.0,0.0,0.0104725,0,,,,1.0,,2.0,,6.0,3.0,1.0,,,,2.0,,,8.0,,,2.0,,,,,,2.0,,1.0,2.0,,,,,,,2.0
10411725,away,Monza,Mattia Valoti,mattia-valoti,M. Valoti,M,5,181,99,M,139397,EUR,747273600,M,10,10,True,17.0,15.0,,,6.0,7.0,9.0,11.0,1.0,,,32.0,19.0,6.5,0.0,0.0,0.00944689,0,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Andrea Colpani,colpani-andrea,A. Colpani,M,28,186,944,M,928122,EUR,926380800,M,28,28,True,10.0,9.0,,,6.0,6.0,3.0,4.0,1.0,,,13.0,13.0,6.6,0.0,0.0,0.00250028,0,,,,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,,,,
10411725,away,Monza,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,13.0,,6.5,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Alessandro Sorrentino,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,263,M,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Luca Caldirola,luca-caldirola,L. Caldirola,D,33,189,134,M,100565,EUR,665366400,D,5,5,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Luca Marrone,luca-marrone,L. Marrone,D,4,186,56,M,81827,EUR,638582400,D,34,34,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,José Machín,jose-machin,J. Machín,M,28,184,178,M,792308,EUR,839980800,M,7,7,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Matteo Pessina,matteo-pessina,M. Pessina,M,32,183,659,M,350210,EUR,861580800,M,32,32,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Warren Bondo,warren-bondo,W. Bondo,M,38,177,2004,M,1000366,EUR,1063584000,M,38,38,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411725,away,Monza,Samuele Vignato,samuele-vignato,S. Vignato,F,19,170,526,M,1119364,EUR,1077580800,F,80,80,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuele Vignato,,,,,,
10411725,away,Monza,Patrick Ciurria,patrick-ciurria,P. Ciurria,F,26,178,222,M,346676,EUR,792288000,F,84,84,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
