match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_goalAssist,stat_outfielderBlock,stat_clearanceOffLine,stat_errorLeadToAShot,stat_penaltyConceded,stat_hitWoodwork,stat_penaltyFaced
11451091,home,Galatasaray,Mauro Icardi,mauro-icardi,M. Icardi,F,9,181,38623,M,MauroIcardi,233114,EUR,730080000,F,9,9,False,,13.0,6.0,,,1.0,1.0,5.0,12.0,2.0,,,90.0,28.0,7.9,11.0,0.03254,8,,,,,,,5.0,1.0,,1.0,2.0,1.0,,,,,2.0,1.5601,2.0,2.0,4.0,1.0,4.0,1.3019,,1.0,2.0,,1.0,2.0,,,,,,,,
11451091,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,driesmertens,32493,EUR,547257600,F,10,10,True,,11.0,8.0,,,2.0,2.0,8.0,12.0,1.0,,,26.0,16.0,7.0,4.0,0.143923,0,,,,3.0,2.0,,3.0,1.0,,,,,,1.0,,,1.0,,,,,2.0,,,4.0,,,,,,,,,,,,,
11451091,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,barisalperyilmaz,904096,EUR,959040000,F,53,53,True,,7.0,6.0,,,3.0,3.0,3.0,5.0,1.0,,,25.0,17.0,6.8,5.0,0.00218619,3,,,,1.0,,1.0,3.0,4.0,,1.0,3.0,,,2.0,2.0,,2.0,0.1387,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
11451091,home,Galatasaray,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182,45633,M,bakambu17,115665,EUR,671328000,F,94,94,True,,5.0,4.0,,,1.0,1.0,3.0,5.0,1.0,,,11.0,11.0,7.0,3.0,0.0079858,2,,,,1.0,,,2.0,2.0,,1.0,,,,,,1.0,1.0,0.0546,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,
11451091,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,,142619,EUR,741657600,M,8,8,True,,7.0,7.0,1.0,1.0,1.0,1.0,6.0,6.0,,,,14.0,8.0,6.7,,0.00578448,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11451091,home,Galatasaray,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2703,M,,845486,EUR,851731200,M,91,91,True,,6.0,4.0,,,3.0,5.0,1.0,1.0,1.0,,,14.0,10.0,6.6,3.0,0.00066014,0,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11451091,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,,103457,EUR,677808000,G,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,home,Galatasaray,Kazımcan Karataş,kazimcan-karatas,K. Karataş,D,88,182,1611,M,,1008884,EUR,1042675200,D,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,Nelsson,846148,EUR,908323200,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,home,Galatasaray,Sérgio Oliveira,sergio-oliveira,S. Oliveira,M,27,181,1610,M,,991493,EUR,707443200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,home,Galatasaray,Halil Dervişoğlu,halil-dervisoglu,H. Dervişoğlu,F,11,183,812,M,,930775,EUR,944611200,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,,39573,EUR,604713600,G,34,34,False,True,12.0,7.0,9.0,4.0,4.0,6.0,3.0,6.0,5.0,,2.0,30.0,17.0,5.5,5.0,0.00291181,0,-0.7247,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
11451091,away,Beşiktaş JK,Valentin Rosier,valentin-rosier,V. Rosier,D,19,175,795,M,,842419,EUR,840412800,D,24,24,False,,34.0,26.0,2.0,,14.0,16.0,13.0,22.0,7.0,,,90.0,67.0,7.3,17.0,0.17241,0,,,,4.0,1.0,1.0,3.0,9.0,1.0,5.0,,2.0,2.0,3.0,1.0,1.0,1.0,,,,2.0,,,,1.0,4.0,,1.0,,,,1.0,,,,,,
11451091,away,Beşiktaş JK,Daniel Amartey,daniel-amartey,D. Amartey,M,,188,1214,M,,308526,EUR,787968000,D,12,12,False,,38.0,35.0,3.0,2.0,29.0,30.0,6.0,8.0,7.0,,,90.0,52.0,7.0,4.0,0.00151803,0,,,,,,2.0,1.0,2.0,,,,6.0,,,,,,,1.0,,1.0,,,,,,,,,,,,4.0,,,,,
11451091,away,Beşiktaş JK,Omar Colley,omar-colley,O. Colley,D,15,190,966,M,,238408,EUR,719798400,D,6,6,False,,47.0,36.0,6.0,1.0,27.0,27.0,9.0,20.0,1.0,,,90.0,61.0,7.6,11.0,0.00450533,0,,,,,,3.0,,5.0,,,,5.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,
11451091,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,,887382,EUR,891475200,D,22,22,False,,11.0,7.0,,,3.0,7.0,4.0,5.0,,,,45.0,21.0,6.8,5.0,0.0100763,0,,,,1.0,,3.0,2.0,6.0,,,,3.0,,3.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180,459,M,,255957,EUR,726710400,M,75,75,False,,26.0,21.0,2.0,2.0,14.0,16.0,7.0,10.0,3.0,,,83.0,34.0,6.1,8.0,0.00703535,0,,,,,,1.0,6.0,2.0,,2.0,,1.0,,1.0,,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Amir Hadžiahmetović,amir-hadziahmetovic,A. Hadžiahmetović,M,20,179,1356,M,,795421,EUR,857779200,M,19,19,False,,56.0,45.0,5.0,1.0,31.0,37.0,14.0,21.0,8.0,,,90.0,71.0,5.9,16.0,0.00854351,0,,,,2.0,,,9.0,5.0,1.0,1.0,,,1.0,2.0,,2.0,5.0,,2.0,,2.0,3.0,,,,1.0,,,,,,,2.0,,1.0,1.0,,
11451091,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,gedson_83,862055,EUR,915840000,M,83,83,False,,17.0,12.0,1.0,,8.0,10.0,4.0,7.0,7.0,,,45.0,28.0,6.7,8.0,0.00318917,1,,,,,,1.0,4.0,7.0,2.0,1.0,,,,3.0,2.0,2.0,,0.0333,,,1.0,2.0,1.0,0.0297,,1.0,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Rachid Ghezzal,rachid-ghezzal,R. Ghezzal,M,18,182,3146,M,,123228,EUR,705369600,F,18,18,False,,39.0,27.0,1.0,,18.0,21.0,9.0,20.0,2.0,,,90.0,57.0,6.5,20.0,0.0185344,0,,,,2.0,,,7.0,3.0,2.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,
11451091,away,Beşiktaş JK,Vincent Aboubakar,vincent-aboubakar,V. Aboubakar,F,45,184,11201,M,aboubakarvincent,116869,EUR,696038400,F,10,10,False,,16.0,11.0,,,3.0,4.0,8.0,12.0,3.0,,,78.0,26.0,6.4,10.0,0.00674987,0,,,,,,2.0,6.0,4.0,2.0,1.0,,2.0,,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,MRashica,800411,EUR,835920000,F,11,11,False,,8.0,5.0,1.0,,3.0,5.0,2.0,3.0,3.0,,,32.0,9.0,6.5,3.0,0.00234518,0,,,,,,,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,,913656,EUR,978307200,G,1,1,True,,31.0,18.0,18.0,6.0,14.0,16.0,4.0,15.0,14.0,2.0,4.0,58.0,42.0,7.4,13.0,0.00308425,0,0.1947,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0
11451091,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,masuaku26,174975,EUR,752630400,D,26,26,True,,18.0,16.0,5.0,3.0,11.0,12.0,6.0,10.0,6.0,,,45.0,35.0,6.3,9.0,0.00532719,0,,,,4.0,1.0,1.0,6.0,5.0,,4.0,,,,,,3.0,3.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3255,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,,24.0,21.0,4.0,3.0,12.0,13.0,9.0,12.0,4.0,,,45.0,32.0,7.4,5.0,0.0203254,1,,,,1.0,,,3.0,4.0,1.0,2.0,,,,2.0,1.0,,,0.4046,1.0,,,1.0,1.0,0.7818,,2.0,,,,1.0,,,,,,,,
11451091,away,Beşiktaş JK,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,,72127,EUR,676252800,F,9,9,True,,5.0,3.0,,,1.0,1.0,2.0,4.0,1.0,,,12.0,8.0,6.7,2.0,0.00865319,0,,,,,,2.0,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Ante Rebić,ante-rebic,A. Rebić,F,9,185,4196,M,_anterebic,152769,EUR,748569600,F,7,7,True,,5.0,3.0,2.0,,1.0,1.0,2.0,5.0,,,,16.0,9.0,6.4,5.0,0.00067887,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Necip Uysal,necip-uysal,N. Uysal,D,20,180,1751,M,,43394,EUR,664675200,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189,1392,M,,978301,EUR,947289600,M,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Demir Ege Tıknaz,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2288,M,,1142613,EUR,1092700800,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451091,away,Beşiktaş JK,Jackson Muleka,jackson-muleka,J. Muleka,F,40,180,3687,M,,927649,EUR,938995200,F,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
