match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_challengeLost,stat_interceptionWon,stat_blockedScoringAttempt,stat_keyPass,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_dispossessed,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goals,stat_goalAssist
11392855,home,Metz,Alexandre Oukidja,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,18.0,12.0,9.0,3.0,10.0,11.0,2.0,7.0,1.0,1.0,1.0,4.0,2.0,90.0,24.0,6.5,6.0,0.0,0.0,0.00161512,0,-0.9299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Koffi Kouao,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,False,39.0,33.0,2.0,,20.0,21.0,13.0,20.0,7.0,2.0,1.0,3.0,,86.0,62.0,6.8,11.0,0.0,0.0,0.00781158,0,,2.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,False,73.0,67.0,7.0,4.0,52.0,54.0,15.0,19.0,7.0,1.0,1.0,5.0,,90.0,85.0,6.8,7.0,0.0,0.0,0.00548849,0,,,,,2.0,1.0,,2.0,1.0,1.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,
11392855,home,Metz,Fali Candé,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,False,87.0,79.0,14.0,11.0,55.0,56.0,24.0,32.0,3.0,1.0,1.0,3.0,,90.0,101.0,7.5,11.0,0.0617,0.0,0.096881,1,,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,
11392855,home,Metz,Matthieu Udol,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,3,3,False,46.0,42.0,5.0,2.0,25.0,26.0,19.0,24.0,1.0,2.0,1.0,4.0,,90.0,72.0,7.0,11.0,0.1772,0.078,0.126294,2,,4.0,1.0,,4.0,,,,,4.0,,2.0,,,,2.0,,3.0,True,2.0,1.0,1.0,,,,,,,,,,
11392855,home,Metz,Danley Jean Jacques,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,31.0,28.0,3.0,1.0,19.0,20.0,9.0,12.0,3.0,,,6.0,,90.0,38.0,6.6,6.0,0.0417,0.0,0.00534682,1,,1.0,1.0,1.0,6.0,,,1.0,,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,
11392855,home,Metz,Kévin N'Doram,kevin-ndoram,K. N'Doram,M,96,184,91,M,823476,EUR,822268800,M,6,6,False,52.0,42.0,5.0,1.0,22.0,23.0,20.0,29.0,2.0,,,3.0,,90.0,57.0,6.5,11.0,0.0,0.0,0.00558259,0,,,,2.0,2.0,2.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
11392855,home,Metz,Joel Asoro,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,M,99,99,False,15.0,10.0,1.0,,5.0,6.0,6.0,10.0,5.0,4.0,2.0,1.0,,78.0,27.0,6.8,9.0,0.0,0.0,0.0352936,0,,1.0,1.0,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,
11392855,home,Metz,Lamine Camara,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,33.0,29.0,,,16.0,18.0,13.0,15.0,4.0,,,8.0,,62.0,47.0,7.0,7.0,0.1078,0.0,0.00864946,2,,,,,3.0,,,3.0,2.0,2.0,1.0,1.0,Lamine Camara,,1.0,,,1.0,,,2.0,,1.0,,lamine_camara_5,,,,,,,
11392855,home,Metz,Cheick Tidiane Sabaly,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,False,16.0,13.0,1.0,1.0,9.0,10.0,4.0,7.0,5.0,3.0,1.0,4.0,,63.0,37.0,6.4,14.0,0.0117,0.0,0.00616039,1,,1.0,1.0,,9.0,,,3.0,2.0,5.0,1.0,2.0,,,2.0,,,,,,1.0,,2.0,1.0,,,,,,,,
11392855,home,Metz,Óscar Estupiñán,oscar-estupinan,Ó. Estupiñán,F,19,182,1354,M,822089,EUR,851817600,F,9,9,False,8.0,7.0,,,1.0,1.0,7.0,8.0,4.0,1.0,,1.0,,63.0,19.0,6.9,5.0,0.3178,0.0,0.0113736,2,,1.0,2.0,,7.0,,,3.0,2.0,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,
11392855,home,Metz,Arthur Atta,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,14.0,11.0,1.0,,6.0,8.0,5.0,6.0,3.0,,,1.0,,28.0,22.0,6.6,5.0,0.0,0.0,0.00428927,0,,,1.0,,3.0,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,
11392855,home,Metz,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,11,11,True,8.0,6.0,,,3.0,3.0,3.0,5.0,4.0,1.0,,1.0,,27.0,13.0,6.5,3.0,0.0233,0.0,0.0112919,1,,,1.0,1.0,4.0,,,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11392855,home,Metz,Malick Mbaye,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,14.0,9.0,,,6.0,6.0,4.0,10.0,1.0,1.0,1.0,1.0,,27.0,23.0,6.3,7.0,0.4208,0.0,0.0286695,3,,2.0,,,2.0,,,,,,,1.0,Malick Mbaye,,,,2.0,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,
11392855,home,Metz,Kevin Van Den Kerkhof,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,D,22,22,True,6.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,,,1.0,,12.0,11.0,6.8,1.0,0.0,0.0,0.224621,0,,,,,1.0,,,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,
11392855,home,Metz,Benjamin Tetteh,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,True,2.0,1.0,,,,1.0,1.0,1.0,,,,,,10.0,3.0,6.5,2.0,0.0,0.0,0.00176582,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Aboubacar Lô,aboubacar-lo,A. Lô,D,28,187,198,M,991692,EUR,946771200,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Habib Maïga,habib-maiga,H. Maïga,M,80,179,211,M,359246,EUR,820454400,M,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392855,home,Metz,Papa Amadou Diallo,pape-diallo,P. Diallo,M,19,182,921,M,1463508,EUR,1088121600,M,7,7,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Pape Diallo,,,,,,,,,,,,,,,,,,,
11392855,away,RC Strasbourg,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,78152,EUR,699062400,G,1,1,False,31.0,28.0,10.0,7.0,25.0,25.0,3.0,6.0,,,,8.0,,90.0,37.0,7.1,3.0,0.0,0.0,0.00408284,0,0.078,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,1.0,1.0,1.0,,
11392855,away,RC Strasbourg,Marvin Senaya,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,False,31.0,26.0,3.0,1.0,19.0,21.0,7.0,11.0,9.0,,,4.0,,90.0,58.0,7.7,9.0,0.0,0.0,0.003884,0,,1.0,1.0,1.0,2.0,2.0,1.0,5.0,3.0,1.0,3.0,1.0,Marvin Senaya,,,3.0,,,,,,,,,,,,,,,,
11392855,away,RC Strasbourg,Gerzino Nyamsi,gerzino-nyamsi,G. Nyamsi,D,5,193,756,M,901470,EUR,853891200,D,22,22,False,73.0,67.0,8.0,3.0,48.0,49.0,19.0,24.0,2.0,,,2.0,,90.0,79.0,7.2,6.0,0.0,0.0,0.0102505,0,,,2.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11392855,away,RC Strasbourg,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187,210,M,941077,EUR,911433600,D,5,5,False,80.0,71.0,12.0,8.0,41.0,44.0,30.0,36.0,11.0,2.0,2.0,,,90.0,92.0,7.4,11.0,0.0,0.0,0.0161742,0,,,1.0,5.0,4.0,3.0,,1.0,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,
11392855,away,RC Strasbourg,Thomas Delaine,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,D,3,3,False,26.0,23.0,2.0,,11.0,11.0,12.0,22.0,2.0,3.0,1.0,2.0,,90.0,62.0,6.9,16.0,0.0,0.0,0.00723245,0,,7.0,,,5.0,2.0,,1.0,,1.0,,4.0,,,,4.0,,,,,,,1.0,,,,,,,,,
11392855,away,RC Strasbourg,Habib Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,M,19,19,False,23.0,22.0,,,11.0,12.0,11.0,11.0,5.0,,,4.0,,90.0,35.0,7.9,4.0,0.1139,0.0701,0.0373802,1,,,,1.0,2.0,,1.0,1.0,1.0,3.0,3.0,1.0,Habib,Diarra,2.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,
11392855,away,RC Strasbourg,Ismael Doukouré,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,37.0,30.0,4.0,3.0,16.0,20.0,14.0,17.0,3.0,1.0,,3.0,,90.0,51.0,6.5,14.0,0.0,0.0,0.00464206,0,,,,,9.0,,2.0,2.0,1.0,,1.0,2.0,Ismael Doukoure,,,1.0,,1.0,,,,,6.0,,,,,,,,,
11392855,away,RC Strasbourg,Jessy Deminguet,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,False,40.0,37.0,4.0,2.0,16.0,16.0,21.0,24.0,4.0,,,2.0,,68.0,46.0,6.9,3.0,0.0,0.0,0.0120093,0,,,1.0,,2.0,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11392855,away,RC Strasbourg,Ângelo,angelo,Ângelo,M,20,182,9953,M,1086455,EUR,1103587200,F,23,23,False,30.0,22.0,2.0,1.0,8.0,9.0,15.0,25.0,5.0,6.0,3.0,6.0,,84.0,50.0,7.0,18.0,0.0,0.0,0.0886328,0,,4.0,,,5.0,,,,,2.0,2.0,,Ângelo,,,,,2.0,,1.0,,,2.0,,angelogabriel,,,,,,,1.0
11392855,away,RC Strasbourg,Emmanuel Emegha,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,False,23.0,20.0,,,4.0,4.0,16.0,19.0,2.0,3.0,2.0,5.0,,89.0,35.0,6.2,10.0,0.2168,0.0,0.0163798,2,,,1.0,,9.0,,,,,3.0,,3.0,,,1.0,,,,,,2.0,,3.0,,,1.0,,,,,,
