match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_outfielderBlock,stat_dispossessed,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
10913438,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192,102,M,55655,EUR,554256000,G,1,1,False,True,26.0,12.0,26.0,12.0,1.0,3.0,11.0,23.0,1.0,2.0,10.0,1.0,2.0,6.0,6.0,90.0,36.0,8.6,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Boris Godál,,,boris-godal,B. Godál,D,,188,10,M,63215,EUR,549072000,D,33,33,False,,15.0,12.0,2.0,,10.0,11.0,2.0,4.0,,4.0,5.0,,,,,90.0,28.0,7.0,4.0,0,4.0,1.0,1.0,1.0,5.0,2.0,3.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Fahd Mohammed Al-Harbi,,,fahd-mohammed-al-harbi,F. M. Al-Harbi,D,12,182,14,M,974013,EUR,856828800,D,3,3,False,,7.0,7.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,,,,,90.0,16.0,7.1,,0,2.0,,,,6.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181,21,M,990189,EUR,903052800,D,49,49,False,,8.0,6.0,3.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,1.0,,,,,90.0,15.0,7.0,2.0,0,2.0,1.0,,,4.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Abdularahman Al Hurib,,,abdularahman-al-hurib,A. A. Hurib,M,4,174,1,M,818876,EUR,697248000,M,14,14,False,,17.0,12.0,4.0,3.0,8.0,12.0,4.0,5.0,,2.0,4.0,1.0,,,,90.0,23.0,6.7,6.0,0,2.0,,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Pedro Eugénio,,,pedro-eugenio,P. Eugénio,M,,172,27,,252373,EUR,646358400,M,90,90,False,,15.0,11.0,2.0,,7.0,9.0,5.0,10.0,,2.0,5.0,1.0,,,,90.0,40.0,7.1,17.0,2,6.0,2.0,2.0,,3.0,1.0,1.0,1.0,5.0,,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10913438,home,Al Adalah,David Tijanič,,,david-tijanic,D. Tijanič,F,43,174,389,M,827369,EUR,869011200,M,43,43,False,,27.0,22.0,4.0,2.0,13.0,14.0,10.0,16.0,,2.0,9.0,1.0,,,,90.0,36.0,7.0,7.0,1,4.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,3.0,1.0,,,,2.0,1.0,,,,,,,,,,
10913438,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176,434,M,345779,EUR,718848000,M,17,17,False,,26.0,23.0,3.0,2.0,10.0,11.0,13.0,16.0,1.0,8.0,4.0,3.0,,,,90.0,43.0,7.3,8.0,0,5.0,2.0,2.0,1.0,2.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,
10913438,home,Al Adalah,Mohammed Al Oufi,Mohammed Al Oufi,,mohammed-al-oufi,M. A. Oufi,D,23,168,14,M,1050350,EUR,1028764800,M,23,23,False,,10.0,6.0,1.0,,4.0,6.0,2.0,6.0,,4.0,2.0,2.0,,,,31.0,22.0,6.7,7.0,0,1.0,,3.0,2.0,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180,49,,325679,EUR,711590400,F,10,10,False,,12.0,9.0,2.0,1.0,3.0,3.0,6.0,10.0,,4.0,6.0,2.0,,,,90.0,31.0,6.9,9.0,2,8.0,2.0,3.0,2.0,3.0,2.0,,,,2.0,,,3.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
10913438,home,Al Adalah,Marcus Antonsson,,,marcus-antonsson,M. Antonsson,F,14,183,206,M,139794,EUR,673660800,F,12,12,False,,13.0,7.0,1.0,,3.0,4.0,4.0,10.0,4.0,4.0,4.0,,,,,90.0,28.0,6.9,15.0,2,6.0,1.0,,,3.0,,,,5.0,1.0,1.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10913438,home,Al Adalah,Abdulaziz Al-Alawi,Abdulaziz,Al-Alawi,abdulaziz-al-alawi,A. Al-Alawi,D,12,174,8,M,1013847,EUR,857001600,D,50,50,True,,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,17.0,6.0,3.8,1.0,0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Mohammed Abo Abd,Mohammed Abo Abd,,mohammed-abo-abd,M. A. Abd,D,21,163,15,M,1398850,EUR,1009324800,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176,2,M,880822,EUR,823132800,D,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180,1,M,847232,EUR,647568000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172,6,M,1084262,EUR,866764800,D,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183,6,M,847228,EUR,779500800,M,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Hussain Alnattar,Hussain Alnattar,,hussain-alnattar,H. Alnattar,M,,169,34,M,1085122,EUR,952992000,M,96,96,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,home,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178,6,M,893190,EUR,758073600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913438,away,Al-Hilal,Habib Al-Wutaian,,,habib-al-wutaian,H. Al-Wutaian,G,31,183,101,M,818596,EUR,839462400,G,31,31,False,,12.0,11.0,3.0,2.0,9.0,9.0,2.0,3.0,,,7.0,,,1.0,1.0,90.0,16.0,6.2,1.0,0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,
10913438,away,Al-Hilal,Mohammed Al-Burayk,,,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,False,,77.0,74.0,,,21.0,21.0,56.0,68.0,,5.0,8.0,2.0,,,,90.0,99.0,7.6,15.0,0,5.0,1.0,2.0,2.0,,,1.0,,3.0,4.0,1.0,,,12.0,3.0,,,,8.0,,,2.0,,,,1.0,1.0,,,
