match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_bigChanceMissed,captain,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,player_sofascoreId,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_outfielderBlock,stat_hitWoodwork,stat_goals
13558926,home,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2682,M,103335,EUR,699667200,G,1,1,False,22.0,21.0,2.0,1.0,0.0,21.0,21.0,1.0,2.0,6.0,3.0,3.0,1.0,2.0,2.0,90.0,32.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558926,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2313,M,329417,EUR,818121600,D,21,21,False,52.0,44.0,5.0,2.0,0.0,25.0,28.0,27.0,3.0,4.0,,,,,,90.0,77.0,6.4,13.0,1,20.0,3.0,1.0,1.0,3.0,6.0,6.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
13558926,home,Fulham,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2370,M,362682,EUR,833500800,D,5,5,False,101.0,84.0,20.0,9.0,0.0,45.0,48.0,53.0,8.0,6.0,,,,,,90.0,123.0,7.0,19.0,4,39.0,,,1.0,2.0,1.0,5.0,,,,1.0,3.0,,,4.0,2.0,2.0,,,,,,,,,,,,,,
13558926,home,Fulham,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8666,M,861972,EUR,946598400,D,3,3,False,86.0,77.0,3.0,2.0,0.0,43.0,47.0,40.0,6.0,5.0,,,,,,90.0,105.0,6.2,13.0,2,34.0,1.0,,4.0,2.0,6.0,3.0,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,
13558926,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2855,M,803174,EUR,870998400,D,33,33,False,65.0,52.0,5.0,3.0,0.0,26.0,32.0,37.0,2.0,5.0,,,,,,71.0,84.0,7.0,17.0,1,26.0,4.0,,1.0,2.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,,True,1.0,1.0,,,,,,,,
13558926,home,Fulham,Sander Berge,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,76.0,71.0,3.0,2.0,0.0,32.0,34.0,42.0,1.0,9.0,,,,,,90.0,87.0,7.4,5.0,0,39.0,,,,1.0,,6.0,,,,1.0,3.0,,2.0,,2.0,,,,,,,,2.0,,,,,,,
13558926,home,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2071,M,371222,EUR,839894400,M,20,20,False,32.0,27.0,1.0,,0.0,15.0,16.0,17.0,,4.0,,,,,,63.0,42.0,6.7,7.0,2,12.0,1.0,,1.0,3.0,5.0,3.0,,1.0,,3.0,,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,
13558926,home,Fulham,Alex Iwobi,alex-iwobi,A. Iwobi,M,17,183,8234,M,352770,EUR,831081600,M,17,17,False,53.0,47.0,8.0,6.0,0.0,17.0,18.0,37.0,1.0,3.0,,,,,,82.0,65.0,6.8,10.0,0,31.0,2.0,1.0,,,3.0,3.0,1.0,1.0,,,,1.0,1.0,,,2.0,,,,,1.0,,2.0,alexanderiwobi,1.0,,,,,
13558926,home,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,18,18,False,31.0,22.0,,,0.0,6.0,6.0,30.0,1.0,4.0,,,,,,63.0,48.0,6.7,17.0,1,17.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,,1.0,,2.0,1.0,,,2.0,2.0,,,,,1.0,,1.0,andreaspereira,,,,,,
13558926,home,Fulham,Willian,willian,Willian,F,88,175,9655,M,31417,EUR,587088000,M,22,22,False,38.0,31.0,1.0,1.0,0.0,6.0,7.0,44.0,1.0,2.0,,,,,,71.0,63.0,7.1,22.0,2,28.0,13.0,3.0,,,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,3.0,,,,,,1.0,1.0,willianborges88,,1.0,,,,
