match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_duelLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_bigChanceCreated,stat_totalContest,stat_wonContest,stat_ownGoals,stat_errorLeadToAShot,stat_totalOffside,player_sofascoreId,stat_hitWoodwork
14771796,home,Al-Okhdood,Blaž Kramer,blaz-kramer,B. Kramer,F,99,191.0,607,M,804405,EUR,833587200,F,9,9,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,2.0,,,,,,86.0,22.0,6.4,7.0,0.00852916,,4,,-0.18,0.47,0.15,,,,,,2.0,,2.0,5.0,2.0,2.0,2.0,,,,1.0,0.4749,0.2481,,-0.59,,,2.0,1.0,2.0,,,,,,,,
14771796,home,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,7.0,7.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,,1.0,1.0,2.0,,,,,,31.0,13.0,7.2,2.0,0.0829268,,0,,0.44,0.17,0.17,,Abdulaziz Al Hatila,,1.0,,1.0,,2.0,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,
14771796,home,Al-Okhdood,Burak Ince,ince-burak,B. Ince,M,11,181.0,342,M,992552,EUR,1074556800,F,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,,,12.0,2.0,6.6,,0.00698974,,0,,0.08,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Ghassan Hawsawi,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,,,9.0,4.0,6.7,,1.945e-05,,0,,-0.01,,0.13,,Ghassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Hatem Al-Jahani,hatem-al-jahani,H. Al-Jahani,G,26,173.0,11,M,893219,EUR,838771200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mohammed Al Jahif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Saif Balhareth,saif-balhareth,S. Balhareth,M,77,,5,M,1917846,EUR,1144368000,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saif Balhareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Saud Salem,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saud Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,home,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Saleh Al-Harthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Victor Braga,victor-braga,V. Braga,G,1,193.0,79,M,805020,EUR,698284800,G,1,1,False,36.0,22.0,18.0,4.0,0.0,20.0,21.0,2.0,15.0,1.0,1.0,1.0,7.0,,,7.0,10.0,1.0,90.0,50.0,7.9,14.0,0.00218314,0.8922,0,0.5555,0.1,0.04,-0.2,0.65,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Abdullah Al-Hawsawi,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,D,24,24,False,26.0,18.0,2.0,1.0,0.0,11.0,14.0,7.0,12.0,,,,6.0,,,,,,90.0,41.0,5.7,16.0,0.0183124,,0,,-0.29,0.07,-0.38,,Abdullah Al-Hawsawi,,3.0,,2.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
14771796,away,Al-Najma SC,Nasser Al Haleel,nasser-al-haleel,N. A. Haleel,D,4,170.0,17,M,1549093,EUR,949795200,D,4,4,False,44.0,39.0,3.0,1.0,0.0,26.0,28.0,13.0,16.0,1.0,3.0,6.0,3.0,1.0,,,,,90.0,57.0,6.0,7.0,0.00264637,,0,,0.0,0.11,-0.3,,Nasser Al Haleel,,,,1.0,,6.0,7.0,,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,
14771796,away,Al-Najma SC,Samir Caetano,samir-caetano,S. Caetano,D,3,188.0,361,M,331405,EUR,786585600,D,3,3,False,45.0,38.0,4.0,1.0,0.0,26.0,29.0,12.0,16.0,3.0,3.0,5.0,2.0,,,,,,90.0,56.0,6.3,9.0,0.00894257,,0,,0.0,0.06,-0.35,,,,,,2.0,True,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
14771796,away,Al-Najma SC,Vitor Vargas,vitor-vargas,V. Vargas,D,2,182.0,49,M,1473258,EUR,1078704000,D,2,2,False,36.0,25.0,4.0,,0.0,14.0,16.0,11.0,20.0,,1.0,1.0,6.0,,,,,,90.0,55.0,5.6,20.0,0.00400085,,0,,-0.32,0.14,-0.41,,,,3.0,,3.0,,,4.0,,,,,,,2.0,,,,,,,,,2.0,,1.0,1.0,,,,,
14771796,away,Al-Najma SC,Abdulaziz Al Harabi,abdulaziz-al-harabi,A. A. Harabi,M,18,176.0,18,M,1127117,EUR,864777600,M,18,18,False,12.0,9.0,,,0.0,6.0,7.0,3.0,5.0,,3.0,2.0,,2.0,,,,,45.0,17.0,6.6,3.0,0.00197654,,0,,-0.11,0.01,-0.06,,Abdulaziz Al Harabi,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,
14771796,away,Al-Najma SC,Deybi Flores,deybi-flores,D. Flores,M,,179.0,432,M,791600,EUR,834883200,M,20,20,False,48.0,41.0,5.0,1.0,0.0,26.0,26.0,15.0,22.0,,1.0,3.0,6.0,,,,,,87.0,60.0,6.5,10.0,0.0106218,,1,,0.14,0.1,-0.08,,,,,,1.0,,,2.0,,,,,,,,0.133,,1.0,0.02,1.0,,1.0,1.0,2.0,,,,,,,,
14771796,away,Al-Najma SC,Bilal Boutobba,bilal-boutobba,B. Boutobba,M,98,172.0,465,M,769163,EUR,904348800,M,98,98,False,9.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,,,2.0,,,,,,45.0,13.0,6.3,4.0,0.00392604,,1,,-0.14,0.06,-0.06,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,1.0,0.0131,,,-0.11,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,931838,EUR,917136000,M,8,8,False,39.0,31.0,3.0,2.0,0.0,13.0,13.0,18.0,26.0,1.0,6.0,3.0,7.0,,,,,,90.0,56.0,7.4,12.0,0.0745466,,1,,0.22,0.25,-0.01,,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,0.1572,0.0858,4.0,0.11,,,3.0,2.0,,,2.0,2.0,,,,,
14771796,away,Al-Najma SC,Lázaro,lazaro,Lázaro,F,7,181.0,1899,M,1002556,EUR,1015891200,M,7,7,False,25.0,19.0,,,0.0,6.0,7.0,13.0,18.0,,2.0,,2.0,1.0,,,,,90.0,44.0,6.4,11.0,0.0263965,,3,,-0.07,0.12,0.21,,,,4.0,,,,1.0,4.0,,2.0,,,3.0,,2.0,0.0964,,1.0,-0.22,1.0,,1.0,,,,1.0,,,,,,
14771796,away,Al-Najma SC,Romell Quioto,romell-quioto,R. Quioto,F,66,180.0,785,M,238974,EUR,681696000,F,9,9,False,12.0,8.0,,,0.0,2.0,3.0,6.0,9.0,1.0,3.0,,2.0,1.0,,,,,67.0,20.0,7.5,5.0,0.0178702,,2,,-0.19,0.45,0.13,,,,1.0,,,,1.0,1.0,,,2.0,,,,,0.1277,0.6379,,0.33,,,,,,,1.0,1.0,,,2.0,,
14771796,away,Al-Najma SC,Khalid Al-Shammari,khalid-al-shammari,K. Al-Shammari,D,6,181.0,12,,1914895,EUR,947116800,M,6,6,True,23.0,16.0,6.0,1.0,0.0,12.0,16.0,4.0,7.0,1.0,2.0,2.0,5.0,,,,,,45.0,30.0,6.5,9.0,0.00163134,,0,,0.01,0.05,-0.01,,Khalid Al-Shammari,,,,1.0,,1.0,3.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,
14771796,away,Al-Najma SC,Ali Jasim,elaibi-ali-jasim,A. Jasim,M,14,182.0,8482,M,1066729,EUR,1074556800,F,14,14,True,22.0,18.0,,,0.0,7.0,8.0,11.0,14.0,,4.0,,4.0,1.0,,,,,45.0,30.0,7.0,6.0,0.0136881,,2,,-0.14,0.31,-0.03,,Ali Jasim Elaibi,,,,1.0,,,,,,2.0,,,,,0.093,0.1356,,0.06,,,,,,,3.0,3.0,,,,ali_jasim.7,1.0
14771796,away,Al-Najma SC,Ammar Al Najjar,ammar-al-najjar,A. A. Najjar,F,90,166.0,17,M,869269,EUR,856742400,M,15,15,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,,,,,,23.0,8.0,6.5,5.0,0.0782441,,0,,0.09,,-0.07,,,,5.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,
14771796,away,Al-Najma SC,Rakan Al-Tulayhi,rakan-al-tulayhi,R. Al-Tulayhi,M,23,173.0,75,,1862895,EUR,1037750400,M,23,23,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,1.0,,,,,,,,8.0,8.0,6.7,1.0,0.00316177,,0,,0.02,0.01,0.14,,Rakan Al-Tulayhi,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
14771796,away,Al-Najma SC,Khalid Al Muqiatyb,khalid-al-muqiatyb,K. A. Muqiatyb,G,22,191.0,11,M,818747,EUR,707529600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Nawaf Al-Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Abdulwahid Al-Nakhli,abdulwahid-al-nakhli,A. Al-Nakhli,M,22,,13,M,1579847,EUR,867715200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Abdulwahid Al-Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771796,away,Al-Najma SC,Faisal Al Mutairi,faisal-al-mutairi,F. A. Mutairi,M,18,168.0,13,M,1549100,EUR,832723200,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Faisal Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
