match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_hitWoodwork,stat_goals,stat_clearanceOffLine,stat_penaltyWon
10385656,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,F,10,10,False,34.0,28.0,1.0,1.0,9.0,10.0,19.0,25.0,,5.0,,,,,,,75.0,47.0,7.4,10.0,0.0889,0.0,0.098158,1,,,,2.0,,,,1.0,7.0,3.0,3.0,1.0,,,3.0,,3.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,
10385656,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,23.0,18.0,1.0,1.0,11.0,13.0,9.0,12.0,1.0,2.0,,,,,,,49.0,34.0,7.0,8.0,0.0,0.0,0.168535,0,,,,1.0,,,,,1.0,,,,1.0,,,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,,,,,,,,,
10385656,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,20.0,18.0,,,17.0,17.0,1.0,3.0,,,,,,,,,15.0,21.0,6.2,2.0,0.0634,0.0,0.00020168,1,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
10385656,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,6.0,6.0,,,3.0,3.0,4.0,4.0,,,,,,,,,15.0,10.0,6.7,1.0,0.0,0.0,0.0907327,0,,,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,
10385656,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,3.0,,,,,,,15.0,9.0,6.5,3.0,0.0,0.0,0.00153147,0,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10385656,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,8.0,5.0,,,3.0,4.0,2.0,4.0,,,,,,,,,15.0,12.0,6.5,4.0,0.0,0.0,0.00263009,0,,,,1.0,,,,1.0,2.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
10385656,home,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,1,1,False,30.0,19.0,15.0,4.0,19.0,22.0,,8.0,,2.0,2.0,,3.0,,,,90.0,35.0,5.2,11.0,0.0,0.0,6.079e-05,0,-2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Diogo Dalot,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,46.0,42.0,2.0,1.0,23.0,25.0,19.0,21.0,,7.0,,,,,,,90.0,63.0,5.8,4.0,0.0,0.0,0.0153588,0,,,,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,
10385656,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,17.0,17.0,,,14.0,14.0,3.0,3.0,1.0,,,,,,,,40.0,19.0,6.2,,0.0,0.0,0.00090217,0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Lisandro Martínez,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,69.0,61.0,6.0,3.0,46.0,51.0,15.0,18.0,3.0,4.0,,,,,,,90.0,78.0,6.2,8.0,0.0,0.0,0.0271069,0,,,,2.0,,1.0,1.0,,2.0,1.0,1.0,,1.0,1.0,,1.0,,,2.0,,,,,,,,,,,,,,
10385656,away,Manchester United,Tyrell Malacia,tyrell-malacia,T. Malacia,D,12,169,8798,M,tyrellmalacia,825839,EUR,934761600,D,12,12,False,15.0,14.0,,,10.0,11.0,4.0,4.0,,1.0,,,,,,,45.0,22.0,5.9,2.0,0.0,0.0,0.00798314,0,,,,1.0,,1.0,,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
10385656,away,Manchester United,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,False,27.0,23.0,4.0,2.0,14.0,16.0,9.0,11.0,2.0,4.0,,,,,,,59.0,37.0,7.3,4.0,0.0,0.0,0.0114268,0,,,,1.0,,,1.0,,4.0,,,,4.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,
10385656,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,42.0,35.0,6.0,2.0,17.0,17.0,18.0,25.0,1.0,4.0,,,,,,,90.0,49.0,6.3,9.0,0.0559,0.3327,0.0309894,1,,,,4.0,3.0,,,,1.0,1.0,,,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,1.0,,,,,,
10385656,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,37.0,31.0,1.0,1.0,14.0,17.0,17.0,21.0,,5.0,,,,,,,90.0,54.0,6.8,9.0,0.2355,0.5495,0.0630849,5,,,,6.0,3.0,,1.0,,2.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,,,,1.0,,
10385656,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,40.0,31.0,3.0,1.0,13.0,16.0,18.0,26.0,,4.0,,,,,,,90.0,54.0,6.1,14.0,0.0419,0.0203,0.0449533,2,,,,6.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,2.0,,,,1.0,,True,,,,
10385656,away,Manchester United,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,M,25,25,False,30.0,24.0,,,8.0,12.0,16.0,18.0,,7.0,,,,,,,70.0,38.0,5.9,13.0,0.0,0.0,0.0358922,0,,,,6.0,1.0,,,,,3.0,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
10385656,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,8.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,,1.0,,,,,,,59.0,12.0,6.5,5.0,0.0,0.0,0.00646931,0,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
10385656,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,41.0,40.0,2.0,2.0,28.0,28.0,12.0,13.0,1.0,1.0,,,,,,,50.0,44.0,6.4,1.0,0.0,0.0,0.0027362,0,,,,1.0,,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,True,29.0,28.0,,,11.0,11.0,17.0,19.0,1.0,2.0,,,,,,,45.0,37.0,6.2,3.0,0.0,0.0,0.0162324,0,,,,5.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,
10385656,away,Manchester United,Anthony Martial,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,,,,,,31.0,14.0,8.3,4.0,1.2663,1.9612,0.00166679,2,,,,1.0,,,,1.0,3.0,,,,,,2.0,,,1.0,,1.0,,,,,,,2.0,,,,2.0,,1.0
10385656,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,True,24.0,19.0,3.0,,12.0,13.0,7.0,11.0,1.0,1.0,,,,,,,31.0,32.0,6.3,7.0,0.0167,0.0178,0.00429816,1,,,,4.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,
10385656,away,Manchester United,Fred,fred,Fred,M,7,169,11672,M,fred08,243623,EUR,731289600,M,17,17,True,13.0,13.0,,,8.0,8.0,5.0,5.0,,1.0,,,,,,,20.0,15.0,6.9,,0.102,0.0185,0.00676929,1,,,,1.0,,,1.0,,1.0,,,,1.0,,,,2.0,,,,,,,,,,1.0,,,,,,
10385656,away,Manchester United,Tom Heaton,tom-heaton,T. Heaton,G,22,188,6117,M,tomheatongk,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,anthonyelanga,979232,EUR,1019865600,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Facundo Pellistri,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385656,away,Manchester United,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187,2286215,M,CR7,750,EUR,476409600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
