match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_possessionLostCtrl,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_fouls,stat_outfielderBlock,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_clearanceOffLine
10438129,home,FC Porto,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,9,9,False,37.0,29.0,,,1.0,2.0,30.0,37.0,1.0,90.0,54.0,7.6,7,1.0,2.0,,1.0,4.0,,,1.0,1.0,,1.0,,1.0,2.0,1.0,9.0,2.0,,,,1.0,,,2.0,2.0,5.0,,1.0,1.0,,3.0,,,,
10438129,home,FC Porto,Rodrigo Conceição,rodrigo-conceicao,R. Conceição,D,27,173,250,M,,945121,EUR,946771200,D,17,17,True,21.0,14.0,1.0,1.0,,2.0,14.0,26.0,4.0,27.0,39.0,7.4,0,,7.0,,1.0,3.0,1.0,,2.0,2.0,1.0,,1.0,1.0,1.0,,15.0,2.0,,,,,,,,,,,,,,,,,,
10438129,home,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,,1002819,EUR,1031011200,F,7,7,True,13.0,10.0,,,1.0,1.0,9.0,13.0,2.0,27.0,21.0,6.7,1,,1.0,,1.0,4.0,,,1.0,1.0,,,,1.0,,,5.0,,,,,,3.0,2.0,,,,1.0,,1.0,,,,,,
10438129,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,27.0,8.0,6.7,1,,,2.0,2.0,2.0,,,,,,,,1.0,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,
10438129,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,F,20,20,True,15.0,14.0,1.0,,2.0,2.0,12.0,13.0,1.0,16.0,21.0,6.4,0,,,,3.0,2.0,,1.0,1.0,,,,,,,,3.0,,,,,,2.0,1.0,,,,,,2.0,,,,,,
10438129,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,F,19,19,True,8.0,5.0,,,1.0,1.0,4.0,7.0,1.0,8.0,9.0,6.3,0,,,,1.0,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,
10438129,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,628,M,,138895,EUR,783907200,G,14,14,False,35.0,15.0,29.0,9.0,7.0,11.0,8.0,24.0,7.0,90.0,45.0,7.1,0,,,1.0,1.0,,,,,,,2.0,,,,,20.0,,,,True,,,,,,,,,,,,6.0,6.0,1.0,
10438129,away,Vitória SC,Mamadou Tounkara,mamadou-tounkara,M. Tounkara,D,29,192,198,M,,208636,EUR,1008288000,D,83,83,False,19.0,14.0,1.0,,10.0,14.0,4.0,5.0,2.0,90.0,29.0,5.9,1,,,1.0,4.0,,,2.0,,,,4.0,,,,,7.0,,,,,,,,,1.0,,,,1.0,,1.0,,,,
10438129,away,Vitória SC,Ibrahima Bamba,ibrahima-bamba,I. Bamba,D,22,184,312,M,,1131044,EUR,1019433600,D,22,22,False,18.0,14.0,6.0,2.0,12.0,13.0,2.0,5.0,9.0,90.0,45.0,7.6,0,,,1.0,3.0,5.0,1.0,,,,,9.0,3.0,3.0,1.0,,7.0,,Ibrahima Bamba,,,2.0,2.0,1.0,,,,,,1.0,4.0,,,,,1.0
10438129,away,Vitória SC,André Amaro,andre-amaro,A. Amaro,D,13,185,207,M,,1095752,EUR,1029196800,D,13,13,False,22.0,16.0,4.0,2.0,15.0,19.0,1.0,3.0,8.0,90.0,49.0,6.7,1,,,2.0,4.0,6.0,1.0,1.0,,,,7.0,7.0,,1.0,,7.0,,André Amaro,,,2.0,3.0,2.0,,1.0,,,,,,1.0,,,,
10438129,away,Vitória SC,Miguel Maga,miguel-maga,M. Maga,D,2,175,180,M,,1131047,EUR,1037404800,M,2,2,False,19.0,17.0,,,8.0,9.0,9.0,10.0,6.0,90.0,37.0,6.4,0,,,,6.0,4.0,1.0,2.0,1.0,,,,2.0,,,,7.0,,Miguel Maga,,,,4.0,3.0,,,,,,2.0,,,,,,
10438129,away,Vitória SC,Tomás Händel,tomas-handel,T. Händel,M,20,180,888,M,,1131048,EUR,975283200,M,8,8,False,2.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,3.0,3.0,0,,,,1.0,,,,,,,,,,,,1.0,,Tomás Händel,,,,,,,,,,,1.0,,,,,,
10438129,away,Vitória SC,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,,974863,EUR,955411200,M,80,80,False,29.0,22.0,,,12.0,18.0,10.0,11.0,6.0,59.0,41.0,6.3,0,,,1.0,6.0,4.0,3.0,1.0,1.0,1.0,,2.0,,2.0,,,10.0,,,,,1.0,2.0,,,,,,,1.0,,,,,,
10438129,away,Vitória SC,Afonso Freitas,afonso-freitas,A. Freitas,D,25,180,35,M,,928812,EUR,955065600,M,72,72,False,11.0,3.0,2.0,,2.0,8.0,1.0,3.0,2.0,45.0,17.0,6.2,0,,,,2.0,2.0,,,,,,2.0,,,,,10.0,,,,,1.0,1.0,,,,,,,2.0,,,,,,
10438129,away,Vitória SC,Jota Silva,jota-silva,J. Silva,F,26,179,2828,M,,1011895,EUR,933465600,F,11,11,False,3.0,,1.0,,,,,3.0,,22.0,4.0,6.6,0,,,2.0,2.0,1.0,,,,,,,,,,,3.0,,,,,1.0,,,,,,,,,1.0,,,,,
10438129,away,Vitória SC,André Silva,andre-silva,A. Silva,F,17,181,2951,M,,925072,EUR,865296000,F,17,17,False,26.0,14.0,,,10.0,14.0,4.0,12.0,3.0,75.0,40.0,6.8,0,,,4.0,7.0,9.0,,,4.0,2.0,,,,1.0,3.0,,15.0,1.0,,,,4.0,1.0,1.0,,,,,,1.0,,,,,,
10438129,away,Vitória SC,Michael Johnston,michael-johnston,M. Johnston,M,11,171,843,M,,847125,EUR,924480000,F,90,90,False,1.0,1.0,,,1.0,1.0,,2.0,,22.0,3.0,6.5,0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Zé Carlos,ze-carlos,Z. Carlos,M,6,172,109,M,,1138915,EUR,1004400000,M,28,28,True,33.0,24.0,2.0,1.0,10.0,13.0,14.0,20.0,7.0,68.0,45.0,6.7,0,,,1.0,3.0,4.0,,1.0,1.0,1.0,,,1.0,3.0,3.0,,13.0,1.0,Zé Carlos,,,,,,,,,,,1.0,,,,,,
10438129,away,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,351,M,,252095,EUR,738979200,M,10,10,True,30.0,28.0,2.0,1.0,18.0,18.0,11.0,14.0,4.0,68.0,52.0,6.6,1,,2.0,,10.0,6.0,2.0,,11.0,5.0,1.0,1.0,1.0,1.0,1.0,,11.0,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,
10438129,away,Vitória SC,Helder Sá,helder-sa,H. Sá,D,28,184,56,M,,1113073,EUR,1036886400,D,5,5,True,8.0,6.0,2.0,1.0,4.0,5.0,3.0,5.0,4.0,45.0,27.0,7.2,1,,2.0,,3.0,7.0,2.0,,3.0,3.0,1.0,,,2.0,1.0,,7.0,1.0,Helder Sá,,,,3.0,,1.0,1.0,,,,1.0,,,,,,
10438129,away,Vitória SC,Indio,indio,Indio,M,23,182,109,M,,979864,EUR,935712000,M,23,23,True,11.0,11.0,1.0,1.0,9.0,9.0,2.0,2.0,,31.0,16.0,6.5,1,,,,2.0,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,
10438129,away,Vitória SC,Anderson Silva,anderson-silva,A. Silva,F,33,186,530,M,,892272,EUR,880070400,F,33,33,True,2.0,1.0,,,,1.0,1.0,1.0,,15.0,12.0,6.6,0,,,,4.0,4.0,,,6.0,2.0,,,,2.0,2.0,,7.0,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Pedro Rafael Oliveira,pedro-rafael-oliveira,P. R. Oliveira,G,1,183,24,M,,1395098,EUR,1064707200,G,53,53,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,145,M,,814673,EUR,859939200,D,44,44,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Nelson Luz,nelson-luz,N. Luz,M,10,177,198,M,,841743,EUR,886550400,F,20,20,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438129,away,Vitória SC,Alisson Safira,allison-safira,A. Safira,F,25,178,356,M,,870927,EUR,795398400,F,9,9,True,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
