match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_keyPass,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_interceptionWon,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_wonTackle,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_outfielderBlock,stat_goodHighClaim,stat_goals
11453003,home,Abha,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,198.0,624,M,44453,EUR,508291200,G,16,16,False,20.0,16.0,5.0,1.0,0.0,16.0,18.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,90.0,30.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Saleh Al Qumayzi,saleh-al-qumayzi,S. Al Qumayzi,D,180.0,9,M,160891,EUR,688780800,D,17,17,False,42.0,33.0,5.0,2.0,0.0,17.0,18.0,26.0,,13.0,,,,,90.0,50.0,6.1,13.0,0,16.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Fabián Noguera,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,False,41.0,34.0,2.0,,0.0,25.0,26.0,15.0,1.0,2.0,,,,,90.0,44.0,6.6,7.0,0,9.0,,4.0,5.0,,,,,29,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Zakaria Al-Sudani,zakaria-al-sudani,Z. Al-Sudani,M,183.0,5,M,328851,EUR,712195200,D,21,21,False,43.0,38.0,4.0,1.0,0.0,33.0,35.0,8.0,1.0,8.0,,,,,90.0,50.0,6.7,6.0,0,5.0,,1.0,2.0,,,,1.0,,,2.0,1.0,1.0,True,1.0,2.0,,,,,,,,,,,,,,,,,
11453003,home,Abha,Mohammed Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,False,25.0,20.0,2.0,,0.0,13.0,16.0,12.0,,4.0,,,,,73.0,46.0,7.3,10.0,1,8.0,3.0,,11.0,6.0,,,,4,1.0,4.0,3.0,,,2.0,,Mohammed,Naji,1.0,3.0,2.0,1.0,5.0,,,,,,,,,,
11453003,home,Abha,Uroš Matić,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,False,45.0,41.0,4.0,3.0,0.0,14.0,15.0,37.0,2.0,3.0,,,,,90.0,66.0,7.2,13.0,1,28.0,7.0,1.0,7.0,3.0,,2.0,3.0,,1.0,4.0,3.0,1.0,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,
11453003,home,Abha,Grzegorz Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,187.0,2715,M,76227,EUR,633571200,M,5,5,False,80.0,66.0,19.0,11.0,0.0,28.0,30.0,50.0,1.0,9.0,,,,,90.0,95.0,7.5,17.0,1,38.0,,,5.0,1.0,,,3.0,4,,5.0,4.0,2.0,,,2.0,Grzegorz,Krychowiak,,2.0,,,1.0,1.0,,,1.0,1.0,,,,,
11453003,home,Abha,Fahad Bin Jumayah,fahad-bin-jumayah,F. B. Jumayah,D,170.0,22,M,893514,EUR,800064000,M,14,14,False,22.0,17.0,2.0,1.0,0.0,5.0,5.0,19.0,,2.0,,,,,60.0,33.0,7.0,7.0,3,12.0,2.0,,3.0,1.0,,,,14,1.0,3.0,2.0,2.0,,,,,,,,,,1.0,,,2.0,,1.0,,,,,
11453003,home,Abha,Abdulelah Alshamary,abdulelah-alshamary,A. Alshamary,M,172.0,38,M,931838,EUR,917136000,M,80,80,False,29.0,26.0,3.0,2.0,0.0,7.0,7.0,22.0,,2.0,,,,,60.0,35.0,6.9,5.0,0,19.0,,,3.0,,,1.0,2.0,8,,3.0,3.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,
11453003,home,Abha,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,M,11,11,False,22.0,15.0,2.0,1.0,0.0,2.0,4.0,22.0,,7.0,,,,,88.0,38.0,6.8,13.0,3,15.0,4.0,1.0,3.0,1.0,,,3.0,45,,5.0,1.0,,,2.0,,,,2.0,2.0,,,1.0,1.0,,3.0,,,1.0,,,,
11453003,home,Abha,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,183.0,3818,M,842931,EUR,716428800,F,7,7,False,22.0,21.0,,,0.0,7.0,7.0,16.0,,1.0,,,,,88.0,35.0,7.1,4.0,6,14.0,1.0,,4.0,1.0,,,,9,,2.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,3.0,,3.0,,karltokoekambi,,,
11453003,home,Abha,Mohammed Al Oufi,mohammed-al-oufi,M. A. Oufi,D,168.0,14,M,1050350,EUR,1028764800,D,24,24,True,15.0,14.0,3.0,3.0,0.0,5.0,5.0,12.0,1.0,2.0,,,,,30.0,21.0,6.9,1.0,0,11.0,2.0,,,,,,1.0,23,,,,,,,1.0,Mohammed Al Oufi,,2.0,,,,,,,,,,,,1.0,,
11453003,home,Abha,Ahmed Abdu,ahmed-abdoh-jaber,A. Abdu,F,183.0,56,M,873363,EUR,822528000,F,71,71,True,5.0,4.0,,,0.0,1.0,1.0,4.0,,,,,,,30.0,11.0,6.6,3.0,1,3.0,,1.0,1.0,,,2.0,,71,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
11453003,home,Abha,Saad Bguir,bguir-saad,S. Bguir,M,178.0,637,M,563030,EUR,764294400,M,10,10,True,10.0,6.0,2.0,,0.0,3.0,3.0,10.0,,1.0,,,,,17.0,16.0,6.6,7.0,1,3.0,3.0,,2.0,2.0,,,,18,,2.0,,1.0,,,,Saad,Bguir,,,,1.0,,1.0,,,,,,,,,
11453003,home,Abha,Meshal Al Mutairi,meshal-al-mutairi,M. A. Mutairi,M,170.0,44,M,1522212,EUR,922320000,M,77,77,True,1.0,,,,0.0,,,1.0,,,,,,,9.0,5.0,6.7,2.0,1,,,,2.0,1.0,,1.0,,10,,,1.0,,,,,Meshal Al Mutairi,,,,,,,,,1.0,,,,,,,
11453003,home,Abha,Omar Al-Ruwaili,omar-al-ruwaili,O. Al-Ruwaili,F,179.0,6,M,868543,EUR,835056000,F,90,90,True,,,,,0.0,,,,,,,,,,9.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Abdulrahman Al Bouq,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,,,,,,,,Abdulrahman Al Bouq,,,,,,,,,,,,,,,,
11453003,home,Abha,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,182.0,36,M,831259,EUR,782352000,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,
11453003,home,Abha,Saad Al-Salouli,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,
11453003,away,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,186.0,179,M,243045,EUR,612403200,G,25,25,False,26.0,15.0,21.0,10.0,0.0,11.0,13.0,13.0,,9.0,2.0,,,,90.0,36.0,7.4,11.0,0,4.0,,,,,,,1.0,25,,,,,,,,,,,,,,,,,,,,,,,2.0,
