match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_wonTackle,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,captain,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_outfielderBlock
10434097,home,Fenerbahçe,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,22.0,19.0,,,,,19.0,23.0,2.0,,,,90.0,43.0,7.1,15.0,1,ennervalencia,1.0,1.0,4.0,5.0,,4.0,,,,6.0,,1.0,1.0,2.0,,,,,,,1.0,,1.0,2.0,3.0,,,,1.0,1.0,,
10434097,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,True,22.0,21.0,1.0,,18.0,19.0,3.0,3.0,,,,,15.0,23.0,6.5,1.0,0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,True,13.0,10.0,1.0,,8.0,8.0,2.0,7.0,,,,,15.0,17.0,6.0,7.0,0,irfankahveci,2.0,,4.0,,,1.0,,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Willian Arão,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,5,5,True,8.0,7.0,1.0,1.0,2.0,2.0,5.0,6.0,,,,,17.0,11.0,6.8,1.0,1,,,2.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,
10434097,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,27,27,True,12.0,9.0,1.0,,2.0,3.0,7.0,9.0,4.0,,,,17.0,17.0,6.8,4.0,0,,,,1.0,3.0,1.0,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Diego Rossi,diego-rossi,D. Rossi,F,10,170,1997,M,831809,EUR,894153600,F,9,9,True,4.0,4.0,,,,,4.0,5.0,1.0,,,,8.0,6.0,6.6,1.0,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Luan Peres,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,home,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,999485,EUR,802483200,G,59,59,False,29.0,16.0,23.0,10.0,7.0,7.0,9.0,22.0,7.0,2.0,,2.0,90.0,40.0,6.1,14.0,0,,,1.0,,3.0,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,3.0,
10434097,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,881213,EUR,907027200,D,23,23,False,22.0,18.0,4.0,2.0,14.0,16.0,4.0,6.0,5.0,,,,90.0,43.0,6.2,11.0,0,,,2.0,6.0,6.0,4.0,,,1.0,4.0,1.0,,,1.0,,1.0,2.0,3.0,,,,,,,,,,,,,,,1.0
10434097,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,False,14.0,7.0,8.0,2.0,6.0,9.0,1.0,5.0,4.0,,,,74.0,23.0,6.6,7.0,0,,,2.0,3.0,3.0,,,,2.0,1.0,,,,,,3.0,5.0,1.0,,,,,,,,,,,,,,,1.0
10434097,away,İstanbulspor,Simon Deli,simon-deli,S. Deli,D,13,192,262,M,326419,EUR,688521600,D,20,20,False,28.0,17.0,5.0,,15.0,18.0,2.0,10.0,5.0,,,,90.0,32.0,6.3,11.0,0,,,3.0,3.0,3.0,,,,2.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,1.0
10434097,away,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183,18,M,893007,EUR,873936000,D,3,3,False,16.0,10.0,2.0,,6.0,9.0,4.0,7.0,5.0,,,,74.0,34.0,6.3,10.0,0,,,,5.0,5.0,2.0,1.0,,3.0,4.0,,,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,False,27.0,23.0,2.0,2.0,19.0,22.0,4.0,5.0,8.0,,,,90.0,42.0,6.7,8.0,0,,,,5.0,5.0,2.0,1.0,,,2.0,,,2.0,2.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0
10434097,away,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,8,182,79,M,938181,EUR,743817600,M,10,10,False,22.0,12.0,3.0,2.0,3.0,7.0,10.0,16.0,5.0,,,,90.0,38.0,6.6,14.0,0,,1.0,2.0,6.0,7.0,1.0,1.0,,,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,,2.0,1.0,,,True,1.0,,,
10434097,away,İstanbulspor,Kerem Şen,kerem-sen,K. Şen,M,16,175,57,M,1085376,EUR,1010966400,M,16,16,False,13.0,12.0,,,3.0,4.0,9.0,9.0,,,,,64.0,26.0,6.2,6.0,1,,,,7.0,4.0,3.0,4.0,,1.0,1.0,1.0,,1.0,1.0,,,,,Kerem Sen,,,,,,1.0,2.0,1.0,,,,,,
10434097,away,İstanbulspor,Florian Loshaj,florian-loshaj,F. Loshaj,M,10,174,152,M,831407,EUR,839894400,M,34,34,False,18.0,12.0,5.0,3.0,7.0,9.0,5.0,10.0,6.0,,,,81.0,27.0,6.3,9.0,0,,1.0,,4.0,3.0,,1.0,,,1.0,,,2.0,2.0,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,
10434097,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,M,27,27,False,14.0,8.0,,,2.0,6.0,6.0,8.0,5.0,,,,81.0,31.0,7.2,16.0,2,,,,8.0,2.0,1.0,6.0,,,,3.0,,,,,3.0,1.0,,,,,,,2.0,,2.0,2.0,2.0,,,,,
10434097,away,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,90,185,146,M,877235,EUR,843696000,F,90,90,False,14.0,11.0,,,9.0,9.0,2.0,6.0,3.0,,,,90.0,44.0,7.1,17.0,4,,1.0,1.0,15.0,10.0,,11.0,1.0,1.0,1.0,5.0,,3.0,2.0,,6.0,1.0,1.0,,,,2.0,,2.0,2.0,5.0,1.0,1.0,,,,,
10434097,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180,102,M,987126,EUR,886809600,F,98,98,True,4.0,4.0,,,2.0,2.0,2.0,4.0,1.0,,,,26.0,8.0,6.6,2.0,0,,2.0,,3.0,1.0,,1.0,,1.0,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,
10434097,away,İstanbulspor,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,88,M,355004,EUR,855792000,D,46,46,True,5.0,4.0,1.0,,4.0,4.0,,1.0,,,,,16.0,8.0,6.6,1.0,0,,,,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,
10434097,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,190815,EUR,794620800,D,66,66,True,8.0,6.0,,,6.0,6.0,,2.0,4.0,,,,16.0,17.0,6.7,3.0,0,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,218,M,818036,EUR,905990400,F,70,70,True,3.0,3.0,,,1.0,1.0,3.0,3.0,2.0,,,,9.0,7.0,6.5,3.0,0,,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,
10434097,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,80,M,903714,EUR,970444800,F,19,19,True,3.0,2.0,1.0,1.0,,,3.0,4.0,,,,,9.0,8.0,7.3,2.0,0,,1.0,,2.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,
10434097,away,İstanbulspor,Ahmet Said Kıvanç,ahmet-said-kivanc,A. S. Kıvanç,G,1,186,25,M,957453,EUR,893808000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,13,176,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,4,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Valmir Veliu,valmir-veliu,V. Veliu,M,7,180,51,M,1014717,EUR,960076800,F,7,7,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434097,away,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,10,190,23,M,184389,EUR,751334400,F,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
