match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_totalTackle,captain,stat_aerialWon,stat_wonTackle,stat_errorLeadToAShot,stat_challengeLost,stat_errorLeadToAGoal,stat_penaltyConceded,stat_totalOffside,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyWon
12437816,home,Mallorca,Leo Román,,,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,13,13,False,29.0,16.0,25.0,12.0,0.0,12.0,15.0,4.0,14.0,7.0,1.0,3.0,1.0,4.0,90.0,38.0,6.8,13.0,0.00074893,0,0.2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437816,home,Mallorca,Pablo Maffeo,,,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,23,23,False,27.0,19.0,7.0,3.0,1.0,11.0,13.0,9.0,16.0,6.0,,,,,78.0,56.0,7.2,19.0,0.462918,0,,2.0,1.0,3.0,4.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437816,home,Mallorca,Martin Valjent,,,martin-valjent,M. Valjent,D,24,187,757,M,300522,EUR,818640000,D,24,24,False,27.0,20.0,8.0,2.0,0.0,13.0,15.0,7.0,12.0,7.0,,,,,90.0,39.0,5.9,8.0,0.00356913,0,,,,1.0,2.0,,,,,4.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12437816,home,Mallorca,Antonio Raíllo,,,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,37.0,31.0,5.0,4.0,0.0,25.0,28.0,6.0,9.0,6.0,,,,,90.0,46.0,5.8,8.0,0.00290592,0,,,,4.0,4.0,1.0,,,,,1.0,,,1.0,1.0,,2.0,2.0,True,1.0,1.0,1.0,,,,,,,,,,,,,,,
12437816,home,Mallorca,Johan Mojica,,,johan-mojica,J. Mojica,D,22,185,3950,M,344847,EUR,714355200,D,22,22,False,29.0,21.0,4.0,1.0,0.0,8.0,10.0,14.0,24.0,5.0,,,,,90.0,61.0,5.1,21.0,0.117861,0,,5.0,1.0,4.0,3.0,,1.0,,,4.0,,,1.0,2.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,,,,,
12437816,home,Mallorca,Valery Fernández,,,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,M,16,16,False,14.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,7.0,4.0,,,,,67.0,22.0,6.6,4.0,0.00617931,0,,,,2.0,4.0,,,,,,,,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,
12437816,home,Mallorca,Manu Morlanes,,,manu-morlanes,M. Morlanes,M,8,178,430,M,826004,EUR,916099200,M,8,8,False,35.0,31.0,4.0,2.0,0.0,15.0,17.0,16.0,18.0,1.0,,,,,90.0,43.0,6.1,6.0,0.0111735,0,,,,7.0,2.0,2.0,,,,,,1.0,,,2.0,,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,
12437816,home,Mallorca,Samú Costa,,,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,12,12,False,33.0,25.0,3.0,1.0,0.0,10.0,14.0,15.0,20.0,5.0,,,,,90.0,53.0,5.8,15.0,0.0168337,2,,1.0,,10.0,2.0,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,3.0,,,1.0,2.0,0.1417,,,,,,,,,
12437816,home,Mallorca,Sergi Darder,,,sergi-darder,S. Darder,M,10,180,979,M,110783,EUR,756518400,M,10,10,False,26.0,21.0,7.0,6.0,0.0,8.0,9.0,13.0,19.0,6.0,,,,,67.0,43.0,7.2,10.0,0.148694,1,,2.0,,3.0,5.0,1.0,1.0,,,,,1.0,1.0,3.0,,1.0,,2.0,,,1.0,,1.0,,,,1.0,0.0208,,,,,,,,,
12437816,home,Mallorca,Vedat Muriqi,,,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,11.0,4.0,2.0,1.0,0.0,2.0,2.0,2.0,9.0,,,,,,79.0,20.0,7.2,9.0,0.00760022,1,,,,5.0,5.0,,,,,2.0,,,1.0,,3.0,,2.0,1.0,,4.0,,,,,,5.0,,0.7085,vedatmuriqi,1.0,1.0,0.9934,,,,,
12437816,home,Mallorca,Antonio Sánchez,,,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,F,18,18,False,12.0,9.0,1.0,,0.0,4.0,5.0,5.0,11.0,2.0,,,,,78.0,23.0,6.6,8.0,0.0116013,1,,4.0,,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,3.0,,0.0344,,,,,1.0,,,,
12437816,home,Mallorca,Dani Rodríguez,,,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,9.0,9.0,,,0.0,2.0,2.0,7.0,9.0,,,,,,23.0,14.0,6.4,2.0,0.0194668,1,,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.0161,,,,,1.0,,,,
12437816,home,Mallorca,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,True,10.0,6.0,1.0,,0.0,4.0,4.0,2.0,6.0,3.0,,,,,23.0,15.0,6.4,6.0,0.00208437,0,,,,1.0,2.0,,1.0,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
12437816,home,Mallorca,Mateu Morey,,,mateu-morey,M. Morey,D,2,171,594,M,879543,EUR,951955200,D,2,2,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0,,,,,,12.0,11.0,4.3,2.0,0.00103701,0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
