match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalOffside,player_sofascoreId
12625009,home,Al-Fateh,Péter Szappanos,,,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,15.0,12.0,6.0,3.0,0.0,10.0,10.0,2.0,5.0,6.0,1.0,2.0,3.0,90.0,24.0,6.4,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,D,14,14,False,40.0,37.0,3.0,3.0,0.0,21.0,22.0,17.0,19.0,6.0,,,,88.0,51.0,6.8,5.0,0,True,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Jason Denayer,,,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,53.0,50.0,4.0,2.0,0.0,33.0,34.0,17.0,19.0,1.0,,,,90.0,59.0,7.1,3.0,1,,,,2.0,4.0,,,2.0,2.0,,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Marwane Saadane,,,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,82.0,71.0,17.0,10.0,0.0,39.0,42.0,32.0,40.0,7.0,,,,90.0,100.0,8.0,12.0,1,,,,1.0,4.0,,,8.0,1.0,1.0,,,3.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,
12625009,home,Al-Fateh,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,12,12,False,42.0,34.0,4.0,,0.0,17.0,23.0,18.0,23.0,1.0,,,,90.0,72.0,7.2,16.0,1,,4.0,1.0,3.0,9.0,2.0,1.0,1.0,3.0,,,1.0,1.0,,3.0,,1.0,,,1.0,1.0,4.0,,,,,,,
12625009,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,False,65.0,60.0,2.0,1.0,0.0,29.0,30.0,31.0,35.0,6.0,,,,78.0,68.0,6.7,5.0,0,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,
12625009,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,False,30.0,23.0,3.0,1.0,0.0,9.0,10.0,15.0,24.0,7.0,,,,67.0,47.0,6.8,16.0,4,,4.0,1.0,4.0,3.0,2.0,1.0,,2.0,4.0,,1.0,,,2.0,,1.0,,,2.0,1.0,,3.0,,,,,,
12625009,home,Al-Fateh,Sofiane Bendebka,,,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,37.0,32.0,,,0.0,14.0,15.0,18.0,23.0,6.0,,,,90.0,44.0,7.1,7.0,2,,1.0,,4.0,2.0,,,,,1.0,2.0,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,
12625009,home,Al-Fateh,Suhayb Al-Zaid,Suhayb,Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,46.0,40.0,8.0,4.0,1.0,15.0,15.0,26.0,33.0,3.0,,,,78.0,55.0,7.1,10.0,1,,2.0,1.0,6.0,3.0,,,,3.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,
12625009,home,Al-Fateh,Lucas Zelarayán,Lucas,Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,M,10,10,False,49.0,42.0,6.0,4.0,0.0,15.0,15.0,31.0,41.0,1.0,,,,90.0,83.0,7.3,21.0,3,,7.0,4.0,8.0,8.0,7.0,3.0,,1.0,3.0,,4.0,,2.0,,,1.0,,,,4.0,4.0,,,,,,,
12625009,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,17.0,12.0,,,0.0,2.0,2.0,10.0,15.0,1.0,,,,90.0,32.0,7.6,9.0,3,,,,2.0,5.0,1.0,1.0,,1.0,4.0,,,2.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,
12625009,home,Al-Fateh,Amine Sbai,,,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,F,7,7,True,11.0,10.0,1.0,1.0,0.0,7.0,7.0,3.0,6.0,2.0,,,,23.0,18.0,6.7,5.0,1,,2.0,,1.0,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,
12625009,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,6.0,6.0,,,0.0,6.0,6.0,,,3.0,,,,12.0,8.0,6.8,,0,,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,
12625009,home,Al-Fateh,Ali Al Masoud,Ali Al Masoud,,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,12.0,4.0,6.2,2.0,0,,,,3.0,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
12625009,home,Al-Fateh,Amaar Al Dohaim,,,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,,,,,0.0,,,,,,,,,12.0,3.0,6.6,,0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625009,away,Al-Kholood,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,20.0,15.0,10.0,5.0,0.0,13.0,14.0,2.0,6.0,9.0,,1.0,6.0,90.0,35.0,7.9,5.0,0,True,,,,,,,2.0,,,,,,,,,,,,,,,,,,5.0,1.0,,
12625009,away,Al-Kholood,Hassan Al-Asmari,Hassan Al-Asmari,,hassan-al-asmari,H. Al-Asmari,D,12,,11,M,1085419,EUR,1033862400,D,12,12,False,27.0,16.0,4.0,,0.0,6.0,11.0,10.0,17.0,3.0,,,,78.0,46.0,6.6,14.0,0,,1.0,,1.0,4.0,,,4.0,3.0,1.0,,,1.0,,,,,,2.0,,1.0,,,,,,,1.0,
12625009,away,Al-Kholood,William Troost-Ekong,,,william-troost-ekong,W. Troost-Ekong,D,5,191.0,2266,M,338991,EUR,746841600,D,5,5,False,29.0,25.0,5.0,4.0,0.0,17.0,20.0,8.0,9.0,6.0,,,,90.0,39.0,6.9,4.0,0,,,,1.0,1.0,,,5.0,1.0,,,,,,,,,2.0,,1.0,,,,,,,,,
12625009,away,Al-Kholood,Norbert Gyömbér,,,norbert-gyomber,N. Gyömbér,D,23,189.0,303,M,224456,EUR,710121600,D,23,23,False,36.0,33.0,6.0,3.0,0.0,25.0,26.0,8.0,10.0,4.0,,,,90.0,42.0,6.7,3.0,0,,,,5.0,1.0,,,2.0,1.0,,2.0,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,
12625009,away,Al-Kholood,Hamdan Al-Shamrani,,,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,D,27,27,False,26.0,16.0,6.0,3.0,0.0,8.0,13.0,8.0,13.0,1.0,,,,59.0,36.0,6.8,11.0,0,,,,,1.0,,,2.0,,1.0,,,1.0,,,,,2.0,1.0,,,,,,,,,,
12625009,away,Al-Kholood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,10,10,False,43.0,36.0,2.0,,0.0,12.0,14.0,24.0,33.0,7.0,,,,90.0,70.0,7.8,21.0,3,,4.0,,7.0,8.0,4.0,1.0,,4.0,4.0,3.0,1.0,,,2.0,,2.0,,,1.0,,3.0,1.0,,1.0,,,,
12625009,away,Al-Kholood,Kévin N'Doram,,,kevin-ndoram,K. N'Doram,M,96,184.0,92,M,823476,EUR,822268800,M,96,96,False,31.0,27.0,4.0,1.0,0.0,11.0,11.0,16.0,20.0,3.0,,,,78.0,33.0,6.5,4.0,0,,,,4.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,3.0,,,,,,,,,
12625009,away,Al-Kholood,Aliou Dieng,,,aliou-dieng,A. Dieng,M,23,184.0,13659,M,933780,EUR,876960000,M,15,15,False,37.0,32.0,3.0,3.0,0.0,13.0,14.0,20.0,27.0,4.0,,,,90.0,51.0,7.3,9.0,1,,4.0,1.0,2.0,5.0,,,,1.0,,,,2.0,,1.0,1.0,1.0,,3.0,,1.0,2.0,,,,,,,alioudieng_18
