match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_hitWoodwork,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,player_sofascoreId,stat_totalOffside,stat_punches,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_clearanceOffLine
14573082,home,AEK Athens,Thomas Strakosha,,,thomas-strakosha,T. Strakosha,G,1,191.0,1722,M,227212,EUR,795571200,G,1,1,False,34.0,30.0,10.0,6.0,0.0,24.0,26.0,6.0,8.0,10.0,2.0,2.0,90.0,42.0,7.1,4.0,0.00197579,0.0691,0,0.128,0.16,0.0,0.18,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573082,home,AEK Athens,Lazaros Rota,,,lazaros-rota,L. Rota,D,12,180.0,866,M,941338,EUR,872294400,D,12,12,False,62.0,59.0,2.0,2.0,1.0,29.0,30.0,31.0,35.0,8.0,,,76.0,82.0,8.5,6.0,0.527844,,2,,0.58,0.4,0.26,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0908,2.0,-0.13,,,,,,,,,,,,,,,,,,,,,
14573082,home,AEK Athens,Domagoj Vida,,,domagoj-vida,D. Vida,D,21,184.0,1939,M,51225,EUR,609811200,D,21,21,False,56.0,52.0,2.0,,0.0,40.0,42.0,12.0,14.0,3.0,,,90.0,79.0,6.9,6.0,0.0037867,,3,,0.11,0.08,0.27,,,,6.0,4.0,,,3.0,7.0,,2.0,,1.0,0.3103,,-0.36,3.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,
14573082,home,AEK Athens,Filipe Relvas,,,filipe-relvas,F. Relvas,D,44,192.0,535,M,1131931,EUR,937785600,D,44,44,False,98.0,93.0,5.0,3.0,0.0,70.0,73.0,23.0,25.0,4.0,,,90.0,106.0,7.2,6.0,0.0132357,,1,,0.26,0.19,0.15,,,,3.0,3.0,1.0,,1.0,2.0,,1.0,1.0,1.0,0.0355,,-0.16,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
14573082,home,AEK Athens,James Penrice,,,james-penrice,J. Penrice,D,29,175.0,344,M,829190,EUR,914284800,D,29,29,False,71.0,62.0,6.0,2.0,0.0,28.0,28.0,35.0,46.0,2.0,,,90.0,93.0,7.1,13.0,0.100062,,0,,0.06,0.13,0.33,,3.0,1.0,3.0,3.0,1.0,,,3.0,1.0,1.0,1.0,1.0,,2.0,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
14573082,home,AEK Athens,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178.0,3926,M,279563,EUR,832809600,M,18,18,False,72.0,67.0,2.0,2.0,0.0,32.0,33.0,35.0,41.0,4.0,,,68.0,81.0,7.8,8.0,0.0615195,,1,,0.34,-0.47,0.18,,2.0,,1.0,2.0,1.0,,,,,2.0,1.0,,0.9905,1.0,0.32,,,,,,2.0,,,1.0,1.0,0.9923,,,,,,,,,,
14573082,home,AEK Athens,Orbelín Pineda,,,orbelin-pineda,O. Pineda,M,13,169.0,2463,M,850404,EUR,827625600,M,13,13,False,89.0,85.0,9.0,8.0,2.0,46.0,49.0,39.0,40.0,7.0,,,90.0,103.0,8.2,8.0,0.180123,,2,,0.37,0.23,0.22,,,,5.0,5.0,1.0,1.0,1.0,,1.0,2.0,2.0,3.0,0.0904,2.0,-0.07,,,1.0,,,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,,
14573082,home,AEK Athens,Niclas Eliasson,,,niclas-eliasson,N. Eliasson,M,19,179.0,710,M,316196,EUR,818294400,M,19,19,False,38.0,30.0,1.0,1.0,0.0,8.0,10.0,24.0,33.0,3.0,,,90.0,56.0,8.5,14.0,0.163027,,2,,0.1,0.31,0.15,,5.0,2.0,1.0,5.0,1.0,,,,1.0,1.0,3.0,,0.7191,1.0,0.47,,1.0,,,,1.0,3.0,,2.0,1.0,0.3751,,,1.0,,,,,,,
14573082,home,AEK Athens,Petros Mantalos,,,petros-mantalos,P. Mantalos,M,20,176.0,1262,M,80465,EUR,683596800,M,20,20,False,64.0,53.0,3.0,2.0,0.0,14.0,14.0,39.0,55.0,3.0,,,77.0,83.0,7.5,18.0,0.246058,,4,,0.44,0.67,-0.04,,5.0,,1.0,5.0,1.0,3.0,4.0,1.0,,1.0,2.0,,0.4059,6.0,-0.6,,1.0,,,,1.0,,3.0,,,,3.0,,1.0,True,,,,,,
14573082,home,AEK Athens,Aboubakary Koita,,,aboubakary-koita,A. Koita,M,11,175.0,1932,M,890110,EUR,906249600,M,11,11,False,25.0,23.0,1.0,,0.0,7.0,7.0,16.0,18.0,4.0,,,65.0,38.0,9.9,5.0,0.416101,,2,,0.42,0.5,0.13,,,,5.0,6.0,,1.0,,1.0,,1.0,,2.0,0.2002,2.0,0.92,,,2.0,,,1.0,4.0,2.0,2.0,2.0,0.7331,1.0,,,,,,,,,
14573082,home,AEK Athens,Frantzdy Pierrot,,,frantzdy-pierrot,F. Pierrot,F,19,194.0,19125,M,943278,EUR,796435200,F,14,14,False,7.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,69.0,23.0,5.9,7.0,0.00474807,,4,,-0.37,-0.76,0.2,,1.0,,3.0,5.0,,,3.0,2.0,,1.0,4.0,,0.994,1.0,-0.55,2.0,2.0,,1.0,,1.0,1.0,2.0,1.0,,0.35,1.0,,4.0,,frantzdy_9,,,,,
14573082,home,AEK Athens,Dereck Kutesa,,,dereck-kutesa,D. Kutesa,M,7,176.0,854,M,789984,EUR,881366400,M,7,7,True,10.0,8.0,1.0,,0.0,2.0,2.0,6.0,9.0,,,,25.0,18.0,7.8,4.0,0.016294,,4,,-0.25,0.57,-0.02,,1.0,,1.0,2.0,,,,,,1.0,1.0,1.0,0.5617,,0.5,,,,,,1.0,,1.0,2.0,1.0,0.9081,1.0,2.0,,,,,,,,
14573082,home,AEK Athens,Robert Ljubičić,,,robert-ljubicic,R. Ljubičić,M,23,178.0,885,M,935308,EUR,931910400,M,23,23,True,11.0,10.0,1.0,1.0,1.0,2.0,2.0,8.0,9.0,2.0,,,22.0,16.0,7.0,3.0,0.0406394,,0,,0.17,0.06,0.23,,,,4.0,2.0,,1.0,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,
14573082,home,AEK Athens,Luka Jović,,,luka-jovic,L. Jović,F,9,181.0,15080,M,319129,EUR,882835200,F,9,9,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,,,,21.0,10.0,8.3,3.0,0.0119698,,2,,0.09,0.65,0.0,,,,,1.0,,,,,,,,,0.9845,,0.53,,,,,,,,1.0,2.0,1.0,1.5459,1.0,,1.0,,lukajovic,,,,,
14573082,home,AEK Athens,Mijat Gaćinović,,,mijat-gacinovic,M. Gaćinović,M,8,175.0,812,M,190917,EUR,792201600,M,8,8,True,19.0,15.0,3.0,2.0,1.0,9.0,11.0,6.0,8.0,2.0,,,14.0,24.0,6.8,5.0,0.023353,,0,,0.09,0.05,-0.01,,,,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,
14573082,home,AEK Athens,Marko Grujić,,,marko-grujic,M. Grujić,M,4,190.0,1588,M,280835,EUR,829353600,M,4,4,True,18.0,16.0,1.0,1.0,0.0,8.0,9.0,8.0,9.0,,,,13.0,19.0,7.0,2.0,0.262092,,0,,0.28,0.03,-0.01,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14573082,home,AEK Athens,Angelos Angelopoulos,,,angelos-angelopoulos,A. Angelopoulos,G,81,185.0,189,M,1005956,EUR,1045612800,G,81,81,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573082,home,AEK Athens,Alberto Brignoli,,,alberto-brignoli,A. Brignoli,G,91,188.0,468,M,142904,EUR,682560000,G,91,91,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
