match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_accurateCross,stat_goals,stat_totalOffside,stat_goalAssist,stat_blockedScoringAttempt,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_bigChanceMissed,stat_bigChanceCreated
11408497,home,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,9.0,6.0,3.0,1.0,2.0,2.0,4.0,7.0,2.0,4.0,,,14.0,14.0,6.7,5.0,0.00124709,1,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,2.0,,0.0299,,1.0,,,,,,,,,,,,,,,
11408497,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,True,4.0,3.0,,,2.0,2.0,1.0,3.0,,1.0,,,13.0,5.0,6.5,2.0,0.0003167,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,home,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,home,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,home,CF Estrela Amadora,Tashan Oakley-Boothe,oakley-boothe-tashan,T. Oakley-Boothe,M,35,182,48,M,859900,EUR,950486400,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,home,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,21,175,37,M,803145,EUR,754704000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Hugo Souza,hugo-souza,H. Souza,G,1,199,25668,M,950454,EUR,917740800,G,1,1,False,29.0,13.0,27.0,11.0,3.0,3.0,10.0,26.0,2.0,7.0,1.0,2.0,90.0,45.0,6.9,16.0,0.00260432,0,-0.3223,,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,,,hugosouza,1.0,2.0,4.0,3.0,,
11408497,away,Chaves,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,51,M,1021100,EUR,991958400,D,4,4,False,15.0,11.0,2.0,,8.0,10.0,3.0,5.0,2.0,3.0,1.0,,90.0,26.0,6.6,4.0,0.00094479,1,,,,,,1.0,,2.0,,,1.0,,5.0,,3.0,1.0,,,1.0,0.3384,,,,,,,,,,1.0,,,,,,1.0,
11408497,away,Chaves,Steven Vitória,steven-vitoria,S. Vitória,D,,195,115,M,59574,EUR,537321600,D,19,19,False,23.0,18.0,9.0,6.0,10.0,14.0,8.0,9.0,4.0,1.0,1.0,,90.0,36.0,7.0,5.0,0.0105021,1,,,,,,,2.0,1.0,,,1.0,,8.0,1.0,,1.0,,,1.0,0.0774,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Júnior Pius,junior-pius,J. Pius,D,40,192,41,M,604214,EUR,819417600,D,40,40,False,30.0,18.0,11.0,2.0,13.0,15.0,5.0,15.0,8.0,5.0,2.0,,90.0,54.0,7.1,13.0,0.00176933,0,,,,,,2.0,,4.0,,,,,9.0,1.0,4.0,6.0,4.0,,2.0,,,,,1.0,,,,,,,,,,,,,
11408497,away,Chaves,João Correia,joao-correia,J. Correia,M,77,175,850,M,804272,EUR,841881600,M,77,77,False,20.0,12.0,2.0,,8.0,11.0,5.0,15.0,5.0,6.0,,,90.0,45.0,6.7,16.0,0.0888895,2,,,,True,6.0,1.0,1.0,5.0,2.0,,1.0,,1.0,,1.0,4.0,2.0,,,0.0298,,2.0,1.0,,1.0,,,,1.0,,,,,,,,
11408497,away,Chaves,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,14,14,False,31.0,27.0,3.0,1.0,22.0,24.0,5.0,7.0,5.0,4.0,,,89.0,45.0,6.5,7.0,0.002076,0,,,,,,2.0,,8.0,3.0,1.0,,,4.0,,1.0,4.0,2.0,,3.0,,,,,1.0,,,,,,,,,,,,,
11408497,away,Chaves,Guima,ricardo-guimaraes-guima,Guima,M,30,181,615,M,370710,EUR,816307200,M,21,21,False,27.0,20.0,,,13.0,15.0,7.0,12.0,6.0,4.0,2.0,,79.0,43.0,6.8,11.0,0.00780402,0,,,,,,,1.0,3.0,,,,,1.0,,1.0,3.0,2.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11408497,away,Chaves,Sandro Cruz,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,M,33,33,False,12.0,6.0,3.0,1.0,5.0,7.0,1.0,6.0,1.0,2.0,,,45.0,30.0,6.4,11.0,0.00037483,0,,,,,1.0,1.0,,4.0,1.0,,,,2.0,,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
11408497,away,Chaves,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,F,80,80,False,25.0,16.0,1.0,,6.0,6.0,11.0,21.0,3.0,3.0,1.0,,90.0,33.0,7.1,10.0,0.100493,1,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,1.0,,,,0.0457,,,3.0,,1.0,,,,1.0,,,,,,,,
11408497,away,Chaves,Jô Batista,jo-batista,Batista,F,90,192,162,M,947921,EUR,799286400,F,99,99,False,13.0,5.0,,,,1.0,5.0,12.0,15.0,1.0,5.0,,84.0,39.0,7.6,17.0,0.00849865,4,,,,,,8.0,10.0,14.0,,,3.0,,2.0,,,1.0,,7.0,6.0,0.1686,,,1.0,2.0,,,,1.0,1.0,,,,,,,,1.0
11408497,away,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,23,180,2876,M,352448,EUR,811036800,F,23,23,False,9.0,6.0,,,5.0,7.0,1.0,2.0,1.0,3.0,1.0,,45.0,14.0,7.1,5.0,0.00018129,1,,,,,,3.0,,4.0,,,,1.0,,,,,,2.0,1.0,0.3412,0.8895,,,,,1.0,,,,,,,,,,,
11408497,away,Chaves,Leandro Sanca,sanca-leandro,L. Sanca,M,11,184,101,M,1141665,EUR,946944000,F,10,10,True,9.0,6.0,1.0,1.0,,1.0,6.0,10.0,1.0,3.0,,,45.0,17.0,6.7,7.0,0.00696862,0,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11408497,away,Chaves,Bernardo Sousa,bernardo-sousa,B. Sousa,F,77,178,72,M,1087371,EUR,954115200,M,7,7,True,10.0,9.0,,,5.0,6.0,4.0,7.0,1.0,3.0,1.0,,45.0,30.0,6.5,8.0,0.258483,0,,,,,3.0,2.0,,4.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Kelechi Nwakali,kelechi-nwakali,K. Nwakali,M,50,181,305,M,822472,EUR,897004800,M,28,28,True,11.0,8.0,2.0,,5.0,5.0,3.0,9.0,1.0,2.0,,,11.0,18.0,6.6,7.0,0.00315514,1,,,,,3.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,0.02,,,,,,,,,1.0,,,,,,,,
11408497,away,Chaves,Paulo Victor,paulo-victor,P. Victor,F,20,180,38,M,1107995,EUR,985132800,F,9,9,True,1.0,1.0,,,,,1.0,1.0,,,,,12.0,3.0,6.5,,0.00287155,0,,,,,,2.0,,3.0,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Helder Morim,morim-helder,H. Morim,M,70,181,29,M,1119672,EUR,989798400,M,70,70,True,3.0,1.0,1.0,,,,1.0,3.0,,2.0,,,1.0,3.0,,2.0,0.00199876,0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Rodrigo Nascimento,rodrigo-nascimento,R. Nascimento,G,31,198,55,M,1128775,EUR,822614400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,Rodrigo Nascimento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Ygor Nogueira,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Habib Sylla,habib-sylla,H. Sylla,D,52,178,24,M,1386615,EUR,918777600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,Habib Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408497,away,Chaves,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,,175,58,M,44653,EUR,554774400,M,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
