match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_blockedScoringAttempt,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_penaltyConceded,captain,stat_goalAssist,stat_totalCross,stat_bigChanceCreated,stat_totalOffside,stat_outfielderBlock,stat_accurateCross,stat_penaltyWon,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal
10407528,home,KRC Genk,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1412,M,934385,EUR,1014681600,G,26,26,False,17.0,16.0,5.0,4.0,16.0,16.0,1.0,7.0,4.0,1.0,4.0,90.0,24.0,7.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12060,M,870360,EUR,833068800,D,23,23,False,54.0,48.0,5.0,3.0,17.0,17.0,37.0,6.0,,,,66.0,65.0,8.9,7.0,2,,,daniel.chitiva,31.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Carlos Cuesta,carlos-cuesta,C. Cuesta,D,46,179,4437,M,839095,EUR,920937600,D,46,46,False,100.0,95.0,3.0,2.0,48.0,50.0,50.0,5.0,,,,90.0,108.0,7.1,5.0,2,,,,47.0,6.0,,,1.0,,,,,1.0,3.0,4.0,2.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,2,2,False,104.0,97.0,10.0,8.0,48.0,49.0,55.0,5.0,,,,90.0,111.0,7.4,7.0,1,,,,49.0,4.0,,,1.0,3.0,,,,,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Ángelo Preciado,angelo-preciado,Á. Preciado,M,23,178,3058,M,881844,EUR,887760000,D,77,77,False,40.0,34.0,1.0,1.0,10.0,11.0,29.0,5.0,,,,90.0,58.0,6.1,8.0,2,,,,24.0,4.0,,,1.0,2.0,,,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,
10407528,home,KRC Genk,Bryan Heynen,heynen-bryan,B. Heynen,M,8,181,419,M,801025,EUR,855187200,M,8,8,False,36.0,28.0,7.0,4.0,7.0,9.0,28.0,2.0,,,,80.0,44.0,7.5,10.0,1,,,,21.0,3.0,,,,1.0,,1.0,3.0,1.0,,3.0,,2.0,1.0,1.0,1.0,,1.0,,,,True,1.0,1.0,1.0,1.0,,,,,,
10407528,home,KRC Genk,Patrik Hrošovský,patrik-hrosovsky,P. Hrošovský,M,17,172,359,M,198282,EUR,703900800,M,17,17,False,72.0,64.0,2.0,2.0,15.0,17.0,55.0,11.0,,,,90.0,86.0,7.9,10.0,5,,,,49.0,2.0,3.0,1.0,,1.0,,,,,,4.0,1.0,,,2.0,1.0,,1.0,3.0,2.0,,,,,,,1.0,,,,,
10407528,home,KRC Genk,Joseph Paintsil,joseph-paintsil,J. Paintsil,F,28,167,2679,M,901285,EUR,886291200,M,28,28,False,36.0,31.0,1.0,,2.0,2.0,36.0,2.0,,,,80.0,49.0,9.2,9.0,2,,,,31.0,3.0,2.0,1.0,,,,1.0,4.0,,,4.0,,1.0,1.0,,,,,5.0,1.0,,,2.0,2.0,2.0,1.0,,2.0,1.0,,,
10407528,home,KRC Genk,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,34,34,False,33.0,28.0,1.0,1.0,9.0,10.0,25.0,2.0,,,,66.0,40.0,7.3,6.0,1,Bilal,El Khannouss,bilalekns_34,21.0,4.0,,,,,,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,,,2.0,,,,
10407528,home,KRC Genk,Mike Trésor,mike-tresor,M. Trésor,M,31,175,1090,M,826183,EUR,927849600,M,11,11,False,58.0,53.0,2.0,2.0,12.0,12.0,51.0,5.0,,,,90.0,75.0,7.9,12.0,2,,,,43.0,4.0,1.0,,,,2.0,1.0,4.0,,,3.0,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,1.0,5.0,1.0,,,2.0,,,,
10407528,home,KRC Genk,Paul Onuachu,paul-onuachu,P. Onuachu,F,30,201,6601,M,295123,EUR,770083200,F,18,18,False,21.0,20.0,1.0,1.0,2.0,2.0,19.0,,,,,66.0,32.0,8.4,3.0,5,,,,18.0,3.0,2.0,2.0,,,2.0,,2.0,,,1.0,3.0,1.0,1.0,,,1.0,,2.0,2.0,,,,,,,,,,1.0,,
10407528,home,KRC Genk,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,M,22,22,True,26.0,25.0,2.0,2.0,12.0,12.0,15.0,3.0,,,,24.0,32.0,6.8,3.0,0,,,,13.0,2.0,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,
10407528,home,KRC Genk,Nicolás Castro,nicolas-castro,N. Castro,M,8,181,809,M,989877,EUR,973036800,M,10,10,True,18.0,13.0,1.0,1.0,2.0,4.0,15.0,1.0,,,,24.0,20.0,6.5,6.0,0,,,,12.0,,,,,,,,1.0,,,2.0,,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,
10407528,home,KRC Genk,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183,16107,M,825088,EUR,725068800,F,7,7,True,5.0,5.0,,,1.0,1.0,4.0,,,,,24.0,8.0,6.5,1.0,0,,,samagoal77,4.0,1.0,,,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,467,M,1086924,EUR,1015200000,M,25,25,True,21.0,17.0,2.0,1.0,6.0,6.0,15.0,1.0,,,,10.0,25.0,6.8,5.0,0,Alejandro Galarza,,,11.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10407528,home,KRC Genk,András Németh,andras-nemeth,A. Németh,F,90,187,841,M,983519,EUR,1036800000,F,35,35,True,2.0,1.0,,,,,2.0,,,,,10.0,4.0,6.4,2.0,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
10407528,home,KRC Genk,Tobe Leysen,tobe-leysen,T. Leysen,G,1,187,288,M,996979,EUR,1015632000,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407528,home,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407528,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,168,M,5920,EUR,589248000,G,1,1,False,35.0,26.0,15.0,7.0,22.0,25.0,10.0,7.0,3.0,1.0,4.0,90.0,45.0,5.7,9.0,0,,,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,2.0,
10407528,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,425,M,862075,EUR,993686400,D,22,22,False,23.0,19.0,2.0,2.0,13.0,16.0,8.0,7.0,,,,90.0,45.0,5.5,11.0,0,,,,7.0,3.0,,,1.0,2.0,3.0,,1.0,1.0,,6.0,,1.0,1.0,2.0,,1.0,,4.0,2.0,,,,1.0,,,,1.0,,,,
10407528,away,KVC Westerlo,Rubin Seigers,rubin-seigers,R. Seigers,D,4,187,36,M,794983,EUR,884476800,D,23,23,False,46.0,42.0,7.0,5.0,40.0,40.0,6.0,3.0,,,,90.0,57.0,5.9,5.0,0,,,,2.0,,,,3.0,1.0,,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,,,3.0,,,,,1.0
