match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_clearanceOffLine,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_challengeLost,stat_dispossessed,stat_fouls,stat_wasFouled,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_penaltyMiss,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside
11401905,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,13.0,9.0,1.0,,2.0,3.0,7.0,10.0,1.0,3.0,,2.0,,,,63.0,26.0,5.7,11.0,0.0336684,1,,,,,10.0,1.0,,,1.0,1.0,,3.0,0.1615,,,,4.0,,,,,,2.0,3.0,,1.0,2.0,,,,,,,,,,
11401905,home,Fortuna Sittard,Mouhamed Belkheir,mouhamed-belkheir,M. Belkheir,F,14,185,410,M,928920,EUR,915235200,F,20,20,True,10.0,6.0,1.0,1.0,3.0,4.0,3.0,7.0,1.0,4.0,,7.0,,,,59.0,19.0,6.7,9.0,0.00232284,0,,,1.0,,3.0,3.0,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Mitchell Dijks,mitchell-dijks,M. Dijks,D,24,192,201,M,235400,EUR,729216000,D,35,35,True,12.0,8.0,2.0,,7.0,9.0,1.0,4.0,,1.0,1.0,,,,,27.0,28.0,6.3,12.0,0.00065049,0,,,1.0,,3.0,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
11401905,home,Fortuna Sittard,Ragnar Oratmangoen,ragnar-oratmangoen,R. Oratmangoen,M,11,181,5722,M,899651,EUR,885340800,F,34,34,True,13.0,10.0,1.0,,5.0,6.0,5.0,7.0,,2.0,,2.0,,,,27.0,19.0,6.7,7.0,0.00738125,0,,,,,1.0,1.0,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,1.0,,,,,,0ratmangoen,,,,,,,
11401905,home,Fortuna Sittard,Milan Robberechts,milan-robberechts,M. Robberechts,F,39,172,94,M,1128428,EUR,1078358400,F,39,39,True,,,,,,,,,,,1.0,,,,,9.0,1.0,6.5,,,0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Marko Lazetić,marko-lazetic,M. Lazetić,F,27,192,1043,M,997215,EUR,1074729600,F,11,11,True,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,9.0,5.0,6.7,1.0,0.00559167,1,,,,,,,,,,,,,0.0475,,,,,,,1.0,,0.1203,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Siemen Voet,siemen-voet,S. Voet,D,3,190,123,M,997344,EUR,952300800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Siemen,Voet,,,,,,,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Nathan Markelo,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,home,Fortuna Sittard,Sadik Fofana,sadik-fofana,S. Fofana,M,8,192,530,M,1130662,EUR,1053043200,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,26.0,18.0,12.0,4.0,17.0,18.0,1.0,8.0,,,1.0,7.0,,6.0,,90.0,38.0,9.3,9.0,0.00013242,0,1.7431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,,
11401905,away,FC Utrecht,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182,228,M,1001967,EUR,1043366400,D,22,22,False,28.0,24.0,,,6.0,8.0,18.0,24.0,1.0,4.0,2.0,4.0,,,,62.0,51.0,6.7,12.0,0.0226014,0,,,4.0,,5.0,1.0,1.0,,,2.0,,2.0,,1.0,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
11401905,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,58.0,46.0,12.0,5.0,28.0,34.0,18.0,24.0,3.0,6.0,5.0,9.0,,,,90.0,68.0,7.1,13.0,0.00852975,0,,True,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,
11401905,away,FC Utrecht,Modibo Sagnan,modibo-sagnan,M. Sagnan,D,27,187,577,M,904759,EUR,924048000,D,27,27,False,37.0,28.0,5.0,1.0,19.0,23.0,9.0,14.0,1.0,4.0,13.0,8.0,,,,90.0,55.0,7.3,10.0,0.00538908,1,,,,,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,0.091,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
11401905,away,FC Utrecht,Yannick Leliendal,yannick-leliendal,Y. Leliendal,D,32,168,172,M,996982,EUR,1019520000,D,36,36,False,24.0,17.0,4.0,1.0,11.0,13.0,6.0,13.0,,5.0,4.0,3.0,,,,90.0,55.0,7.4,13.0,0.0113651,1,,,2.0,,1.0,3.0,2.0,,,2.0,2.0,1.0,0.0422,,Yannick,Leliendal,,,,1.0,2.0,0.1806,,,,1.0,,,,,,,,,,,
11401905,away,FC Utrecht,Ryan Flamingo,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,M,34,34,False,32.0,21.0,3.0,2.0,8.0,14.0,13.0,18.0,2.0,6.0,2.0,11.0,,,,90.0,50.0,6.6,14.0,0.0142644,0,,,,,12.0,3.0,1.0,,,3.0,3.0,,,,Ryan Flamingo,,7.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,
11401905,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,33.0,26.0,1.0,1.0,14.0,16.0,12.0,19.0,,5.0,,10.0,,,,61.0,48.0,6.7,12.0,0.0159042,1,,,2.0,,4.0,3.0,2.0,,1.0,2.0,2.0,1.0,0.0415,1.0,,,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,
11401905,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,22.0,12.0,1.0,,2.0,5.0,11.0,21.0,,4.0,,1.0,,,,61.0,40.0,6.6,17.0,0.0353846,2,,,4.0,1.0,3.0,3.0,3.0,,2.0,,,,0.1155,,,,,,,,,,,3.0,,1.0,1.0,,,,,,,,,,1.0
11401905,away,FC Utrecht,Zakaria Labyad,zakaria-labyad,Z. Labyad,M,,173,933,M,106142,EUR,731635200,M,20,20,False,11.0,5.0,1.0,,3.0,4.0,3.0,9.0,2.0,3.0,1.0,4.0,,,,45.0,22.0,6.9,11.0,0.0519789,2,,,2.0,1.0,2.0,1.0,1.0,,1.0,,,4.0,0.1599,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,39.0,28.0,4.0,,9.0,10.0,20.0,34.0,,4.0,2.0,6.0,,,,90.0,54.0,6.6,18.0,0.144444,0,,,5.0,1.0,5.0,2.0,1.0,,,3.0,1.0,1.0,,2.0,,,,,,,1.0,,4.0,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Anthony Descotte,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,False,13.0,10.0,,,3.0,4.0,7.0,9.0,,,,5.0,,,,78.0,24.0,6.6,8.0,0.0288744,2,,,,,9.0,,,,1.0,,,,0.098,1.0,,,3.0,,,1.0,1.0,0.101,,5.0,1.0,,,,,,,,,,,,
11401905,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,True,11.0,8.0,1.0,,1.0,1.0,8.0,14.0,,,,1.0,,,,45.0,21.0,7.2,8.0,0.0661754,1,,,4.0,1.0,2.0,1.0,,1.0,1.0,,,1.0,0.1618,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Hidde ter Avest,hidde-ter-avest,H. t. Avest,D,24,182,95,M,361788,EUR,864086400,D,5,5,True,16.0,10.0,2.0,1.0,4.0,7.0,7.0,12.0,,1.0,4.0,2.0,,,,28.0,32.0,6.9,8.0,0.036766,0,,,3.0,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Marouan Azarkan,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,F,11,11,True,15.0,10.0,,,,1.0,10.0,16.0,,2.0,1.0,1.0,,,,29.0,26.0,6.6,11.0,0.0183217,0,,,2.0,,3.0,1.0,,,,1.0,,2.0,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,
11401905,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,8,8,True,21.0,16.0,3.0,1.0,6.0,9.0,10.0,12.0,1.0,4.0,1.0,4.0,,,,29.0,28.0,6.9,5.0,0.0135614,2,,,,,1.0,,,,1.0,1.0,1.0,,0.1781,,,,,,,,1.0,,,,1.0,2.0,,1.0,,,,,,,,,
11401905,away,FC Utrecht,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187,138,M,163541,EUR,703468800,M,21,21,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,12.0,7.0,6.6,3.0,0.00425892,0,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Bart Ramselaar,bart-ramselaar,B. Ramselaar,M,10,180,132,M,788951,EUR,836006400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185,1089,M,798175,EUR,905212800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401905,away,FC Utrecht,Ole Romeny,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oleromeny,,,,,,,
