match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_wasFouled,stat_wonContest,stat_goals,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,player_firstName,player_lastName,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_lastManTackle
11407491,home,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,MMaignan,191210,EUR,804729600,G,16,16,False,30.0,23.0,16.0,9.0,19.0,21.0,4.0,9.0,1.0,1.0,1.0,13.0,2.0,3.0,4.0,1.0,90.0,47.0,8.2,8.0,0.00415039,0,1.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407491,home,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,fikayotomori,788255,EUR,882489600,D,23,23,False,38.0,33.0,3.0,2.0,25.0,27.0,8.0,11.0,1.0,3.0,3.0,2.0,,,,,90.0,48.0,7.2,5.0,0.0042096,0,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11407491,home,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,,21535,EUR,606873600,D,24,24,False,37.0,33.0,4.0,2.0,30.0,33.0,3.0,4.0,1.0,2.0,2.0,1.0,,,,,67.0,43.0,6.9,4.0,0.00089767,0,,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11407491,home,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,,928796,EUR,931996800,D,32,32,False,20.0,18.0,4.0,2.0,14.0,14.0,4.0,6.0,,,1.0,2.0,,,,,24.0,21.0,6.6,2.0,0.00060131,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407491,home,Milan,Alessandro Florenzi,alessandro-florenzi,A. Florenzi,D,,173,2203,M,,152420,EUR,668649600,M,42,42,False,44.0,38.0,8.0,6.0,24.0,27.0,16.0,21.0,,4.0,,4.0,,,,,90.0,65.0,7.3,11.0,0.18912,2,,6.0,2.0,,1.0,4.0,1.0,,1.0,4.0,2.0,2.0,1.0,2.0,0.0801,0.7865,2.0,,,,,,,,,,,,,,,,,
11407491,home,Milan,Ruben Loftus-Cheek,ruben-loftus-cheek,R. Loftus-Cheek,M,8,191,7232,M,rlc,284441,EUR,822355200,M,8,8,False,34.0,32.0,,,15.0,16.0,17.0,18.0,1.0,4.0,,2.0,,,,,67.0,42.0,6.8,4.0,0.0194599,2,,5.0,,,,1.0,,3.0,,,,1.0,1.0,1.0,0.0547,0.0302,1.0,1.0,2.0,,,,,,,,,,,,,,,
11407491,home,Milan,Tijjani Reijnders,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,tijjanireijnders,893549,EUR,901670400,M,14,14,False,46.0,43.0,,,19.0,19.0,24.0,28.0,1.0,6.0,1.0,4.0,,,,,90.0,62.0,8.0,8.0,0.293229,1,,5.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,3.0,1.0,0.094,0.0284,2.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,
11407491,home,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,TheoHdez,788027,EUR,876096000,M,19,19,False,42.0,39.0,1.0,1.0,20.0,21.0,20.0,22.0,1.0,4.0,1.0,4.0,,,,,90.0,55.0,7.2,7.0,0.112148,2,,4.0,,,,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,0.1131,0.0493,2.0,1.0,1.0,1.0,,1.0,True,,,,,,,,,,,
11407491,home,Milan,Christian Pulišić,christian-pulisic,C. Pulišić,M,11,177,37774,M,CMPulisic,817957,EUR,906076800,F,11,11,False,21.0,16.0,1.0,,5.0,6.0,12.0,16.0,,3.0,,4.0,,,,,90.0,35.0,7.2,10.0,0.10195,2,,5.0,1.0,,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,0.1788,0.0245,2.0,,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
11407491,home,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,OGiroud,39070,EUR,528422400,F,9,9,False,23.0,17.0,,,9.0,9.0,8.0,14.0,4.0,6.0,1.0,,,,,,90.0,36.0,7.6,8.0,0.22773,3,,4.0,,,,2.0,,,4.0,,,,,,0.4747,,3.0,1.0,,,,2.0,,1.0,2.0,,2.0,1.0,,,,,,
