match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_wasFouled,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,player_sofascoreId,stat_errorLeadToAShot
12765000,home,Vitória SC,Bruno Varela,bruno-varela,B. Varela,G,14,191,625,M,138895,EUR,783907200,G,14,14,False,True,28.0,21.0,14.0,7.0,0.0,17.0,19.0,4.0,9.0,2.0,2.0,1.0,1.0,90.0,32.0,6.6,7.0,0.00047002,0,0.1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765000,home,Vitória SC,Alberto Costa,alberto-baio,A. Costa,D,20,185,2739,M,1160957,EUR,1064793600,D,22,22,False,,31.0,26.0,3.0,2.0,0.0,12.0,16.0,14.0,19.0,3.0,5.0,,,90.0,74.0,7.5,15.0,0.0551998,0,,Alberto Baio,,4.0,3.0,2.0,5.0,9.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12765000,home,Vitória SC,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193,146,M,814673,EUR,859939200,D,44,44,False,,40.0,34.0,2.0,,0.0,22.0,24.0,12.0,16.0,2.0,3.0,,,90.0,47.0,6.7,7.0,0.00259943,0,,,,,,1.0,,3.0,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
12765000,home,Vitória SC,Óscar Rivas,oscar-rivas,Ó. Rivas,D,4,190,112,M,1168093,EUR,954115200,D,15,15,False,,43.0,37.0,4.0,1.0,0.0,28.0,28.0,9.0,15.0,3.0,4.0,,,90.0,54.0,6.8,7.0,0.00243183,0,,Óscar Rivas,,,3.0,1.0,6.0,5.0,,1.0,,,2.0,2.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,
12765000,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,D,13,179,180,M,1133568,EUR,955584000,D,13,13,False,,37.0,27.0,5.0,1.0,0.0,10.0,13.0,17.0,24.0,4.0,4.0,,,90.0,64.0,7.1,15.0,0.0108497,1,,,,,1.0,3.0,5.0,9.0,1.0,2.0,1.0,1.0,4.0,3.0,1.0,,1.0,,1.0,1.0,2.0,0.0146,,,,,,,,,,,,,
12765000,home,Vitória SC,Tiago Silva,tiago-silva,T. Silva,M,77,170,349,M,252095,EUR,738979200,M,10,10,False,,44.0,42.0,2.0,1.0,0.0,18.0,18.0,25.0,29.0,,6.0,,,80.0,56.0,7.0,5.0,0.0422764,3,,,,3.0,1.0,,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,3.0,0.1345,1.0,2.0,1.0,0.0287,,,,,,,,,
12765000,home,Vitória SC,Manuel Silva,manuel-silva,M. Silva,M,16,190,1056,M,1085740,EUR,992304000,M,6,6,False,,53.0,42.0,8.0,3.0,0.0,16.0,20.0,26.0,33.0,7.0,10.0,,,90.0,75.0,7.4,12.0,0.027058,0,,,,,4.0,5.0,7.0,12.0,,,,3.0,6.0,3.0,1.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,
12765000,home,Vitória SC,João Mendes,joao-mendes,J. Mendes,M,10,183,227,M,857376,EUR,782697600,M,17,17,False,,27.0,18.0,2.0,1.0,0.0,4.0,4.0,14.0,24.0,,5.0,,,67.0,36.0,7.1,12.0,0.318421,2,,,,1.0,,,3.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,1.0,0.119,,2.0,,,,,,,,,,,
12765000,home,Vitória SC,Kaio César,kaio-cesar,Kaio César,M,37,168,5030,M,1396009,EUR,1076803200,F,11,11,False,,20.0,14.0,2.0,1.0,1.0,4.0,7.0,10.0,13.0,,3.0,,,89.0,40.0,7.9,12.0,0.661387,3,,Kaio César,,,2.0,,9.0,7.0,1.0,3.0,1.0,,5.0,4.0,3.0,2.0,1.0,1.0,1.0,,3.0,0.1902,,1.0,2.0,0.1644,1.0,,,,,,,,
12765000,home,Vitória SC,Gustavo Silva,gustavo-silva,G. Silva,F,11,180,414,M,1468082,EUR,928195200,F,71,71,False,,11.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,9.0,,6.0,,,90.0,29.0,7.5,13.0,0.00841331,5,,,,,3.0,2.0,6.0,4.0,,2.0,,1.0,1.0,1.0,6.0,2.0,,,1.0,,3.0,1.0322,,3.0,2.0,1.1069,,1.0,1.0,,,,,,
