match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_totalContest,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist,player_sofascoreId
11897404,home,Pendikspor,Erdem Canpolat,Erdem Canpolat,,erdem-canpolat,E. Canpolat,G,1,194,88,M,1066726,EUR,987120000,G,1,1,False,32.0,21.0,11.0,1.0,21.0,26.0,6.0,5.0,1.0,90.0,37.0,6.4,11.0,8.329e-05,0,-0.3239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11897404,home,Pendikspor,Serkan Asan,,,serkan-asan,S. Asan,D,61,170,62,M,952726,EUR,925257600,D,61,61,False,41.0,32.0,2.0,1.0,12.0,13.0,31.0,3.0,,90.0,85.0,6.8,16.0,0.0546107,1,,20.0,3.0,1.0,2.0,6.0,4.0,3.0,2.0,1.0,6.0,2.0,2.0,1.0,1.0,0.0032,1.0,,,,,,,,,,,,,,,,,,
11897404,home,Pendikspor,Berkay Sülüngöz,,,berkay-sulungoz,B. Sülüngöz,D,5,185,7,M,839895,EUR,732758400,D,20,20,False,74.0,58.0,10.0,5.0,39.0,47.0,27.0,11.0,,90.0,89.0,7.2,17.0,0.0218247,0,,19.0,,3.0,6.0,4.0,9.0,,,,2.0,2.0,2.0,1.0,1.0,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,
11897404,home,Pendikspor,Alpaslan Öztürk,,,alpaslan-ozturk,A. Öztürk,D,33,184,46,M,148857,EUR,742780800,D,33,33,False,56.0,51.0,8.0,4.0,38.0,39.0,17.0,7.0,,90.0,74.0,6.7,7.0,0.00741409,0,,13.0,,2.0,1.0,9.0,7.0,3.0,1.0,,2.0,2.0,2.0,1.0,3.0,,,,1.0,,3.0,1.0,1.0,1.0,,,,,,,,,,,
11897404,home,Pendikspor,Nuno Sequeira,,,nuno-sequeira,N. Sequeira,D,6,184,51,M,170117,EUR,651024000,D,6,6,False,30.0,20.0,9.0,4.0,6.0,12.0,24.0,4.0,,90.0,61.0,7.0,17.0,0.114187,3,,15.0,6.0,,1.0,1.0,3.0,1.0,,1.0,2.0,,,1.0,1.0,0.0817,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,0.2386,,,,,,,
11897404,home,Pendikspor,Fredrik Midtsjø,,,fredrik-midtsjo,F. Midtsjø,M,,176,251,M,98198,EUR,745027200,M,18,18,False,54.0,40.0,7.0,4.0,13.0,19.0,44.0,8.0,,90.0,78.0,7.0,26.0,0.283676,1,,29.0,9.0,1.0,,6.0,4.0,1.0,1.0,,,1.0,1.0,1.0,2.0,0.0557,2.0,1.0,,1.0,1.0,3.0,1.0,,2.0,1.0,,0.109,1.0,,,,,,
11897404,home,Pendikspor,İbrahim Akdağ,,,ibrahim-akdag,İ. Akdağ,M,14,179,11,M,847053,EUR,680054400,M,24,24,False,57.0,45.0,5.0,4.0,15.0,17.0,42.0,7.0,,90.0,78.0,6.9,19.0,0.0654341,2,,30.0,2.0,1.0,,10.0,4.0,4.0,3.0,2.0,,1.0,,1.0,2.0,0.0822,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,
11897404,home,Pendikspor,Leandro Kappel,,,leandro-kappel,L. Kappel,F,,183,48,M,136269,EUR,627004800,M,7,7,False,11.0,7.0,,,3.0,3.0,8.0,1.0,,45.0,19.0,6.8,6.0,0.0881922,1,,4.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,0.0505,,,1.0,,,1.0,1.0,,,,,,,,,,,,
11897404,home,Pendikspor,Gökcan Kaya,,,gokcan-kaya,G. Kaya,M,58,180,19,M,342437,EUR,807753600,M,58,58,False,23.0,17.0,,,3.0,3.0,21.0,2.0,,65.0,37.0,7.2,9.0,0.0110945,2,,14.0,1.0,2.0,1.0,2.0,5.0,,,1.0,1.0,4.0,3.0,1.0,,0.0727,1.0,,1.0,,,,,,,,1.0,,,,,,,,
11897404,home,Pendikspor,Halil Akbunar,,,halil-akbunar,H. Akbunar,M,77,170,140,M,217782,EUR,752803200,M,11,11,False,19.0,15.0,,,4.0,5.0,19.0,4.0,,77.0,38.0,6.6,15.0,0.0242448,1,,12.0,5.0,2.0,1.0,7.0,6.0,,,1.0,,1.0,1.0,2.0,1.0,0.0269,1.0,,,,,8.0,3.0,,1.0,,,,,True,,,,,
11897404,home,Pendikspor,Erencan Yardımcı,,,erencan-yardimci,E. Yardımcı,F,9,186,691,M,989168,EUR,1012780800,F,99,99,False,9.0,7.0,,,1.0,1.0,8.0,2.0,,90.0,30.0,6.8,10.0,0.00865024,0,,6.0,,4.0,1.0,10.0,7.0,1.0,3.0,,1.0,1.0,1.0,4.0,3.0,,,1.0,,,1.0,3.0,2.0,2.0,,,,,,,,,,,
