match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_fouls,stat_expectedGoals,captain,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyConceded
12514074,home,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,1,187,51,M,329079,EUR,668476800,G,30,30,False,11.0,6.0,5.0,0.0,6.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,45.0,16.0,6.7,5.0,1.757e-05,0,0.0398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,False,42.0,34.0,5.0,0.0,17.0,18.0,24.0,1.0,3.0,1.0,,,,,90.0,49.0,7.0,8.0,0.01643,1,,,,1.0,17.0,1.0,3.0,1.0,1.0,3.0,0.0797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,13,182,63,M,41651,EUR,535334400,D,13,13,False,38.0,34.0,8.0,0.0,24.0,25.0,13.0,4.0,1.0,4.0,2.0,,,,90.0,46.0,7.0,5.0,0.0292788,1,,,,5.0,10.0,,6.0,1.0,,1.0,0.0154,True,2.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,28,28,False,60.0,43.0,16.0,0.0,30.0,37.0,23.0,2.0,4.0,3.0,1.0,,,,90.0,73.0,7.0,18.0,0.00976576,0,,,,6.0,13.0,1.0,2.0,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Danilo Veiga,danilo-veiga,D. Veiga,D,17,183,380,M,1002045,EUR,1032912000,M,77,77,False,30.0,24.0,1.0,1.0,4.0,5.0,33.0,3.0,1.0,4.0,,,,,90.0,52.0,7.6,15.0,0.25289,0,,,,,24.0,1.0,3.0,,,,,,2.0,,,2.0,1.0,4.0,,8.0,4.0,1.0,1.0,4.0,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Igor Jesus,igor-jesus,Igor Jesus,M,6,179,1490,M,1170912,EUR,1046995200,M,6,6,False,29.0,26.0,2.0,0.0,18.0,19.0,10.0,2.0,,4.0,,,,,70.0,42.0,6.9,9.0,0.0430726,1,,,,2.0,8.0,1.0,5.0,1.0,2.0,2.0,0.0129,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,35.0,28.0,1.0,0.0,9.0,10.0,25.0,10.0,,5.0,3.0,,,,90.0,52.0,7.9,10.0,0.0670892,3,,,,1.0,19.0,2.0,4.0,2.0,1.0,1.0,0.3072,,,2.0,1.0,2.0,2.0,1.0,,,,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,M,25,25,False,12.0,9.0,3.0,0.0,3.0,5.0,14.0,5.0,2.0,2.0,1.0,,,,90.0,41.0,6.9,16.0,0.11647,3,,,,2.0,8.0,1.0,4.0,3.0,,,0.162,,1.0,,,5.0,2.0,2.0,,7.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,F,26,26,False,20.0,14.0,4.0,0.0,6.0,6.0,16.0,8.0,,2.0,2.0,,,,62.0,33.0,7.1,10.0,0.0268717,1,,,,2.0,8.0,4.0,4.0,1.0,,,0.0204,,1.0,2.0,,2.0,1.0,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,False,5.0,5.0,,0.0,2.0,2.0,3.0,2.0,,,1.0,,,,62.0,13.0,7.3,2.0,0.00236733,2,,,,,3.0,1.0,3.0,1.0,1.0,2.0,0.1379,,1.0,,,,,,,,,,,2.0,,1.0,1.0,0.3866,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Jovane Cabral,jovane-cabral,J. Cabral,F,11,176,1128,M,845802,EUR,897782400,F,97,97,False,25.0,17.0,3.0,0.0,5.0,5.0,23.0,1.0,1.0,8.0,,,,,69.0,44.0,6.1,17.0,0.0472298,3,,,,1.0,13.0,,9.0,3.0,,1.0,0.8563,,1.0,2.0,2.0,4.0,1.0,,,3.0,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
12514074,home,CF Estrela Amadora,Francisco Meixedo,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,17.0,12.0,7.0,0.0,11.0,11.0,6.0,1.0,,7.0,1.0,3.0,,,45.0,26.0,7.3,5.0,9.699e-05,0,0.2072,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12514074,home,CF Estrela Amadora,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,True,12.0,9.0,2.0,0.0,,,14.0,4.0,1.0,1.0,,,,,28.0,21.0,6.9,7.0,0.00657835,0,,,,1.0,9.0,1.0,2.0,,,,,,1.0,,,2.0,1.0,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,98,98,True,6.0,5.0,,0.0,1.0,2.0,4.0,,,1.0,,,,,28.0,10.0,7.1,3.0,0.00506457,1,,,,,4.0,,3.0,,,,0.4446,,2.0,,1.0,,,,,,,,,1.0,,1.0,,0.5012,,,,,1.0,1.0,,,,,
12514074,home,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,7,7,True,3.0,2.0,,0.0,,,3.0,1.0,1.0,1.0,,,,,21.0,8.0,6.5,4.0,0.00071445,0,,André Luiz,,,2.0,,3.0,,,,,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,True,3.0,3.0,,0.0,1.0,1.0,2.0,2.0,,,,,,,20.0,5.0,7.2,,0.0102348,1,,Paulo,Moreira,,2.0,1.0,1.0,,,,0.0216,,,1.0,,,,,,,,1.0,,,,1.0,,0.3323,,,,,1.0,,,,,,
12514074,home,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,Manuel Keliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,home,CF Estrela Amadora,Nani,nani,Nani,F,17,177,2178,M,17740,EUR,532569600,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514074,away,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,23.0,16.0,11.0,0.0,13.0,13.0,10.0,,5.0,8.0,,1.0,2.0,1.0,90.0,38.0,6.8,7.0,0.00082331,0,-0.7799,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,1.0,,
12514074,away,CD Nacional,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,False,38.0,29.0,7.0,0.0,19.0,19.0,20.0,5.0,3.0,2.0,,,,,90.0,65.0,6.8,18.0,0.0092179,0,,,,1.0,10.0,1.0,3.0,,3.0,,,,2.0,,1.0,2.0,2.0,1.0,,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,,,
12514074,away,CD Nacional,Ulisses,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,46.0,44.0,1.0,0.0,35.0,36.0,10.0,5.0,5.0,2.0,1.0,,,,90.0,56.0,6.7,3.0,0.00231389,0,,,,1.0,9.0,4.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12514074,away,CD Nacional,Ze Vitor,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,51.0,47.0,4.0,0.0,31.0,34.0,17.0,2.0,4.0,3.0,,,,,90.0,63.0,6.2,8.0,0.00568544,2,,,,4.0,16.0,2.0,3.0,,,1.0,0.0463,,2.0,,,,,,,,,,,4.0,1.0,1.0,,0.0539,,,,,,,,,,1.0,1.0
