match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_errorLeadToAShot,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,stat_totalCross,captain,stat_accurateCross,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
11369873,home,KRC Genk,Andi Zeqiri,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,17.0,10.0,,,5.0,6.0,5.0,11.0,2.0,5.0,1.0,1.0,3.0,,,,,80.0,38.0,7.0,14.0,0.00798636,6,,,,,3.0,6.0,,3.0,3.0,3.0,2.0,,,4.0,,,0.6253,0.8764,1.0,3.0,,,,,,,,,,1.0,,,
11369873,home,KRC Genk,Luca Oyen,luca-oyen,L. Oyen,M,11,172,406,M,996986,EUR,1047600000,F,24,24,True,5.0,3.0,1.0,1.0,,1.0,3.0,4.0,,1.0,,,,,,,,11.0,6.0,7.0,2.0,0.00443548,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11369873,home,KRC Genk,Matias Galarza,matias-galarza,M. Galarza,M,5,180,480,M,1086924,EUR,1015200000,M,25,25,True,8.0,5.0,2.0,,4.0,5.0,1.0,3.0,,1.0,,,2.0,,,,,10.0,11.0,6.4,4.0,0.0765478,0,,Alejandro Galarza,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11369873,home,KRC Genk,Tolu Arokodare,tolu-arokodare,T. Arokodare,F,14,196,5773,M,987734,EUR,974937600,F,99,99,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,10.0,5.0,6.5,1.0,0.0119903,1,,,,,1.0,1.0,,,,,,,,1.0,,,0.04,,,,,,,,,,,,,1.0,,,
11369873,home,KRC Genk,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,M,19,19,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,6.0,4.0,7.5,1.0,2.79e-06,1,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,0.0583,0.5473,,,,,,,,,,,1.0,,,,
11369873,home,KRC Genk,Hendrik Van Crombrugge,hendrik-van-crombrugge,H. V. Crombrugge,G,1,188,195,M,110777,EUR,736128000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,home,KRC Genk,Aziz Ouattara Mohammed,aziz-ouattara-mohammed,A. O. Mohammed,M,32,189,170,M,989070,EUR,978566400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,home,KRC Genk,Daniel Muñoz,daniel-munoz,D. Muñoz,M,2,183,12025,M,870360,EUR,833068800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,daniel.chitiva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Gaëtan Coucke,gaetan-coucke,G. Coucke,G,98,187,160,M,794989,EUR,910051200,G,1,1,False,28.0,25.0,10.0,7.0,21.0,22.0,4.0,6.0,,,1.0,,3.0,,2.0,5.0,,90.0,36.0,6.8,3.0,0.0011275,0,-0.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
11369873,away,KV Mechelen,Sandy Walsh,sandy-walsh,S. Walsh,D,14,185,7746,M,163199,EUR,795139200,D,5,5,False,39.0,37.0,1.0,1.0,20.0,21.0,17.0,21.0,,,1.0,,5.0,,,,,90.0,53.0,6.2,7.0,0.00707004,0,,,,sandywalsh,1.0,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,3.0,,,,,,,1.0
11369873,away,KV Mechelen,Jordi Vanlerberghe,jordi-vanlerberghe,J. Vanlerberghe,D,30,189,145,M,284727,EUR,835833600,D,30,30,False,82.0,74.0,13.0,10.0,52.0,55.0,22.0,27.0,3.0,10.0,1.0,3.0,11.0,,,,,90.0,94.0,7.2,8.0,0.029857,0,,,,,1.0,3.0,2.0,,1.0,1.0,,6.0,5.0,,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Elias Cobbaut,elias-cobbaut,E. Cobbaut,D,33,188,177,M,828570,EUR,880329600,D,22,22,False,81.0,74.0,13.0,8.0,42.0,45.0,32.0,36.0,2.0,3.0,2.0,1.0,4.0,,,,,90.0,90.0,6.8,10.0,0.0360985,0,,,,,,2.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
11369873,away,KV Mechelen,Daam Foulon,daam-foulon,D. Foulon,M,5,180,205,M,826170,EUR,922147200,D,23,23,False,47.0,39.0,6.0,3.0,17.0,23.0,22.0,28.0,,2.0,1.0,1.0,5.0,,,,,90.0,71.0,5.9,15.0,0.0139267,0,,,,,1.0,8.0,2.0,1.0,1.0,,,2.0,2.0,,,3.0,,,,,,,,,,4.0,,,,,,,
11369873,away,KV Mechelen,Geoffry Hairemans,geoffry-hairemans,G. Hairemans,F,11,184,140,M,58917,EUR,688003200,M,7,7,False,58.0,50.0,5.0,3.0,21.0,21.0,30.0,41.0,2.0,8.0,,,4.0,,,,,90.0,76.0,7.3,17.0,0.431778,0,,,,,,6.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,2.0,2.0,,,,,,,,1.0,4.0,4.0,,1.0,,,,,
11369873,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175,187,M,338869,EUR,769392000,M,19,19,False,55.0,49.0,3.0,3.0,28.0,33.0,21.0,22.0,,4.0,1.0,1.0,8.0,,,,,90.0,64.0,6.8,7.0,0.0138417,2,,,,,,7.0,6.0,,,,1.0,4.0,3.0,1.0,,1.0,0.1282,0.1312,,1.0,,,,,,,,,,,,,
11369873,away,KV Mechelen,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7494,M,1391541,EUR,1099440000,M,34,34,False,30.0,28.0,1.0,1.0,16.0,18.0,12.0,12.0,,,1.0,2.0,1.0,,,,,67.0,34.0,6.5,3.0,0.00625405,0,,Ngal'ayel Mukau,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Nikola Storm,nikola-storm,N. Storm,F,26,178,277,M,149796,EUR,780883200,M,11,11,False,35.0,31.0,2.0,2.0,7.0,8.0,25.0,31.0,,3.0,,1.0,6.0,,,,,67.0,49.0,7.2,9.0,0.421158,1,,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.0436,,,,,,,,1.0,4.0,,1.0,,1.0,,,
11369873,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197,268,M,886171,EUR,887500800,F,20,20,False,18.0,14.0,,,4.0,6.0,10.0,13.0,3.0,4.0,1.0,1.0,3.0,,,,,73.0,30.0,7.1,9.0,0.00847158,3,,,,,5.0,6.0,,1.0,,,,1.0,1.0,3.0,,,0.2159,,,2.0,,,,,1.0,1.0,,,,1.0,,,1.0
11369873,away,KV Mechelen,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179,194,M,133164,EUR,764380800,F,16,16,False,45.0,39.0,6.0,4.0,15.0,17.0,24.0,28.0,,6.0,,2.0,8.0,,,,,90.0,61.0,6.6,8.0,0.0278093,3,,,,,,3.0,3.0,,3.0,3.0,1.0,,,1.0,3.0,,0.5623,0.3275,1.0,1.0,,,,,1.0,,True,,,1.0,,,
11369873,away,KV Mechelen,Patrick Pflücke,patrick-pflucke,P. Pflücke,M,14,170,191,M,281283,EUR,849312000,F,77,77,True,9.0,9.0,1.0,1.0,5.0,5.0,4.0,7.0,,,,,1.0,,,,,23.0,13.0,6.3,3.0,0.00241022,1,,,,,,,,,,,1.0,,,,,,0.3558,0.1752,1.0,,,,,,,3.0,,,,,,,
11369873,away,KV Mechelen,Yonas Malede,yonas-malede,Y. Malede,F,15,188,72,M,921826,EUR,942537600,F,10,10,True,7.0,6.0,1.0,1.0,2.0,2.0,4.0,5.0,,3.0,,2.0,2.0,,,,,23.0,20.0,6.6,7.0,0.00278769,0,,Yonas,Malede,,,6.0,1.0,3.0,4.0,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Norman Bassette,bassette-norman,N. Bassette,F,17,186,557,M,1137328,EUR,1099958400,F,70,70,True,6.0,4.0,,,2.0,2.0,2.0,5.0,,1.0,,,,,,,,17.0,11.0,6.4,6.0,0.00183208,0,,,,,,4.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
11369873,away,KV Mechelen,Yannick Thoelen,yannick-thoelen,Y. Thoelen,G,15,188,95,M,794571,EUR,648259200,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,David Bates,david-bates,D. Bates,D,4,193,95,M,839675,EUR,844473600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Toon Raemaekers,toon-raemaekers,T. Raemaekers,D,28,195,180,M,1006483,EUR,968457600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369873,away,KV Mechelen,Jannes Van Hecke,jannes-van-hecke,J. V. Hecke,M,78,175,70,M,965741,EUR,1011052800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
