match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_keyPass,stat_clearanceOffLine,stat_interceptionWon,stat_totalCross,captain,stat_accurateCross,stat_bigChanceCreated,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_ownGoals
10385454,home,Wolverhampton,José Sá,jose-sa,J. Sá,G,1,192,4016,M,252669,EUR,727228800,G,1,1,False,33.0,14.0,25.0,7.0,10.0,13.0,4.0,20.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,90.0,41.0,7.6,19.0,0.0,0.0,0.00024417,0,0.5313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Nélson Semedo,nelson-semedo,N. Semedo,M,27,177,7696,M,252821,EUR,753408000,D,22,22,False,38.0,23.0,6.0,1.0,9.0,17.0,14.0,21.0,1.0,5.0,6.0,,,,,,90.0,63.0,7.0,18.0,0.0,0.0,0.00825943,0,,nelsonsemedo50,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Craig Dawson,craig-dawson,C. Dawson,D,,188,419,M,50027,EUR,641952000,D,15,15,False,46.0,41.0,5.0,2.0,32.0,33.0,9.0,13.0,2.0,3.0,8.0,,,,,,90.0,59.0,7.6,6.0,0.2537,0.1383,0.00300269,2,,,3.0,5.0,,,,7.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
10385454,home,Wolverhampton,Max Kilman,max-kilman,M. Kilman,D,3,192,1250,M,894474,EUR,864345600,D,23,23,False,48.0,41.0,7.0,3.0,31.0,36.0,10.0,12.0,2.0,2.0,6.0,,,,,,90.0,65.0,8.6,8.0,0.1636,0.0,0.00366673,1,,,1.0,1.0,,,,6.0,5.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,
10385454,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,False,33.0,23.0,5.0,,13.0,17.0,10.0,16.0,,2.0,5.0,,,,,,84.0,51.0,6.8,15.0,0.0,0.0,0.00249433,0,,r_aitnouri,,,,1.0,1.0,6.0,,1.0,1.0,,,,,,,,,3.0,,,1.0,,,,,,,,,,
10385454,home,Wolverhampton,Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,177,6362,M,786186,EUR,822614400,M,11,11,False,12.0,8.0,1.0,,3.0,4.0,5.0,9.0,,,3.0,,,,,,42.0,19.0,6.4,8.0,0.0,0.0,0.034865,0,,Hwangso,1.0,7.0,2.0,,,,,,,,2.0,2.0,,,,,,1.0,2.0,,,1.0,,,,,,,,,
10385454,home,Wolverhampton,Rúben Neves,ruben-neves,R. Neves,M,8,181,15401,M,280955,EUR,858211200,M,8,8,False,49.0,41.0,9.0,7.0,26.0,28.0,17.0,23.0,3.0,6.0,5.0,,,,,,90.0,65.0,8.5,8.0,0.6475,0.9717,0.114299,1,,rubenneves,,2.0,,,,7.0,2.0,3.0,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,,,2.0,True,2.0,1.0,,,,,,
10385454,home,Wolverhampton,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,5,5,False,32.0,25.0,4.0,2.0,18.0,20.0,7.0,12.0,1.0,3.0,5.0,,,,,,83.0,48.0,6.9,8.0,0.0,0.0,0.00173638,0,,,,2.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,945122,EUR,904176000,M,27,27,False,34.0,28.0,4.0,1.0,12.0,13.0,16.0,21.0,2.0,6.0,10.0,,,,,,90.0,48.0,6.9,10.0,0.1714,0.0697,0.0115944,1,,matheusnunes,,1.0,,1.0,,,,3.0,3.0,1.0,,,1.0,,1.0,,,2.0,1.0,,2.0,,,,,,,,,,
10385454,home,Wolverhampton,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,138573,EUR,705542400,F,21,21,False,12.0,7.0,2.0,2.0,2.0,4.0,5.0,8.0,,3.0,2.0,,,,,,60.0,22.0,6.7,7.0,0.1369,0.0,0.0711786,1,,,1.0,5.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,12,12,False,17.0,13.0,2.0,1.0,7.0,9.0,6.0,9.0,,2.0,4.0,,,,,,60.0,28.0,6.9,8.0,0.0577,0.489,0.00697297,2,,Cunha,6.0,9.0,,3.0,2.0,1.0,,,,,2.0,,,,2.0,,,2.0,,,1.0,1.0,,,,,,,,,
10385454,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,37,37,True,14.0,8.0,,,1.0,3.0,8.0,12.0,1.0,3.0,3.0,,,,,,48.0,23.0,7.5,9.0,0.0454,0.0,0.368241,1,,adamatrd,1.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,2.0,,,1.0,,1.0,2.0,,,1.0,1.0,,
10385454,home,Wolverhampton,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,28,28,True,14.0,13.0,2.0,2.0,7.0,7.0,6.0,7.0,1.0,3.0,4.0,,,,,,30.0,18.0,6.9,1.0,0.0,0.0,0.00320939,0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,9,9,True,11.0,10.0,1.0,,5.0,5.0,5.0,6.0,,2.0,1.0,,,,,,30.0,17.0,6.6,1.0,0.5739,0.0,0.0156083,3,,RJimenez9,2.0,2.0,,,,1.0,,1.0,1.0,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,1.0,
10385454,home,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,19,19,True,9.0,7.0,1.0,1.0,5.0,6.0,2.0,3.0,,,1.0,,,,,,11.0,10.0,6.6,2.0,0.0,0.0,0.00155978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Daniel Podence,daniel-podence,D. Podence,F,56,165,3017,M,308764,EUR,814233600,M,10,10,True,5.0,3.0,,,,1.0,3.0,4.0,,,,,,,,,12.0,6.0,6.5,3.0,0.0,0.0,0.00377063,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385454,home,Wolverhampton,Daniel Bentley,daniel-bentley,D. Bentley,G,25,188,242,M,101367,EUR,742521600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Hugo Bueno,hugo-bueno,H. Bueno,D,3,180,695,M,1013928,EUR,1032307200,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,home,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,243609,EUR,717984000,G,1,1,False,32.0,31.0,1.0,,31.0,31.0,,1.0,,,6.0,,,3.0,,,90.0,39.0,6.5,1.0,0.0,0.0,0.0001517,0,-1.3313,AlissonBecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385454,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,795064,EUR,907718400,D,66,66,False,65.0,53.0,12.0,5.0,24.0,28.0,30.0,47.0,,1.0,4.0,,,,,,90.0,105.0,6.9,26.0,0.104,0.0,0.0576963,3,,TrentAA,1.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,2.0,3.0,,1.0,10.0,,1.0,1.0,,,,1.0,,
10385454,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,51501,EUR,681609600,D,32,32,False,77.0,67.0,4.0,,42.0,47.0,25.0,31.0,3.0,5.0,5.0,,,,,,90.0,84.0,6.0,12.0,0.0,0.0,0.126408,0,,joelmatip,3.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0
10385454,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,318927,EUR,864345600,D,2,2,False,94.0,85.0,4.0,2.0,56.0,61.0,29.0,33.0,5.0,6.0,5.0,,,,,,90.0,108.0,6.6,10.0,0.0,0.0,0.0144522,0,,joegomez5,2.0,3.0,,,,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,
10385454,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,262911,EUR,763344000,D,26,26,False,41.0,35.0,4.0,2.0,16.0,18.0,20.0,32.0,1.0,3.0,4.0,,,,,,86.0,71.0,6.7,16.0,0.5922,0.0,0.0936084,4,,andyrobertson94,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,3.0,9.0,True,1.0,,,,,2.0,,
10385454,away,Liverpool,Naby Keïta,naby-keita,N. Keïta,M,5,172,16640,M,365772,EUR,792374400,M,8,8,False,24.0,22.0,1.0,1.0,9.0,10.0,13.0,15.0,,2.0,6.0,,,,,,65.0,39.0,6.6,9.0,0.3773,0.0,0.0764356,5,,keitanabydeco,,3.0,1.0,,,,,1.0,1.0,1.0,2.0,,,2.0,,,,4.0,2.0,,,1.0,,,,,,,3.0,,
10385454,away,Liverpool,Stefan Bajčetić,stefan-bajcetic,S. Bajčetić,M,43,185,10262,M,1142636,EUR,1098403200,M,43,43,False,45.0,39.0,4.0,1.0,20.0,21.0,19.0,26.0,1.0,7.0,6.0,,,,,,77.0,58.0,6.1,11.0,0.0,0.0,0.0396127,0,,stefanbajcetic,,7.0,2.0,2.0,1.0,,,2.0,1.0,3.0,1.0,3.0,,,,,,,,,1.0,2.0,,,,,,,,,
10385454,away,Liverpool,Thiago Alcântara,thiago-alcantara,Thiago,M,,174,8236,M,53825,EUR,671328000,M,6,6,False,66.0,58.0,6.0,5.0,25.0,27.0,33.0,39.0,2.0,5.0,12.0,,,,,,85.0,73.0,7.0,10.0,0.0,0.0,0.14974,0,,thiago6,4.0,6.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,
10385454,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,159665,EUR,708566400,F,11,11,False,27.0,20.0,,,8.0,9.0,12.0,19.0,,1.0,4.0,,,,,,90.0,39.0,6.5,14.0,0.1586,0.0,0.0372982,2,,MoSalah,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,2.0,,,,4.0,,,,1.0,,,,,,,,1.0,
