match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_interceptionWon,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_ownGoals,stat_goals
13472669,home,Santos,Gabriel Brazão,,,gabriel-brazao,G. Brazão,G,77,191,3074,M,905448,EUR,970704000,G,77,77,False,14.0,12.0,6.0,4.0,0.0,11.0,13.0,1.0,1.0,1.0,2.0,8.0,1.0,4.0,7.0,1.0,90.0,30.0,7.8,2.0,0.00099638,0,-0.6197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472669,home,Santos,Igor Vinícius,,,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,18,18,False,44.0,40.0,2.0,2.0,0.0,11.0,11.0,29.0,33.0,14.0,3.0,5.0,2.0,,,,90.0,74.0,7.4,11.0,0.234766,0,,6.0,3.0,2.0,1.0,8.0,2.0,1.0,4.0,4.0,7.0,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,
13472669,home,Santos,Adonis Frías,,,adonis-frias,A. Frías,D,98,189,703,M,940699,EUR,890092800,D,98,98,False,57.0,56.0,2.0,2.0,0.0,36.0,36.0,20.0,21.0,4.0,1.0,2.0,1.0,,,,90.0,65.0,7.0,4.0,0.037999,1,,1.0,,1.0,3.0,5.0,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,0.0139,,,,,,,,,,,,,
13472669,home,Santos,Luan Peres,,,luan-peres,L. Peres,D,14,190,1198,M,842098,EUR,774576000,D,14,14,False,60.0,54.0,3.0,2.0,0.0,42.0,48.0,12.0,12.0,8.0,6.0,5.0,2.0,,,,90.0,75.0,6.8,7.0,0.00447246,1,,,,2.0,5.0,5.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,0.0117,,,,,,,,,,,,,
13472669,home,Santos,Gonzalo Escobar,,,gonzalo-escobar,G. Escobar,D,31,171,1242,M,840500,EUR,858470400,D,31,31,False,53.0,47.0,3.0,,0.0,20.0,23.0,27.0,30.0,1.0,2.0,4.0,,,,,90.0,72.0,6.7,8.0,0.0913524,0,,2.0,1.0,3.0,,7.0,1.0,,1.0,,1.0,,,2.0,,,1.0,,1.0,,,,,,,,,,,,
13472669,home,Santos,João Schmidt,,,joao-schmidt,J. Schmidt,M,5,183,1085,M,244591,EUR,737769600,M,5,5,False,32.0,29.0,1.0,,0.0,10.0,10.0,19.0,22.0,2.0,,1.0,,,,,45.0,36.0,6.5,4.0,0.0245492,0,,,,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,,,,1.0,True,,,,,,,,,,,
13472669,home,Santos,Zé Rafael,,,ze-rafael,Z. Rafael,M,6,175,2603,M,329069,EUR,740188800,M,6,6,False,60.0,51.0,,,0.0,22.0,23.0,29.0,37.0,10.0,,7.0,4.0,,,,90.0,80.0,7.7,13.0,0.61483,2,,,,,,4.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,,1.0,,,0.1439,,,1.0,1.0,1.0,1.0,0.0164,,,,,,
13472669,home,Santos,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,29,29,False,37.0,30.0,1.0,1.0,0.0,12.0,13.0,18.0,24.0,4.0,,,,,,,67.0,50.0,6.7,14.0,0.227652,1,,3.0,1.0,,4.0,5.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,0.0165,1.0,,,1.0,,,0.091,,,,,,
13472669,home,Santos,Benjamín Rollheiser,,,benjamin-rollheiser,B. Rollheiser,M,32,175,4255,M,922454,EUR,953856000,M,32,32,False,16.0,11.0,1.0,1.0,0.0,3.0,5.0,8.0,11.0,,,2.0,,,,,45.0,27.0,6.1,11.0,0.00626845,2,,2.0,,1.0,,4.0,,1.0,1.0,,,,1.0,1.0,,2.0,,0.5439,,,,,,,,1.0,,,,,
13472669,home,Santos,Álvaro Barreal,,,alvaro-barreal,Á. Barreal,M,22,172,2811,M,949687,EUR,966470400,M,22,22,False,19.0,11.0,4.0,1.0,0.0,3.0,8.0,8.0,11.0,2.0,2.0,2.0,1.0,,,,45.0,33.0,6.5,12.0,0.0181642,0,,2.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
