match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_totalOffside,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalAssist
10434137,home,Konyaspor,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190,350,M,63952,EUR,589161600,G,13,13,False,True,44.0,38.0,9.0,4.0,35.0,36.0,3.0,8.0,1.0,15.0,1.0,1.0,1.0,1.0,90.0,50.0,6.6,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434137,home,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,,44.0,32.0,8.0,6.0,16.0,18.0,16.0,29.0,,10.0,,,,,86.0,73.0,6.4,24.0,0,,,3.0,2.0,10.0,8.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,
10434137,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,D,5,5,False,,59.0,51.0,7.0,3.0,46.0,48.0,5.0,11.0,2.0,9.0,,,,,90.0,74.0,7.2,10.0,1,,,,2.0,3.0,5.0,1.0,,,5.0,1.0,,,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,
10434137,home,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,,52.0,43.0,13.0,8.0,32.0,33.0,11.0,19.0,5.0,3.0,,,,,90.0,66.0,6.9,11.0,0,,,,2.0,5.0,3.0,1.0,,,3.0,1.0,1.0,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,
10434137,home,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,,33.0,20.0,6.0,2.0,9.0,11.0,15.0,30.0,1.0,4.0,,,,,90.0,76.0,7.3,23.0,0,,,8.0,4.0,5.0,7.0,2.0,1.0,,6.0,1.0,,,2.0,1.0,1.0,1.0,,3.0,2.0,,,4.0,,,,,,,,,
10434137,home,Konyaspor,Endri Çekiçi,endri-cekici,E. Çekiçi,M,22,179,229,M,187153,EUR,848707200,M,23,23,False,,34.0,27.0,2.0,1.0,10.0,10.0,18.0,26.0,,4.0,,,,,90.0,48.0,6.5,12.0,2,,,2.0,,6.0,3.0,3.0,,2.0,,1.0,,,1.0,1.0,1.0,,2.0,3.0,3.0,,,1.0,1.0,1.0,,,,,,,
10434137,home,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,14,14,False,,29.0,25.0,3.0,2.0,17.0,19.0,8.0,10.0,3.0,6.0,,,,,90.0,46.0,6.9,6.0,0,,,,1.0,5.0,6.0,3.0,,2.0,2.0,3.0,3.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,
10434137,home,Konyaspor,Bruno Paz,bruno-paz,B. Paz,M,80,178,194,M,845821,EUR,893289600,M,80,80,False,,47.0,40.0,5.0,5.0,28.0,28.0,12.0,19.0,,4.0,,,,,86.0,50.0,6.6,7.0,0,,,,1.0,4.0,1.0,1.0,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,
10434137,home,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,,15.0,13.0,,,5.0,5.0,9.0,12.0,1.0,4.0,,,,,76.0,35.0,7.1,6.0,1,,,2.0,1.0,6.0,8.0,1.0,2.0,1.0,,3.0,2.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,
10434137,home,Konyaspor,Mame Biram Diouf,mame-biram-diouf,M. B. Diouf,F,55,185,388,M,22481,EUR,566611200,F,99,99,False,,7.0,2.0,,,,1.0,2.0,7.0,1.0,,,,,,66.0,14.0,6.8,8.0,3,Mame,Biram Diouf,1.0,2.0,4.0,2.0,,1.0,,,,,,,,3.0,,1.0,1.0,,,2.0,,,1.0,2.0,,,,,,
