match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_duelLost,stat_fouls,stat_aerialLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_penaltyMiss,player_sofascoreId,stat_totalOffside,stat_penaltyWon,stat_penaltySave,stat_outfielderBlock,stat_errorLeadToAGoal
14065726,home,Nantes,Mostafa Mohamed,,,mostafa-mohamed,M. Mohamed,F,31,185.0,32494,M,873551,EUR,880675200,F,31,31,False,5.0,4.0,,,0.0,3.0,3.0,1.0,2.0,1.0,,,,2.0,1.0,,,,,,67.0,13.0,6.0,4.0,0.0004754,,3,,0.01,,-0.12,,,,1.0,,,,7.0,3.0,2.0,,3.0,,,,0.3601,,,-0.35,2.0,,,1.0,,2.0,1.0,,mostafamohamed11,1.0,,,,
14065726,home,Nantes,Francis Coquelin,,,francis-coquelin,F. Coquelin,M,13,178.0,472,M,40672,EUR,674092800,M,13,13,True,4.0,4.0,,,0.0,4.0,4.0,,,,,,,1.0,,,,,,,11.0,5.0,6.5,,2.162e-05,,1,,0.0,0.01,-0.05,,,,,,,,1.0,1.0,,,,,1.0,,0.0205,0.0569,,-0.02,,,,,,,,,,,,,,
14065726,home,Nantes,Yassine Benhattab,,,benhattab-yassine,Y. Benhattab,M,90,170.0,1201,M,1049528,EUR,1037577600,M,90,90,True,8.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,,,,,,,,,,,,23.0,15.0,6.7,8.0,0.0232251,,0,,0.08,0.19,0.13,,,4.0,,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,
14065726,home,Nantes,Dehmaine Tabibou,Dehmaine,Tabibou,dehmaine-assoumani,D. Tabibou,M,17,181.0,341,M,1405912,EUR,1113696000,M,17,17,True,6.0,4.0,2.0,,0.0,1.0,1.0,3.0,5.0,1.0,,,,1.0,1.0,,,,,,13.0,14.0,6.1,4.0,0.0659226,,1,,0.0,,-0.02,,,3.0,1.0,,,,,1.0,,,1.0,,,,0.02,,1.0,-0.04,,,,1.0,2.0,,,,,,,,,
14065726,home,Nantes,Amady Camara,Amady Camara,,camara-amady,A. Camara,F,14,180.0,638,M,1516047,EUR,1117238400,F,14,14,True,4.0,2.0,,,0.0,,1.0,2.0,3.0,,,,,,,,,,,,12.0,4.0,6.4,2.0,0.00041836,,0,,-0.11,,-0.01,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14065726,home,Nantes,Youssef El Arabi,,,youssef-el-arabi,Y. E. Arabi,F,19,183.0,2462,M,45512,EUR,539308800,F,19,19,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,,,,,8.0,7.0,8.3,1.0,0.0147325,,1,,0.1,,0.13,,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.1248,0.3899,,0.53,,,,,,,,,,,1.0,,,
14065726,home,Nantes,Uroš Radaković,,,uros-radakovic,U. Radaković,D,26,194.0,312,M,151900,EUR,765072000,D,26,26,True,3.0,1.0,1.0,,0.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,1.0,4.0,,2.0,0.0010652,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,home,Nantes,Hyun-Seok Hong,,,hyun-seok-hong,H. Hong,M,24,177.0,1229,M,942937,EUR,929491200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,home,Nantes,Hyeok-kyu Kwon,,,hyeok-kyu-kwon,H. K. Kwon,M,8,190.0,664,M,1025895,EUR,984441600,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,away,Stade Rennais,Brice Samba,,,brice-samba,B. Samba,G,30,186.0,2098,M,164055,EUR,767232000,G,30,30,False,48.0,31.0,24.0,7.0,0.0,28.0,32.0,3.0,16.0,,,,2.0,6.0,,1.0,1.0,2.0,1.0,1.0,90.0,55.0,6.6,17.0,0.0006402,0.4039,0,-0.2844,0.16,0.03,-0.08,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14065726,away,Stade Rennais,Alidu Seidu,Alidu Seidu,,alidu-seidu,A. Seidu,D,36,173.0,2225,M,1049515,EUR,960076800,D,36,36,False,29.0,26.0,2.0,1.0,1.0,14.0,15.0,12.0,14.0,4.0,1.0,1.0,,5.0,2.0,,,,,,45.0,47.0,7.5,5.0,0.145829,,0,,0.32,0.02,0.17,,,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
14065726,away,Stade Rennais,Jérémy Jacquet,,,jeremy-jacquet,J. Jacquet,D,97,191.0,9015,M,1445625,EUR,1121212800,D,97,97,False,64.0,59.0,4.0,3.0,0.0,46.0,47.0,13.0,17.0,5.0,1.0,1.0,5.0,3.0,2.0,,,,,,90.0,77.0,6.8,5.0,0.00661303,,0,,0.22,0.09,-0.19,,,,2.0,,,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,
14065726,away,Stade Rennais,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186.0,600,M,991479,EUR,991094400,D,24,24,False,66.0,57.0,4.0,1.0,0.0,30.0,37.0,27.0,29.0,1.0,,,3.0,3.0,,,,,,,90.0,79.0,6.1,12.0,0.0144743,,0,,0.3,0.01,-0.33,,,,1.0,1.0,,,7.0,3.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,
14065726,away,Stade Rennais,Mahdi Camara,,,camara-mahdi,M. Camara,M,45,178.0,964,M,916041,EUR,899164800,M,45,45,False,44.0,42.0,,,0.0,17.0,18.0,25.0,26.0,6.0,,,1.0,4.0,2.0,,,,,,90.0,56.0,6.5,4.0,0.0539746,,0,,-0.14,-0.22,-0.14,,,1.0,,4.0,1.0,1.0,5.0,1.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,1.0,,,1.0,
14065726,away,Stade Rennais,Ludovic Blas,,,ludovic-blas,L. Blas,F,10,180.0,1176,M,806076,EUR,883526400,M,10,10,False,31.0,26.0,2.0,1.0,0.0,10.0,12.0,16.0,19.0,2.0,2.0,,1.0,4.0,1.0,,,,,,69.0,51.0,6.9,12.0,0.0805596,,4,,-0.15,0.34,-0.1,,,3.0,1.0,1.0,1.0,,5.0,,1.0,,1.0,,2.0,1.0,0.8461,0.6992,1.0,0.29,1.0,1.0,,2.0,,,,,,,,,,
14065726,away,Stade Rennais,Valentin Rongier,,,valentin-rongier,V. Rongier,M,21,172.0,1149,M,581314,EUR,786758400,M,21,21,False,36.0,31.0,4.0,2.0,0.0,16.0,19.0,15.0,17.0,3.0,,,4.0,1.0,,,,,,,45.0,46.0,7.1,6.0,0.0115939,,1,,0.21,0.12,0.38,,True,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,0.1035,,,-0.51,,,,1.0,,,,,,,,,1.0,
14065726,away,Stade Rennais,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184.0,11416,M,191188,EUR,799804800,M,8,8,False,49.0,45.0,3.0,3.0,0.0,14.0,14.0,31.0,35.0,6.0,2.0,2.0,1.0,3.0,2.0,,,,,,90.0,59.0,7.1,6.0,0.0296729,,1,,0.1,0.23,-0.07,,,,,,,2.0,1.0,,,,1.0,,1.0,,0.052,0.0438,2.0,0.0,,1.0,,,,,,,sekofofana,,,,,
14065726,away,Stade Rennais,Quentin Merlin,Quentin Merlin,,quentin-merlin,Q. Merlin,M,26,173.0,1164,M,1102502,EUR,1021507200,M,26,26,False,34.0,29.0,2.0,,0.0,11.0,12.0,18.0,22.0,,,,1.0,4.0,,,,,,,90.0,56.0,6.1,15.0,0.0162889,,0,,-0.05,-0.44,-0.09,,,4.0,,,,,3.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,
14065726,away,Stade Rennais,Esteban Lepaul,,,lepaul-esteban,E. Lepaul,F,9,177.0,1997,M,966621,EUR,956016000,F,9,9,False,16.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,2.0,1.0,,,,1.0,,,,,,81.0,26.0,7.2,10.0,0.00591062,,2,,-0.38,0.11,0.18,,,3.0,,,,1.0,3.0,3.0,1.0,,3.0,,1.0,1.0,0.3718,0.6236,,0.49,,,,1.0,,,,,,,,,,
14065726,away,Stade Rennais,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185.0,4494,M,352296,EUR,855878400,F,7,7,False,9.0,6.0,1.0,,0.0,1.0,2.0,5.0,7.0,3.0,1.0,1.0,,3.0,2.0,,,,,,65.0,19.0,6.6,7.0,0.0260325,,0,,-0.04,0.07,0.16,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,breelembolo97,1.0,,,,
14065726,away,Stade Rennais,Lilian Brassier,,,lilian-brassier,L. Brassier,D,3,184.0,576,M,988907,EUR,941500800,D,3,3,True,24.0,20.0,2.0,1.0,0.0,15.0,15.0,5.0,9.0,2.0,1.0,,2.0,2.0,,,,,,,45.0,30.0,6.5,5.0,0.0732027,,0,,0.26,-0.03,-0.23,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
14065726,away,Stade Rennais,Djaoui Cissé,,,djaoui-cisse,D. Cissé,M,6,188.0,1161,M,1445628,EUR,1075507200,M,6,6,True,27.0,27.0,2.0,2.0,0.0,10.0,10.0,17.0,17.0,1.0,,,,2.0,,,,,,,45.0,39.0,6.5,6.0,0.0143247,,0,,0.08,0.04,0.22,,,2.0,,1.0,,,6.0,4.0,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,
14065726,away,Stade Rennais,Mousa Tamari,,,mousa-al-taamari,M. Tamari,F,11,175.0,5388,M,876600,EUR,865900800,F,11,11,True,8.0,8.0,,,0.0,1.0,1.0,7.0,7.0,,,,1.0,,,,,,,,25.0,9.0,6.4,,0.0322747,,0,,-0.19,0.06,0.14,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14065726,away,Stade Rennais,Hans Hateboer,,,hans-hateboer,H. Hateboer,D,33,185.0,622,M,356352,EUR,758073600,M,33,33,True,8.0,8.0,,,0.0,2.0,2.0,6.0,6.0,1.0,,,1.0,,,,,,,,21.0,12.0,5.3,3.0,0.00351036,,0,,-0.16,0.03,-0.77,,,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0
14065726,away,Stade Rennais,Mohamed Kader Meite,,,mohamed-kader-meite,M. K. Meite,F,75,191.0,2028,M,1606642,EUR,1192060800,F,39,39,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,1.0,,,,,,,9.0,3.0,6.4,2.0,0.00089929,,0,,-0.01,0.01,-0.05,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
14065726,away,Stade Rennais,Mathys Silistrie,Mathys,Silistrie,mathys-silistrie,M. Silistrie,G,50,,58,M,1513605,EUR,1126828800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,away,Stade Rennais,Mahamadou Nagida,Mahamadou Nagida,,nagida-mahamadou,M. Nagida,D,18,176.0,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,away,Stade Rennais,Glen Kamara,,,glen-kamara,G. Kamara,M,4,183.0,808,M,292665,EUR,814838400,M,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065726,away,Stade Rennais,Nordan Mukiele,Nordan,Mukiele,nordan-mukiele,N. Mukiele,F,65,,141,,1891021,EUR,1139702400,F,65,65,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
