match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_totalOffside
11396386,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,True,,24.0,23.0,1.0,1.0,6.0,6.0,17.0,18.0,1.0,29.0,27.0,7.1,1.0,0.26792,2,,,,,,,,,,,,,,,,,,0.239,,,,,,1.0,0.2857,,,,,,1.0,1.0,,,,,,
11396386,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,15.0,13.0,,,3.0,3.0,11.0,13.0,3.0,29.0,27.0,6.9,7.0,0.220739,0,,1.0,1.0,,5.0,1.0,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
11396386,home,FC Bayern München,Eric Maxim Choupo-Moting,eric-maxim-choupo-moting,E. M. Choupo-Moting,F,13,191,7877,M,Choupo,21626,EUR,606614400,F,13,13,True,,18.0,16.0,1.0,,4.0,4.0,13.0,15.0,1.0,29.0,31.0,7.8,6.0,0.100305,4,,1.0,,,1.0,2.0,,1.0,,,3.0,,,1.0,,1.0,1.0,0.3249,,,,1.0,,2.0,0.5297,1.0,2.0,,1.0,,1.0,1.0,,,,,,
11396386,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,True,,18.0,17.0,1.0,1.0,12.0,12.0,5.0,6.0,1.0,15.0,24.0,7.0,2.0,0.0244558,0,,,,1.0,1.0,3.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11396386,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,home,FC Bayern München,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,,1142249,EUR,1042502400,M,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,home,FC Bayern München,Kingsley Coman,kingsley-coman,K. Coman,M,21,178,32905,M,KingComan,280441,EUR,834624000,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,,121908,EUR,668995200,G,1,1,False,,28.0,14.0,24.0,10.0,8.0,12.0,6.0,16.0,11.0,90.0,38.0,6.3,14.0,0.000695,0,-1.8497,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,1.0,,
11396386,away,1. FC Heidenheim,Haktab Omar Traore,haktab-omar-traore,H. O. Traore,D,23,184,112,M,,920022,EUR,886550400,D,23,23,False,,21.0,12.0,3.0,2.0,7.0,10.0,5.0,12.0,5.0,90.0,38.0,6.4,12.0,0.00155758,0,,1.0,,,3.0,5.0,2.0,,2.0,2.0,1.0,,1.0,,1.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,,254429,EUR,784080000,D,6,6,False,True,28.0,22.0,5.0,1.0,15.0,15.0,7.0,13.0,5.0,90.0,46.0,6.4,9.0,0.00372444,0,,,,,3.0,6.0,,3.0,1.0,3.0,1.0,,1.0,,1.0,5.0,3.0,0.1219,,,,1.0,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,,798936,EUR,856310400,D,5,5,False,,21.0,18.0,1.0,,16.0,17.0,2.0,4.0,6.0,83.0,35.0,6.6,5.0,0.00189821,0,,,2.0,1.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Jonas Föhrenbach,jonas-fohrenbach,J. Föhrenbach,D,19,185,79,M,,311676,EUR,822614400,D,19,19,False,,23.0,18.0,6.0,2.0,10.0,13.0,9.0,12.0,8.0,90.0,44.0,5.8,12.0,0.0584281,0,,2.0,,,5.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,
11396386,away,1. FC Heidenheim,Lennard Maloney,lennard-maloney,L. Maloney,M,15,187,256,M,,893962,EUR,939340800,M,33,33,False,,25.0,19.0,,,11.0,14.0,8.0,11.0,4.0,61.0,33.0,6.4,10.0,0.00840873,0,,,,3.0,2.0,4.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,,1067120,EUR,1008201600,M,8,8,False,,21.0,14.0,,,9.0,10.0,6.0,13.0,9.0,83.0,35.0,6.5,18.0,0.0476704,0,,2.0,,,3.0,1.0,1.0,1.0,,,9.0,,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11396386,away,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,,933707,EUR,929145600,M,3,3,False,,27.0,21.0,2.0,1.0,12.0,13.0,9.0,14.0,10.0,90.0,48.0,6.5,12.0,0.0166912,2,,,1.0,2.0,5.0,8.0,1.0,5.0,2.0,2.0,2.0,,,1.0,,3.0,,0.1199,,,,3.0,,,,1.0,,,,,1.0,,,,,,,
11396386,away,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,,15004,EUR,538444800,M,30,30,False,,15.0,11.0,4.0,3.0,6.0,7.0,5.0,9.0,2.0,61.0,22.0,6.7,5.0,0.00148627,0,,1.0,,,,4.0,,,1.0,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,,836711,EUR,915408000,M,37,37,False,,26.0,20.0,3.0,1.0,7.0,7.0,14.0,22.0,2.0,89.0,47.0,7.4,12.0,0.176241,2,,3.0,,,5.0,5.0,2.0,3.0,,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,0.1653,,,,1.0,,1.0,0.2725,,,,1.0,,,1.0,,,,,,1.0
11396386,away,1. FC Heidenheim,Tim Kleindienst,tim-kleindienst,T. Kleindienst,F,11,194,2514,M,,228981,EUR,809827200,F,10,10,False,,34.0,23.0,1.0,1.0,10.0,12.0,13.0,23.0,3.0,90.0,55.0,8.1,18.0,0.199022,4,,1.0,4.0,11.0,6.0,12.0,,,2.0,1.0,5.0,,1.0,2.0,,1.0,1.0,0.6614,,,,,,1.0,0.9202,1.0,2.0,,,,1.0,1.0,,,,,,
11396386,away,1. FC Heidenheim,Kevin Sessa,sessa-kevin,K. Sessa,M,8,175,67,M,,929806,EUR,962841600,M,16,16,True,,6.0,4.0,,,3.0,4.0,2.0,3.0,1.0,29.0,10.0,6.3,3.0,0.102587,0,,1.0,,,2.0,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
11396386,away,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,,845742,EUR,865814400,M,21,21,True,,16.0,13.0,1.0,,5.0,5.0,8.0,11.0,1.0,29.0,22.0,6.3,6.0,0.00589064,0,,,1.0,,3.0,1.0,,,2.0,,3.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Florian Pick,florian-pick,F. Pick,M,20,176,70,M,,206620,EUR,810518400,M,17,17,True,,,,,,,,,,1.0,13.0,3.0,6.3,1.0,,0,,,1.0,,3.0,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Stefan Schimmer,stefan-schimmer,S. Schimmer,F,9,185,103,M,,842922,EUR,767491200,F,9,9,True,,2.0,1.0,,,,,1.0,2.0,,13.0,3.0,6.5,1.0,0.00131411,0,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Denis Thomalla,denis-thomalla,D. Thomalla,M,,186,60,M,,122578,EUR,713923200,F,11,11,True,,,,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Vitus Eicher,vitus-eicher,V. Eicher,G,,190,27,M,,96098,EUR,657763200,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Tim Siersleben,tim-siersleben,T. Siersleben,D,4,187,118,M,,988252,EUR,952560000,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,,168861,EUR,786844800,D,2,2,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396386,away,1. FC Heidenheim,Nikola Dovedan,nikola-dovedan,N. Dovedan,M,37,172,321,M,,138143,EUR,773452800,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
