match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialWon,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_shotOffTarget,stat_penaltyConceded,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
11407516,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,19.0,14.0,11.0,6.0,9.0,9.0,5.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.0,90.0,29.0,6.6,5.0,0.00049111,0,-0.3268,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Tyronne Ebuehi,,,tyronne-ebuehi,T. Ebuehi,D,24,187,664,M,580512,EUR,819072000,D,24,24,False,7.0,6.0,,,1.0,1.0,5.0,7.0,1.0,4.0,,1.0,,,,,,28.0,14.0,6.0,5.0,0.0046444,0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,32.0,31.0,9.0,8.0,20.0,20.0,11.0,12.0,,1.0,2.0,3.0,1.0,,,,,90.0,42.0,6.8,2.0,0.00517594,0,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,False,36.0,34.0,6.0,6.0,23.0,24.0,11.0,12.0,,,3.0,3.0,,,,,,90.0,44.0,6.7,2.0,0.0025528,0,,,,,,4.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,48.0,39.0,4.0,,19.0,20.0,20.0,30.0,,2.0,5.0,3.0,,,,,,90.0,68.0,6.6,14.0,0.0489534,0,,2.0,1.0,2.0,2.0,2.0,,,1.0,1.0,1.0,True,2.0,2.0,2.0,,,,,,,,,,,,,
11407516,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,31.0,28.0,2.0,2.0,16.0,17.0,12.0,14.0,,3.0,3.0,4.0,1.0,,,,,90.0,49.0,6.9,5.0,0.0143824,0,,,,1.0,,2.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Alberto Grassi,,,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,24.0,20.0,10.0,7.0,12.0,13.0,8.0,11.0,1.0,2.0,2.0,2.0,1.0,,,,,74.0,36.0,6.8,5.0,0.0033002,1,,,,1.0,,1.0,,5.0,1.0,1.0,,,,,,1.0,0.0752,,,,,,,,,,,
11407516,home,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,41.0,36.0,4.0,2.0,20.0,21.0,17.0,22.0,1.0,4.0,4.0,9.0,2.0,,,,,90.0,58.0,6.4,9.0,0.0498509,2,,2.0,2.0,,3.0,1.0,,,2.0,1.0,2.0,,,,1.0,1.0,0.0865,1.0,1.0,1.0,,,,,,,,
11407516,home,Empoli,Tommaso Baldanzi,,,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,False,16.0,11.0,,,3.0,4.0,8.0,15.0,,5.0,5.0,,2.0,,,,,57.0,35.0,6.6,14.0,0.0226538,2,,3.0,2.0,1.0,1.0,,,,1.0,,,,1.0,1.0,2.0,1.0,0.082,,,,3.0,1.0,0.1016,,,,,
11407516,home,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,False,23.0,19.0,3.0,1.0,4.0,5.0,15.0,25.0,,3.0,5.0,4.0,2.0,,,,,90.0,49.0,7.5,13.0,0.0192869,7,,7.0,,2.0,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,3.0,0.3074,,4.0,,1.0,,,,,,,
11407516,home,Empoli,Francesco Caputo,,,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,9,9,False,7.0,7.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,1.0,1.0,,,,,,74.0,9.0,6.6,1.0,0.00099496,1,,,,,,,,,,,,,1.0,,1.0,1.0,0.1628,,,,1.0,,,,,,,
11407516,home,Empoli,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,934238,EUR,989798400,M,22,22,True,22.0,17.0,5.0,2.0,7.0,7.0,10.0,18.0,,4.0,6.0,2.0,,,,,,62.0,40.0,7.0,11.0,0.116312,1,,3.0,1.0,3.0,1.0,1.0,,1.0,3.0,2.0,1.0,,,3.0,2.0,1.0,0.0533,,,,2.0,,,,,,,
11407516,home,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,True,5.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,,1.0,7.0,,1.0,,,,,33.0,16.0,7.2,4.0,0.00207426,3,,,,4.0,1.0,,,,1.0,,,,2.0,3.0,1.0,2.0,0.1335,,,,,1.0,0.0711,,,,,
11407516,home,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,4.0,,2.0,,1.0,,,,,,16.0,9.0,6.2,2.0,0.00074059,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Daniel Maldini,,,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,27,27,True,4.0,4.0,,,3.0,3.0,1.0,1.0,,2.0,1.0,,,,,,,16.0,6.0,6.4,2.0,0.00886883,0,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,dani.malda,,,,
11407516,home,Empoli,Etrit Berisha,,,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Samuele Perisan,,,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Gabriele Indragoli,,,gabriele-indragoli,G. Indragoli,D,28,183,24,M,1067399,EUR,1077235200,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Stiven Shpendi,,,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Mattia Destro,,,mattia-destro,M. Destro,F,,181,199,M,100570,EUR,669427200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,home,Empoli,Andrea Sodero,Andrea,Sodero,sodero-andrea,A. Sodero,F,14,184,25,M,1167928,EUR,1091836800,F,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407516,away,Milan,Mike Maignan,,,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,33.0,32.0,10.0,9.0,30.0,30.0,2.0,3.0,,,,8.0,,1.0,2.0,,2.0,90.0,41.0,7.5,1.0,0.00037685,0,0.1727,,,,,,,,,,,,,,,,,,,,,,,MMaignan,,,,
11407516,away,Milan,Davide Calabria,,,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,False,53.0,44.0,5.0,1.0,22.0,26.0,24.0,30.0,2.0,6.0,3.0,1.0,2.0,,,,,70.0,74.0,6.7,11.0,0.0330633,0,,3.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,True,,,,,,2.0,,,,,,,,,,
11407516,away,Milan,Simon Kjær,,,simon-kjaer,S. Kjær,D,24,189,1458,M,21535,EUR,606873600,D,24,24,False,58.0,53.0,6.0,2.0,42.0,44.0,11.0,14.0,,,3.0,3.0,,,,,,84.0,66.0,7.3,5.0,0.0021015,0,,,,,,2.0,3.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
11407516,away,Milan,Theo Hernández,,,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,D,19,19,False,66.0,59.0,6.0,3.0,52.0,55.0,7.0,11.0,1.0,3.0,6.0,5.0,1.0,,,,,90.0,86.0,8.2,9.0,0.00777825,3,,,,1.0,2.0,6.0,3.0,,3.0,3.0,2.0,,1.0,1.0,,,0.1855,,1.0,,,2.0,0.1434,TheoHdez,,,,
11407516,away,Milan,Alessandro Florenzi,,,alessandro-florenzi,A. Florenzi,D,,173,2203,M,152420,EUR,668649600,D,42,42,False,23.0,22.0,4.0,3.0,14.0,15.0,8.0,9.0,1.0,1.0,,3.0,,,,,,35.0,27.0,6.8,2.0,0.00515498,0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
