match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_goals,stat_fouls,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,captain,stat_penaltyWon,stat_bigChanceCreated,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside,stat_punches,stat_clearanceOffLine
14025179,home,Newcastle United,Nick Pope,,,nick-pope,N. Pope,G,1,198,4628,M,npope29,162653,EUR,703641600,G,1,1,False,27.0,20.0,13.0,6.0,0.0,14.0,16.0,6.0,11.0,1.0,11.0,1.0,3.0,90.0,42.0,6.2,8.0,0.00370031,37.132115541394,5.0,30.933245506036,-0.0004,0,-1.3746,0.12,0.01,-0.16,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025179,home,Newcastle United,Kieran Trippier,,,kieran-trippier,K. Trippier,D,2,174,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,47.0,40.0,5.0,4.0,0.0,17.0,18.0,23.0,29.0,3.0,3.0,,,87.0,69.0,6.3,13.0,0.0820285,94.549712178467,11.0,31.3407728809,,0,,0.26,0.08,-0.56,,5.0,1.0,3.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,14.331300531957,18.906952054734,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14025179,home,Newcastle United,Malick Thiaw,,,malick-thiaw,M. Thiaw,D,12,194,6237,M,MThiaw,1014286,EUR,997228800,D,12,12,False,49.0,43.0,2.0,1.0,0.0,22.0,25.0,21.0,24.0,8.0,6.0,,,90.0,64.0,6.7,6.0,0.0744129,160.23978443108,18.0,100.73310265723,,2,,0.32,0.2,-0.28,,,,3.0,7.0,3.0,8.0,,,,,1.0,22.796573369185,41.479348502751,2.0,,1.0,1.0,1.0,1.0,0.1872,0.069,-0.59,,,,,,,,,,,,,,,
14025179,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,,910046,EUR,947635200,D,4,4,False,62.0,54.0,6.0,2.0,0.0,34.0,38.0,20.0,24.0,9.0,5.0,,,90.0,78.0,7.8,8.0,0.0111137,193.66608670077,25.0,74.078887208403,,2,,0.2,0.08,-0.41,,,,,8.0,1.0,10.0,,,,,3.0,,,,,,1.0,1.0,,0.2883,0.8589,0.48,1.0,1.0,,,,,,,,,,,,,
14025179,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,lewishall_10,1136730,EUR,1094601600,D,3,3,False,46.0,35.0,10.0,5.0,0.0,18.0,20.0,17.0,26.0,4.0,6.0,,,90.0,76.0,7.1,17.0,0.017862,156.49494095904,22.0,21.926038589778,,1,,0.56,0.13,-0.46,,1.0,,1.0,2.0,9.0,10.0,2.0,3.0,1.0,2.0,3.0,19.802723522174,43.366762972435,3.0,1.0,,,,1.0,0.0245,,-0.07,,3.0,5.0,5.0,1.0,,,,,,,,,,
14025179,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,sandrotonali,892673,EUR,957744000,M,8,8,False,48.0,41.0,6.0,5.0,0.0,19.0,19.0,22.0,29.0,2.0,4.0,,,87.0,64.0,6.6,12.0,0.027952,198.84793676896,24.0,49.983363523721,,3,,-0.1,0.12,-0.14,,4.0,,2.0,,3.0,4.0,,,1.0,1.0,2.0,10.998169566621,13.710571140547,1.0,1.0,,2.0,,,0.162,,-0.44,,1.0,,,1.0,2.0,1.0,,,,,,,,
14025179,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,BrunoGuimarães,866469,EUR,879638400,M,39,39,False,50.0,39.0,7.0,2.0,1.0,19.0,21.0,20.0,29.0,1.0,8.0,,,90.0,70.0,7.8,21.0,0.269695,188.93979198439,19.0,42.149609756857,,1,,0.3,0.13,-0.18,,5.0,2.0,1.0,,6.0,5.0,,2.0,,4.0,4.0,,,,3.0,,,1.0,,0.7884,0.819,0.32,1.0,3.0,,,,1.0,1.0,True,1.0,,,,,,
14025179,home,Newcastle United,Joe Willock,,,joe-willock,J. Willock,M,28,186,2651,M,,888550,EUR,935107200,M,28,28,False,13.0,10.0,,,0.0,5.0,6.0,5.0,7.0,,4.0,,,45.0,22.0,6.5,6.0,0.00259263,124.94875351789,10.0,79.722070832507,,0,,0.01,0.25,-0.14,,,,1.0,,4.0,4.0,1.0,1.0,1.0,2.0,,24.826600533702,83.208837908386,4.0,,,,,,,,,,1.0,1.0,1.0,,3.0,3.0,,,,,,,,
14025179,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,,372336,EUR,793584000,F,23,23,False,15.0,9.0,2.0,1.0,0.0,2.0,3.0,7.0,12.0,1.0,1.0,,,45.0,23.0,6.2,7.0,0.00413344,26.607954148566,2.0,22.300017181733,,1,,-0.05,0.02,-0.16,,,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,0.0294,,-0.15,,1.0,,,,,,,,1.0,1.0,1.0,,,
14025179,home,Newcastle United,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,9,9,False,9.0,5.0,1.0,1.0,0.0,1.0,2.0,4.0,7.0,,1.0,,,65.0,16.0,6.0,7.0,0.134613,30.527370808566,5.0,17.338854157239,,1,,0.23,0.03,-0.02,,,,2.0,,5.0,1.0,,,,1.0,,9.9215492087291,10.092837856619,1.0,,1.0,,1.0,1.0,0.3191,,-0.78,,1.0,3.0,1.0,,,,,,,,,,,
