match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,player_firstName,player_lastName,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceMissed,stat_bigChanceCreated
11406801,home,Cagliari,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,22,22,False,30.0,15.0,21.0,6.0,10.0,11.0,5.0,19.0,8.0,3.0,4.0,90.0,38.0,6.8,15.0,0.00139617,0,0.7533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,35.0,22.0,9.0,1.0,13.0,16.0,9.0,19.0,6.0,,,90.0,61.0,6.6,17.0,0.005733,0,,4.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,49.0,40.0,5.0,2.0,35.0,40.0,5.0,9.0,7.0,,,90.0,53.0,6.5,9.0,0.00914323,0,,4.0,1.0,,,,yerrymina,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Alberto Dossena,dossena-alberto,A. Dossena,D,4,195,511,M,870211,EUR,908236800,D,4,4,False,46.0,36.0,12.0,6.0,21.0,23.0,15.0,23.0,6.0,,,90.0,54.0,6.7,10.0,0.0213522,0,,7.0,4.0,1.0,,,,2.0,3.0,5.0,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,D,27,27,False,35.0,25.0,6.0,1.0,8.0,8.0,17.0,31.0,5.0,,,82.0,62.0,6.8,18.0,0.0274608,2,,5.0,2.0,2.0,2.0,1.0,,,2.0,2.0,,1.0,,4.0,1.0,1.0,2.0,0.0493,,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,22.0,12.0,6.0,,6.0,7.0,6.0,16.0,5.0,,,72.0,35.0,6.6,12.0,0.00875722,1,,7.0,1.0,3.0,2.0,,,1.0,2.0,3.0,,2.0,1.0,1.0,,1.0,1.0,0.0354,True,,,,,,,,,,,,,,,,,,
11406801,home,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,38.0,32.0,5.0,2.0,13.0,14.0,19.0,25.0,5.0,,,72.0,51.0,6.6,11.0,0.0178631,0,,3.0,,,,1.0,,,1.0,5.0,,1.0,2.0,1.0,,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,
11406801,home,Cagliari,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175,1922,M,589620,EUR,820108800,M,8,8,False,18.0,12.0,1.0,1.0,7.0,8.0,8.0,16.0,8.0,,,72.0,36.0,7.0,13.0,0.276879,0,,7.0,,3.0,2.0,1.0,,3.0,2.0,9.0,1.0,1.0,1.0,6.0,2.0,2.0,,,,2.0,1.0,,3.0,3.0,,,,,,,,,,,,,
11406801,home,Cagliari,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,M,61,61,False,16.0,7.0,1.0,,2.0,3.0,5.0,13.0,3.0,,,45.0,24.0,6.6,13.0,0.124652,1,,3.0,,,,3.0,,5.0,1.0,6.0,,,,,,,,0.1742,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,
11406801,home,Cagliari,Zito Luvumbo,zito-luvumbo,Z. Luvumbo,F,15,171,5304,M,1000150,EUR,1015632000,M,77,77,False,18.0,12.0,,,3.0,4.0,10.0,22.0,2.0,,,90.0,53.0,6.9,27.0,0.0383455,2,,7.0,,,,5.0,LuvumboZito,3.0,,10.0,,3.0,,8.0,,6.0,,0.1081,,5.0,4.0,,1.0,,1.0,1.0,0.1963,,,,,,,,,,
