match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_accurateCross,player_sofascoreId,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_totalOffside
10382219,home,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,10.0,8.0,,,3.0,3.0,5.0,7.0,,,,90.0,24.0,6.9,3.0,7,,1.0,7.0,,,,3.0,2.0,,,,1.0,,1.0,1.0,6.0,,,1.0,,sant.gimenez,,,1.0,2.0,,,,,
10382219,home,Feyenoord,Alireza Jahanbakhsh,,,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,13.0,9.0,1.0,,,,10.0,16.0,2.0,,,28.0,26.0,8.6,8.0,6,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,,,,,,1.0,,2.0,,,,1.0,alirezajb,,,,2.0,,2.0,,,
10382219,home,Feyenoord,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,30,30,True,12.0,11.0,1.0,1.0,6.0,6.0,5.0,6.0,6.0,,,28.0,21.0,6.4,3.0,1,,6.0,4.0,2.0,,,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,,2.0,,,,2.0,,,,,,,
10382219,home,Feyenoord,Oussama Idrissi,,,oussama-idrissi,O. Idrissi,M,11,175,2812,M,823963,EUR,825292800,F,26,26,True,19.0,17.0,2.0,2.0,2.0,2.0,16.0,26.0,2.0,,,20.0,37.0,8.4,12.0,1,9.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,5.0,1.0,,,,,1.0,,,,,,1.0,,2.0,,
10382219,home,Feyenoord,Danilo,,,danilo,Danilo,F,9,174,1240,M,940647,EUR,923443200,F,9,9,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,20.0,17.0,7.0,4.0,4,,2.0,1.0,,2.0,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,1.0,,,,,
10382219,home,Feyenoord,Patrik Wålemark,,,patrik-walemark,P. Wålemark,M,10,184,585,M,1014588,EUR,1003017600,F,23,23,True,9.0,7.0,,,2.0,2.0,5.0,8.0,1.0,,,16.0,12.0,6.7,3.0,1,1.0,,2.0,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
10382219,home,Feyenoord,Tein Troost,,,tein-troost,T. Troost,G,1,186,83,M,961617,EUR,1011052800,G,49,49,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,home,Feyenoord,Ofir Marciano,,,ofir-marciano,O. Marciano,G,1,185,59,M,61562,EUR,623721600,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,home,Feyenoord,Jacob Rasmussen,,,jacob-rasmussen,J. Rasmussen,D,14,190,358,M,842176,EUR,864777600,D,6,6,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,home,Feyenoord,Mimeirhel Benita,Mimeirhel Benita,,mimeirhel-benita,M. Benita,D,2,176,216,M,1130308,EUR,1069027200,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,home,Feyenoord,Neraysho Kasanwirjo,,,neraysho-kasanwirjo,N. Kasanwirjo,D,21,185,416,M,961678,EUR,1013990400,D,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,home,Feyenoord,Mohamed Taabouni,,,taabouni-mohamed,M. Taabouni,M,8,178,234,M,947046,EUR,1017360000,M,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,34.0,17.0,29.0,12.0,6.0,7.0,11.0,27.0,10.0,4.0,5.0,90.0,45.0,6.8,17.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
10382219,away,PSV Eindhoven,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1080,M,825846,EUR,938649600,D,3,3,False,29.0,17.0,3.0,,13.0,19.0,4.0,12.0,8.0,,,90.0,68.0,7.1,21.0,0,2.0,4.0,6.0,1.0,,,,,6.0,6.0,5.0,2.0,2.0,,1.0,,1.0,2.0,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Jarrad Branthwaite,,,jarrad-branthwaite,J. Branthwaite,D,32,195,2596,M,979563,EUR,1025136000,D,22,22,False,29.0,24.0,3.0,1.0,17.0,21.0,7.0,8.0,2.0,,,90.0,47.0,7.1,5.0,0,,4.0,3.0,,,,,,7.0,1.0,1.0,,1.0,,3.0,2.0,5.0,2.0,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,25.0,16.0,4.0,,14.0,21.0,2.0,4.0,,,,65.0,34.0,6.1,9.0,0,,2.0,3.0,,,,,,3.0,1.0,,,,,1.0,2.0,2.0,1.0,,,,,1.0,,,,,,,
10382219,away,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,False,4.0,2.0,1.0,,,,2.0,5.0,2.0,,,32.0,11.0,6.7,3.0,0,1.0,2.0,2.0,,,,,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,26.0,18.0,3.0,1.0,10.0,14.0,8.0,12.0,6.0,,,90.0,46.0,6.8,13.0,0,,4.0,7.0,1.0,2.0,2.0,,,4.0,2.0,2.0,4.0,1.0,,1.0,1.0,1.0,1.0,2.0,,ibrahim_sangare,,1.0,,,,,,,
10382219,away,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,31.0,21.0,2.0,,14.0,19.0,7.0,13.0,6.0,,,62.0,47.0,7.2,12.0,2,1.0,1.0,5.0,,,,,1.0,3.0,5.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,
10382219,away,PSV Eindhoven,Anwar El Ghazi,,,anwar-el-ghazi,A. E. Ghazi,M,27,188,868,M,362470,EUR,799459200,M,21,21,False,1.0,,,,,,,1.0,,,,17.0,4.0,6.9,3.0,1,,3.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,
10382219,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,16.0,9.0,1.0,,4.0,7.0,5.0,9.0,5.0,,,62.0,30.0,6.3,12.0,0,,5.0,5.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,2.0,,,1.0,,,2.0,,,,1.0,,,,,,,
10382219,away,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,7,7,False,22.0,19.0,2.0,1.0,6.0,7.0,13.0,15.0,11.0,,,90.0,45.0,7.3,12.0,2,,9.0,6.0,2.0,5.0,2.0,1.0,,2.0,1.0,,4.0,1.0,2.0,2.0,1.0,,3.0,2.0,,XaviSimons,,2.0,,1.0,1.0,,1.0,,
10382219,away,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,16.0,11.0,,,4.0,6.0,7.0,10.0,1.0,,,70.0,21.0,6.7,7.0,0,,8.0,6.0,,1.0,,,,3.0,,,1.0,,2.0,4.0,6.0,,,,,luukdejong9,True,3.0,,,,,1.0,,
10382219,away,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,27,27,True,15.0,12.0,,,5.0,7.0,7.0,8.0,5.0,,,52.0,25.0,6.1,8.0,0,,9.0,2.0,2.0,3.0,,,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,johanbakayoko,,1.0,,,,,,,1.0
10382219,away,PSV Eindhoven,Patrick van Aanholt,,,patrick-van-aanholt,P. v. Aanholt,D,14,175,555,M,74577,EUR,651888000,D,30,30,True,6.0,5.0,,,3.0,4.0,2.0,3.0,2.0,,,58.0,20.0,6.3,4.0,0,1.0,4.0,1.0,,1.0,,,,4.0,1.0,1.0,,,,2.0,,2.0,,,,,,1.0,,,,,,,
10382219,away,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,True,4.0,1.0,1.0,,1.0,3.0,,1.0,,,,28.0,14.0,6.8,4.0,1,,2.0,1.0,,,,1.0,,3.0,1.0,,1.0,1.0,,1.0,,1.0,3.0,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Thorgan Hazard,,,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,True,6.0,4.0,1.0,,2.0,4.0,2.0,2.0,3.0,,,28.0,19.0,6.9,4.0,1,,7.0,4.0,2.0,1.0,1.0,,,4.0,3.0,1.0,,1.0,,1.0,,,,,,THazard,,3.0,,1.0,,1.0,,,
10382219,away,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,True,2.0,1.0,1.0,,,,1.0,2.0,,,,21.0,6.0,6.4,1.0,0,,1.0,2.0,,,,,,3.0,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5315,M,954076,EUR,1027036800,F,10,10,True,9.0,7.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,,,20.0,16.0,6.2,6.0,0,,5.0,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,fabio.silva,,1.0,,,,,,,
10382219,away,PSV Eindhoven,Boy Waterman,,,boy-waterman,B. Waterman,G,,188,86,M,2594,EUR,443750400,G,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382219,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,F,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,ismaelsaibari,,,,,,,,,
