match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,player_lastName,stat_keyPass,player_sofascoreId,stat_errorLeadToAShot,stat_penaltyConceded,stat_bigChanceCreated,stat_accurateCross,stat_blockedScoringAttempt,stat_lastManTackle,stat_totalOffside,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
12437827,home,Girona FC,Abel Ruíz,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,False,18.0,13.0,,,0.0,5.0,7.0,11.0,2.0,1.0,1.0,1.0,,,,,,,,68.0,26.0,6.5,7.0,0.0663846,1,,,,8.0,,1.0,2.0,,,1.0,,1.0,,,,,1.0,,0.6689,0.9278,1.0,,1.0,,,,,,,,,,,,,,
12437827,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,5.0,3.0,,,0.0,1.0,2.0,3.0,2.0,,1.0,,,,,,,,,22.0,10.0,7.0,3.0,0.0542661,3,,,,2.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,0.2739,0.0666,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,15.0,14.0,1.0,1.0,0.0,9.0,10.0,5.0,,,2.0,,,,,,,,,21.0,18.0,6.6,2.0,0.203827,0,,Jhon Solis,,5.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12437827,home,Girona FC,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,6,6,True,7.0,5.0,,,0.0,1.0,1.0,6.0,1.0,,1.0,1.0,,,,,,,,21.0,9.0,6.3,3.0,0.00306627,0,,,,4.0,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,donnyvdbeek,,,,,,,,,,
12437827,home,Girona FC,Portu,portu,Portu,F,8,167,868,M,218616,EUR,706406400,F,24,24,True,,,,,0.0,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Pau López,pau-lopez,P. López,G,25,189,1242,M,548848,EUR,787276800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Alejandro Francés,alejandro-frances,A. Francés,D,16,180,576,M,1002347,EUR,1028160000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Gabriel Misehouy,gabriel-misehouy,G. Misehouy,M,26,173,656,M,1142566,EUR,1121644800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,home,Girona FC,Selvi Clúa,silvi-clua,S. Clúa,M,16,189,96,M,1513673,EUR,1106956800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,19.0,13.0,7.0,1.0,0.0,13.0,14.0,5.0,,1.0,7.0,,,2.0,,,3.0,1.0,1.0,90.0,28.0,6.8,6.0,5.917e-05,0,0.5086,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12437827,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,1015240,EUR,1012262400,D,2,2,False,25.0,25.0,,,0.0,15.0,15.0,11.0,4.0,3.0,4.0,1.0,,,,,,,,90.0,50.0,6.9,2.0,0.0101528,1,,,,10.0,1.0,,3.0,,,,,,,2.0,3.0,2.0,1.0,2.0,0.0212,,,1.0,,,,,,,,,,1.0,,,,,
12437827,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,48.0,40.0,7.0,1.0,0.0,25.0,28.0,20.0,5.0,8.0,7.0,,,,,,,,,90.0,60.0,6.9,8.0,0.00551827,0,,,,15.0,,2.0,3.0,,,,,,,,3.0,1.0,,,,,3.0,,,,,,,,,,,,1.0,,,,
12437827,away,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,45.0,39.0,5.0,1.0,0.0,24.0,25.0,20.0,1.0,7.0,,1.0,,,,,,,,90.0,55.0,6.7,6.0,0.00934161,0,,,True,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,16.0,13.0,3.0,,0.0,4.0,4.0,15.0,2.0,3.0,3.0,1.0,,,,,,,,71.0,40.0,6.4,11.0,0.0220468,1,,,,9.0,3.0,,4.0,1.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,0.0309,,,1.0,,,,,,,,,,,,1.0,,,
12437827,away,Sevilla,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,12,12,False,37.0,32.0,4.0,1.0,0.0,16.0,17.0,20.0,4.0,3.0,3.0,,,,,,,,,90.0,53.0,6.8,7.0,0.0111278,0,,,,16.0,,1.0,5.0,,,,,,,3.0,3.0,1.0,2.0,3.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
12437827,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,20,20,False,53.0,48.0,2.0,1.0,0.0,26.0,27.0,27.0,3.0,2.0,9.0,,,,,,,,,89.0,64.0,7.0,8.0,0.0484062,0,,,,22.0,1.0,1.0,2.0,1.0,1.0,,,,,2.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12437827,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,M,11,11,False,17.0,13.0,1.0,,0.0,5.0,6.0,16.0,4.0,,3.0,1.0,,,,,,,,89.0,40.0,7.3,15.0,0.399188,4,,,,10.0,5.0,1.0,3.0,3.0,2.0,1.0,,2.0,1.0,1.0,,,3.0,,0.956,0.6662,,,2.0,,,2.0,DLukebakio,,,,2.0,2.0,,,1.0,,
12437827,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,21.0,17.0,1.0,1.0,1.0,6.0,9.0,13.0,7.0,,6.0,,,,,,,,,90.0,38.0,8.9,6.0,0.0372641,3,,,,12.0,1.0,1.0,6.0,1.0,1.0,,1.0,2.0,1.0,2.0,5.0,4.0,,4.0,0.4213,1.2358,1.0,,1.0,,,2.0,Saul,,,1.0,1.0,,,,,,
12437827,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179,2690,M,872919,EUR,902275200,M,5,5,False,25.0,22.0,,,0.0,5.0,5.0,22.0,2.0,,5.0,,,,,,,,,71.0,43.0,6.2,12.0,0.0426347,3,,,,18.0,2.0,1.0,7.0,5.0,1.0,2.0,1.0,1.0,,,,,4.0,,0.427,0.1913,1.0,2.0,,,,2.0,,,,,1.0,1.0,,1.0,,,
12437827,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,7,7,False,13.0,11.0,2.0,1.0,0.0,4.0,4.0,10.0,1.0,2.0,1.0,1.0,,,,,,,,82.0,31.0,6.9,9.0,0.0938687,1,,,,7.0,1.0,,7.0,2.0,,1.0,,1.0,,1.0,,,4.0,3.0,0.7884,0.7548,2.0,,,,,2.0,,,,2.0,,,,1.0,,1.0,1.0
12437827,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,4,4,True,16.0,14.0,4.0,2.0,0.0,8.0,8.0,8.0,1.0,2.0,1.0,,,,,,,,,19.0,25.0,6.8,3.0,0.00221499,1,,,,6.0,,,,,,,1.0,,,1.0,1.0,,,,0.0161,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,857,M,1149152,EUR,1120003200,M,27,27,True,8.0,7.0,1.0,,0.0,4.0,4.0,4.0,2.0,,2.0,1.0,,,,,,,,19.0,13.0,6.4,4.0,0.00093301,0,,Stanis Idumbo Muzambo,,3.0,,,2.0,2.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12437827,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3125,M,875890,EUR,883699200,F,21,21,True,5.0,3.0,,,0.0,2.0,2.0,3.0,1.0,,3.0,,,,,,,,,8.0,12.0,6.8,4.0,0.00011067,0,,,,1.0,,,1.0,,,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,18,18,True,,,,,0.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Matías Árbol,matias-arbol,M. Árbol,G,13,184,28,M,1192489,EUR,1031788800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Marcão,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Pedro Ortiz,ortiz-pedro,P. Ortiz,M,24,184,91,M,964981,EUR,966643200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168,904,M,997033,EUR,1033689600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437827,away,Sevilla,Alvaro Garcia-Pascual,alvaro-garcia-pascual,A. Garcia-Pascual,F,23,190,149,M,1929542,EUR,1027209600,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Alvaro Garcia-Pascual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
