match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_fouls,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceMissed,player_firstName,player_lastName,stat_totalOffside,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_goalAssist
11396368,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,True,9.0,7.0,,,3.0,3.0,4.0,8.0,,2.0,,,24.0,13.0,6.5,5.0,0.00295656,0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,7.0,5.0,1.0,,2.0,2.0,4.0,9.0,,,,,14.0,15.0,6.7,6.0,0.025882,0,,,4.0,1.0,2.0,4.0,3.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,1.0,1.0,,,,,1.0,2.0,,,,,14.0,5.0,6.7,2.0,5.601e-05,1,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,,0.098,,,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,True,5.0,3.0,1.0,,3.0,3.0,,2.0,,,,,11.0,6.0,6.5,2.0,6.334e-05,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,5.0,2.0,1.0,,2.0,3.0,,2.0,1.0,,,,11.0,15.0,6.5,6.0,0.00054421,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,Matondo-Merveille Papela,matondo-merveille-papela,M. Papela,M,21,174,63,M,930279,EUR,979776000,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,home,1. FSV Mainz 05,David Mamutovic,mamutovic-david,D. Mamutovic,F,45,189,10,M,991096,EUR,975974400,M,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,away,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,39.0,24.0,23.0,9.0,16.0,21.0,8.0,18.0,1.0,10.0,5.0,5.0,90.0,51.0,8.2,16.0,0.00319485,0,1.2906,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
11396368,away,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,27.0,15.0,7.0,3.0,8.0,12.0,7.0,16.0,3.0,7.0,,,90.0,59.0,7.3,22.0,0.123713,0,,,1.0,,3.0,4.0,8.0,,2.0,1.0,,1.0,4.0,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,
11396368,away,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,15.0,11.0,2.0,,7.0,9.0,4.0,6.0,1.0,1.0,,,24.0,19.0,6.6,5.0,0.00095146,0,,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11396368,away,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,44.0,30.0,11.0,4.0,21.0,26.0,9.0,18.0,8.0,,,,90.0,59.0,7.8,14.0,0.00303593,1,,,,,7.0,1.0,9.0,1.0,,,,1.0,2.0,2.0,,,,,1.0,2.0,0.0305,0.049,,,,,,,,,,,,
11396368,away,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,False,27.0,19.0,2.0,,13.0,15.0,6.0,13.0,6.0,3.0,,,90.0,50.0,7.1,12.0,0.00227374,0,,,1.0,,2.0,4.0,6.0,1.0,2.0,1.0,,3.0,2.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11396368,away,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,11.0,8.0,1.0,,2.0,3.0,8.0,11.0,1.0,1.0,,,84.0,32.0,7.1,9.0,0.0566594,1,,,3.0,2.0,2.0,7.0,9.0,,4.0,4.0,,,,,3.0,1.0,,,1.0,,0.0196,0.365,,2.0,,5.0,,,,,doanritsu,,,
11396368,away,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,33.0,22.0,3.0,1.0,11.0,15.0,11.0,18.0,6.0,3.0,,,90.0,49.0,6.9,13.0,0.0115363,2,,True,,,2.0,1.0,4.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,0.1786,,2.0,,1.0,,,,,,,,,
11396368,away,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,35.0,28.0,3.0,2.0,18.0,20.0,10.0,15.0,2.0,6.0,,,90.0,47.0,7.0,8.0,0.0106967,0,,,,,1.0,6.0,2.0,,,,,3.0,,,1.0,1.0,4.0,,,2.0,,,1.0,3.0,,,,,,,,,,
11396368,away,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,False,23.0,19.0,1.0,,14.0,15.0,7.0,12.0,,4.0,,,59.0,40.0,6.8,12.0,0.194498,0,,,4.0,2.0,,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,0.0472,,3.0,2.0,,,,,,,,,,
11396368,away,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,False,20.0,12.0,,,3.0,6.0,9.0,14.0,1.0,4.0,,,84.0,37.0,7.7,14.0,0.0630014,6,,,,,6.0,7.0,7.0,1.0,1.0,,,1.0,,,1.0,2.0,5.0,4.0,1.0,,0.4302,0.0965,5.0,,1.0,,1.0,,,,,2.0,1.0,
11396368,away,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,F,34,34,False,16.0,13.0,2.0,,8.0,10.0,5.0,6.0,3.0,6.0,,,90.0,37.0,6.8,10.0,0.0349248,1,,,,,,7.0,2.0,,,,,,,,2.0,1.0,3.0,,,,0.084,,4.0,1.0,1.0,3.0,,,,,,,,1.0
11396368,away,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,63,M,71952,EUR,666316800,D,5,5,True,32.0,20.0,5.0,1.0,16.0,18.0,4.0,14.0,5.0,1.0,,,66.0,43.0,7.1,12.0,0.00260705,0,,,,,2.0,1.0,6.0,,,,,2.0,2.0,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,
11396368,away,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,22.0,16.0,1.0,1.0,6.0,10.0,10.0,12.0,1.0,2.0,,,31.0,28.0,6.8,7.0,0.0761754,0,,,,,2.0,3.0,3.0,,,,,,,,1.0,1.0,3.0,,,,,,1.0,,,,,,,,,,,
11396368,away,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8489,M,355088,EUR,864259200,M,22,22,True,4.0,3.0,,,2.0,3.0,2.0,4.0,1.0,,,,13.0,11.0,6.5,4.0,0.0210232,1,,,3.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,0.1207,0.5363,1.0,1.0,,,1.0,,,,rolandsallai,,,
11396368,away,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,,,14.0,7.0,7.1,2.0,0.0368391,1,,,,,,2.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,0.0523,0.145,,1.0,,,,,,,,,,
11396368,away,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,away,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396368,away,SC Freiburg,Fabian Rudlin,fabian-rudlin,F. Rudlin,M,35,176,11,M,846458,EUR,853113600,M,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
