match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_accurateCross,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_bigChanceMissed
12437550,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,True,30.0,22.0,27.0,19.0,0.0,11.0,14.0,11.0,16.0,2.0,9.0,1.0,2.0,2.0,90.0,42.0,6.3,9.0,0.00239217,0,-2.6649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,D,14,14,False,,32.0,24.0,3.0,1.0,0.0,18.0,24.0,6.0,9.0,2.0,2.0,,,,90.0,47.0,6.1,10.0,0.0158857,0,,1.0,1.0,1.0,4.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Robin Le Normand,robin-le-normand,R. Le Normand,D,24,187,6479,M,lenormand_r,787751,EUR,847670400,D,24,24,False,,24.0,18.0,4.0,,0.0,16.0,19.0,2.0,5.0,5.0,3.0,,,,90.0,36.0,6.0,8.0,0.0361756,0,,,1.0,6.0,5.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,15,15,False,,28.0,24.0,10.0,7.0,0.0,17.0,19.0,7.0,9.0,5.0,4.0,,,,90.0,42.0,6.6,5.0,0.00465349,1,,,1.0,1.0,4.0,,3.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.101,,,,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,False,,25.0,22.0,5.0,2.0,0.0,9.0,11.0,13.0,14.0,2.0,5.0,,,,90.0,47.0,6.2,7.0,0.00512102,0,,,2.0,3.0,8.0,2.0,1.0,,,1.0,1.0,4.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Giuliano Simeone,giuliano-simeone,G. Simeone,M,20,178,16028,M,giulisimeone,1099352,EUR,1040169600,M,22,22,False,,17.0,10.0,,,1.0,4.0,7.0,6.0,11.0,2.0,1.0,,,,79.0,32.0,7.2,12.0,0.182218,1,,1.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,1.0,,0.023,,,,1.0,1.0,1.0,,,,,,,,,,,,
12437550,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,,28.0,20.0,2.0,,0.0,14.0,18.0,6.0,12.0,1.0,3.0,,,,79.0,40.0,6.2,12.0,0.00720621,1,,2.0,,5.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,0.0194,,,3.0,,,,,,,,,,,,,,,
12437550,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,8,8,False,,36.0,31.0,8.0,5.0,0.0,14.0,17.0,17.0,19.0,,3.0,,,,90.0,53.0,6.3,8.0,0.0160708,0,,,,2.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,
12437550,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,M,12,12,False,,22.0,15.0,2.0,1.0,0.0,8.0,12.0,7.0,12.0,1.0,4.0,,,,60.0,35.0,6.4,12.0,0.0153551,1,,2.0,,6.0,3.0,4.0,1.0,1.0,,2.0,,,1.0,,,,,0.0206,,,2.0,,,,1.0,,1.0,,,,,,,,,
12437550,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,,31.0,24.0,2.0,1.0,0.0,16.0,17.0,9.0,18.0,1.0,4.0,,,,86.0,46.0,7.0,15.0,0.166479,0,,4.0,3.0,7.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,,1.0,,,,,,,,2.0,,,3.0,1.0,,,1.0,,,,,,,,
