match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_shotValueNormalized,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_bigChanceMissed,stat_ownGoals
14053783,home,SC Heerenveen,Bernt Klaverboer,Bernt Klaverboer,,klaverboer-bernt,B. Klaverboer,G,22,190.0,124,M,1195719,EUR,1127692800,G,22,22,False,26.0,18.0,12.0,4.0,0.0,16.0,16.0,2.0,10.0,3.0,7.0,1.0,2.0,1.0,1.0,90.0,33.0,5.9,8.0,0.00102477,-0.0003,0,-0.4594,0.05,-0.12,-0.37,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053783,home,SC Heerenveen,Oliver Braude,Oliver Braude,,braude-oliver,O. Braude,D,45,174.0,214,M,1150061,EUR,1077321600,D,45,45,False,59.0,47.0,13.0,6.0,2.0,28.0,30.0,19.0,29.0,7.0,7.0,,,,,90.0,87.0,7.1,22.0,0.575029,,0,,0.5,0.04,-0.26,,2.0,6.0,3.0,10.0,6.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
14053783,home,SC Heerenveen,Joris van Overeem,,,joris-van-overeem,J. v. Overeem,M,6,181.0,103,M,138842,EUR,770428800,D,6,6,False,63.0,53.0,6.0,2.0,0.0,32.0,34.0,21.0,29.0,3.0,10.0,,,,,90.0,80.0,6.4,13.0,0.0733498,,1,,0.27,0.33,-0.44,,,1.0,1.0,5.0,5.0,,2.0,,1.0,,2.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0208,-0.07,,,,,,,,,,,,
14053783,home,SC Heerenveen,Maas Willemsen,Maas Willemsen,,maas-willemsen,M. Willemsen,D,3,190.0,70,M,1132765,EUR,1051574400,D,3,3,False,68.0,63.0,7.0,5.0,0.0,43.0,45.0,20.0,23.0,5.0,3.0,,,,,90.0,82.0,7.6,6.0,0.0101988,,2,,0.15,0.17,-0.51,,,1.0,5.0,1.0,7.0,,,,,1.0,1.0,1.0,1.0,,,,,,,0.9012,0.47,1.0,1.0,1.0,1.0,0.9947,,,,,,,
14053783,home,SC Heerenveen,Vasilios Zagaritis,,,vassilis-zagaritis,V. Zagaritis,D,19,178.0,227,M,1064426,EUR,988934400,D,19,19,False,51.0,45.0,2.0,2.0,0.0,21.0,22.0,24.0,29.0,1.0,8.0,,,,,86.0,67.0,6.5,12.0,0.160731,,1,,0.31,0.3,-0.34,,3.0,2.0,1.0,3.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,0.0645,-0.19,1.0,,,,,,,,,,,
14053783,home,SC Heerenveen,Marcus Linday,Marcus Linday,,marcus-linday,M. Linday,M,16,186.0,207,M,1627623,EUR,1054512000,M,16,16,False,27.0,24.0,2.0,,0.0,16.0,17.0,8.0,10.0,2.0,3.0,,,,,62.0,38.0,6.5,6.0,0.0353404,,0,,0.13,0.1,-0.03,,,2.0,,5.0,3.0,,2.0,,,1.0,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
14053783,home,SC Heerenveen,Luuk Brouwers,,,luuk-brouwers,L. Brouwers,M,8,180.0,141,M,794014,EUR,894153600,M,8,8,False,39.0,30.0,1.0,,0.0,14.0,17.0,16.0,22.0,4.0,1.0,,,,,90.0,52.0,6.5,11.0,0.0499399,,2,,-0.03,-0.19,-0.09,,,1.0,4.0,4.0,6.0,1.0,,,,,,,2.0,,,1.0,1.0,1.0,,0.3764,-0.3,1.0,,2.0,,,True,,,,,,
14053783,home,SC Heerenveen,Jacob Trenskow,,,trenskow-jacob,J. Trenskow,M,20,178.0,432,M,1015627,EUR,975196800,M,20,20,False,19.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,13.0,2.0,,,,,,86.0,34.0,6.5,8.0,0.349932,,3,,0.4,0.32,0.31,,4.0,8.0,,11.0,1.0,,,,1.0,2.0,,1.0,3.0,1.0,,,,1.0,,0.1876,-0.54,1.0,2.0,,,0.0622,,2.0,,,,,
14053783,home,SC Heerenveen,Ringo Meerveld,,,ringo-meerveld,R. Meerveld,M,10,177.0,424,M,992018,EUR,1040428800,M,10,10,False,23.0,17.0,2.0,,0.0,6.0,7.0,11.0,16.0,1.0,1.0,,,,,76.0,31.0,6.6,10.0,0.18655,,0,,0.2,0.34,-0.11,,,,1.0,3.0,2.0,,2.0,,,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
14053783,home,SC Heerenveen,Maxence Rivera,,,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,False,14.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,11.0,,2.0,,,,,62.0,28.0,6.6,8.0,0.129592,,0,,0.29,0.05,-0.13,,2.0,1.0,,7.0,4.0,2.0,,,,3.0,1.0,1.0,1.0,,,3.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,,
14053783,home,SC Heerenveen,Dylan Vente,,,dylan-vente,D. Vente,F,9,181.0,657,M,825843,EUR,926208000,F,9,9,False,20.0,13.0,3.0,1.0,0.0,6.0,8.0,7.0,12.0,5.0,4.0,,,,,90.0,34.0,6.2,10.0,0.0445331,,0,,-0.27,0.05,0.23,,,4.0,1.0,6.0,2.0,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053783,home,SC Heerenveen,Sam Kersten,,,sam-kersten,S. Kersten,D,4,191.0,83,M,847072,EUR,886118400,D,4,4,True,14.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,9.0,4.0,2.0,,,,,28.0,23.0,6.6,3.0,0.00208373,,0,,0.0,0.03,-0.1,,,,1.0,,2.0,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
14053783,home,SC Heerenveen,Eser Gürbüz,Eser Gürbüz,,eser-gurbuz,E. Gürbüz,F,50,182.0,193,M,1586644,EUR,1173139200,F,50,50,True,12.0,7.0,,,0.0,,1.0,7.0,11.0,,,,,,,28.0,18.0,6.5,8.0,0.0125556,,0,,-0.03,0.26,-0.02,,2.0,1.0,,4.0,2.0,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,
14053783,home,SC Heerenveen,Václav Sejk,,,vaclav-sejk,V. Sejk,F,10,180.0,219,M,983068,EUR,1021680000,F,27,27,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,3.0,,,,,14.0,11.0,7.7,3.0,0.00016628,,1,,-0.04,0.08,0.18,,,,,2.0,1.0,,,,,1.0,,,2.0,,,,,1.0,,0.7529,0.55,1.0,1.0,,1.0,0.9945,,,,,,,
