match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_wonTackle,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_goals,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_goodHighClaim,player_sofascoreId
14032405,home,Cercle Brugge,Warleson,,,warleson,Warleson,G,1,191.0,146,M,861071,EUR,841449600,G,1,1,False,19.0,10.0,14.0,5.0,0.0,6.0,6.0,4.0,13.0,7.0,1.0,1.0,90.0,24.0,7.1,9.0,0.00232574,51.001567961655,8.0,22.87823866171,0.0,0.5,0,0.0612,0.08,0.0,-0.11,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032405,home,Cercle Brugge,Gary Magnee,,,magnee-gary,G. Magnee,M,15,173.0,154,M,990265,EUR,939686400,D,15,15,False,36.0,28.0,5.0,3.0,0.0,7.0,9.0,21.0,27.0,2.0,,,90.0,64.0,6.7,13.0,0.0712921,76.084783024294,11.0,0.44600219252268,0.0,,3,,0.32,0.06,-0.24,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,0.2087,-0.52,,,,,,,,,,,,,,,,,,,,
14032405,home,Cercle Brugge,Emmanuel Kakou,Emmanuel Kakou,,emmanuel-kakou,E. Kakou,D,5,,192,M,1847412,EUR,1120089600,D,5,5,False,39.0,31.0,3.0,,0.0,23.0,25.0,8.0,14.0,4.0,,,90.0,53.0,6.1,9.0,0.0121315,124.6181719791,15.0,57.966235704067,2.0,,2,,0.05,0.08,-0.21,,,3.0,4.0,2.0,,,,1.0,,5.0,,,,1.0,0.038,-0.13,1.0,1.0,1.0,1.0,0.0155,22.459378951008,36.647822646917,,,,,,,,,,,,,
14032405,home,Cercle Brugge,Christiaan Ravych,,,ravych-christiaan,C. Ravych,D,66,187.0,209,M,1191212,EUR,1027987200,D,66,66,False,45.0,39.0,5.0,1.0,0.0,19.0,19.0,20.0,26.0,4.0,,,90.0,62.0,6.5,12.0,0.0214886,168.37591074076,17.0,84.264400197544,3.0,,0,,0.26,0.13,-0.26,,,,1.0,2.0,,1.0,,,,6.0,1.0,2.0,1.0,,,,,,,,,22.468072667289,66.239350422627,1.0,1.0,,,,,,,,,,,
14032405,home,Cercle Brugge,Flávio Nazinho,,,nazinho-flavio,F. Nazinho,D,20,180.0,640,M,1006113,EUR,1058659200,D,20,20,False,31.0,24.0,3.0,1.0,0.0,5.0,7.0,19.0,24.0,4.0,,,90.0,69.0,7.9,19.0,0.243965,162.5050884934,16.0,35.750995534648,4.0,,5,,0.43,0.32,-0.38,,6.0,,5.0,7.0,2.0,1.0,,3.0,,1.0,1.0,6.0,3.0,1.0,0.1342,0.54,,2.0,1.0,,0.3135,20.640909723162,79.355055791082,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,
14032405,home,Cercle Brugge,Lawrence Agyekum,Lawrence Agyekum,,lawrence-agyekum,L. Agyekum,M,6,174.0,953,M,1185568,EUR,1069545600,M,6,6,False,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,2.0,,,76.0,30.0,6.6,8.0,0.00257027,96.229695859227,7.0,-46.952833455309,0.0,,0,,-0.18,0.02,-0.14,,1.0,,3.0,7.0,1.0,,,,,,,5.0,4.0,2.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,
14032405,home,Cercle Brugge,Hannes Van Der Bruggen,,,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,74,M,94290,EUR,733622400,M,28,28,False,21.0,18.0,3.0,1.0,0.0,6.0,7.0,12.0,14.0,5.0,,,63.0,37.0,7.4,3.0,0.0356322,63.341084996446,12.0,-5.6534423084837,0.0,,1,,0.29,0.04,0.25,,,,2.0,7.0,,,,1.0,,,2.0,5.0,,2.0,0.0523,-0.13,,,1.0,2.0,,,,3.0,1.0,,,,,True,,,,,,
14032405,home,Cercle Brugge,Pieter Gerkens,,,pieter-gerkens,P. Gerkens,M,18,180.0,181,M,190401,EUR,808272000,M,18,18,False,25.0,19.0,,,0.0,3.0,4.0,16.0,21.0,5.0,,,90.0,37.0,6.3,10.0,0.0390087,58.04516579208,6.0,1.7949254785905,1.0,,2,,0.06,0.14,-0.11,,1.0,,3.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,2.0,,0.2233,-0.28,,1.0,1.0,1.0,0.1269,4.2121739459095,6.5528317542876,,2.0,,1.0,1.0,,,1.0,1.0,,,,
14032405,home,Cercle Brugge,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173.0,535,M,1390575,EUR,1093651200,M,37,37,False,24.0,20.0,1.0,,0.0,8.0,8.0,12.0,16.0,3.0,,,63.0,40.0,6.8,8.0,0.0109504,29.772099319632,6.0,2.8332150445205,0.0,,2,,-0.06,0.09,0.17,,2.0,,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0735,-0.17,,,,,,,,2.0,,,,,,,,,,,,
14032405,home,Cercle Brugge,Steve Ngoura,,,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,11.0,5.0,,,1.0,1.0,3.0,4.0,8.0,3.0,,,90.0,33.0,6.9,19.0,0.0671898,187.68959114384,17.0,3.8091668080728,2.0,,0,,-0.19,0.26,-0.01,,2.0,4.0,8.0,7.0,1.0,2.0,,,,1.0,,1.0,7.0,2.0,,,4.0,,,,,27.389874079439,49.819757257617,1.0,2.0,,1.0,,,,,,1.0,,,
