match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_penaltyConceded,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_bigChanceMissed,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_wonTackle,captain,stat_totalCross,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_bigChanceCreated,player_sofascoreId,stat_shotOffTarget,stat_accurateCross,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAGoal,stat_penaltyMiss,stat_lastManTackle
12499392,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,42.0,26.0,24.0,8.0,0.0,24.0,28.0,2.0,14.0,2.0,2.0,10.0,3.0,2.0,1.0,1.0,3.0,90.0,52.0,8.1,16.0,0.00058953,0,1.1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,False,32.0,27.0,2.0,1.0,0.0,22.0,24.0,5.0,8.0,1.0,2.0,5.0,,,,,,90.0,49.0,7.5,10.0,0.0048748,1,,,,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0953,0.8098,,,,,,,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,34.0,29.0,7.0,2.0,0.0,25.0,26.0,4.0,8.0,1.0,2.0,3.0,,,,,,90.0,49.0,7.2,5.0,0.00374316,1,,,,3.0,,,,1.0,,9.0,1.0,,1.0,0.3513,0.1745,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,53.0,46.0,8.0,3.0,0.0,42.0,43.0,4.0,10.0,,1.0,7.0,,,,,,90.0,60.0,7.2,8.0,0.00191059,0,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,8.0,6.0,,,0.0,3.0,3.0,3.0,8.0,1.0,3.0,,,,,,,82.0,29.0,7.0,7.0,0.00319562,1,,,,,,,,,,1.0,,,,0.0585,,,,,1.0,,1.0,True,3.0,1.0,2.0,1.0,,,,,,,,,,
12499392,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,33.0,25.0,2.0,2.0,0.0,16.0,21.0,9.0,12.0,3.0,5.0,4.0,,,,,,82.0,43.0,6.8,12.0,0.482428,1,,,,6.0,,2.0,,1.0,,1.0,,,1.0,0.0699,,2.0,,2.0,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,
12499392,home,SC Freiburg,Patrick Osterhage,osterhage-patrick,P. Osterhage,M,6,183,261,M,914755,EUR,949363200,M,6,6,False,35.0,26.0,3.0,1.0,0.0,19.0,23.0,7.0,12.0,3.0,8.0,6.0,,,,,,90.0,47.0,6.7,13.0,0.0213248,0,,,,4.0,,4.0,3.0,,,1.0,,,2.0,,,,,,1.0,,1.0,,,,1.0,1.0,2.0,,,,,,,,,
12499392,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,25.0,20.0,3.0,,0.0,12.0,14.0,8.0,12.0,,8.0,5.0,,,,,,90.0,50.0,9.1,12.0,0.0173155,4,,,,5.0,1.0,3.0,1.0,2.0,2.0,2.0,,,,0.4505,0.6718,1.0,,,6.0,,6.0,,1.0,1.0,2.0,1.0,1.0,,doanritsu,1.0,,,,,,
12499392,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,736,M,1064082,EUR,1025827200,M,34,34,False,8.0,7.0,2.0,2.0,0.0,2.0,2.0,6.0,8.0,1.0,5.0,2.0,,,,,,71.0,21.0,6.7,5.0,0.0390527,0,,,,7.0,,2.0,,,,,,,3.0,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,4.0,1.0,,,,1.0,,,,,
12499392,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,26.0,18.0,,,0.0,12.0,17.0,7.0,13.0,1.0,2.0,7.0,,,,,,71.0,38.0,8.6,15.0,0.093324,2,,,,2.0,,1.0,,2.0,2.0,1.0,,,,0.5068,1.2808,,,,1.0,2.0,1.0,,4.0,,2.0,,1.0,,,,1.0,,,,,
12499392,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,False,12.0,7.0,,,1.0,3.0,5.0,4.0,8.0,6.0,7.0,1.0,,,,,,77.0,22.0,6.9,8.0,0.00676536,1,,,,10.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,0.2615,,6.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,
12499392,home,SC Freiburg,Jan-Niklas Beste,jan-niklas-beste,J. Beste,D,19,177,1027,M,836711,EUR,915408000,D,19,19,True,5.0,5.0,,,1.0,2.0,2.0,3.0,3.0,,1.0,,,,,,,19.0,9.0,6.7,2.0,0.205902,0,,,,5.0,2.0,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,
12499392,home,SC Freiburg,Eren Dinkçi,eren-dinkci,E. Dinkçi,M,8,188,848,M,1067120,EUR,1008201600,F,18,18,True,7.0,6.0,,,1.0,2.0,2.0,4.0,6.0,,,1.0,,,,,,19.0,10.0,6.8,3.0,0.0250027,0,,,,3.0,2.0,,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,
12499392,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,True,4.0,2.0,,,0.0,,2.0,2.0,2.0,,,1.0,,,,,,13.0,5.0,6.6,2.0,0.0171596,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Jordy Makengo,makengo-jordy,J. Makengo,D,33,191,319,M,1131339,EUR,996710400,D,33,33,True,8.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,5.0,,,,,,,,,8.0,12.0,6.7,2.0,0.00456152,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499392,home,SC Freiburg,Johan Manzambi,johan-manzambi,J. Manzambi,M,44,182,2015,M,1518931,EUR,1129248000,M,44,44,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,1.0,1.0,,,,,,8.0,10.0,6.5,2.0,0.00233169,2,,Johan Manzambi,,1.0,,,,,,,,,,0.0446,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,
