match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_keyPass,stat_bigChanceCreated,stat_hitWoodwork,stat_errorLeadToAShot,stat_penaltyMiss,stat_ownGoals,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_totalOffside
12763955,home,Arsenal,David Raya,david-raya,D. Raya,G,1,183.0,26212,M,d_raya1,581310,EUR,811123200,G,22,22,False,18.0,14.0,8.0,4.0,0.0,11.0,12.0,3.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,90.0,23.0,7.0,4.0,0.00060032,0,0.1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763955,home,Arsenal,Ben White,benjamin-white,B. White,D,4,186.0,13872,M,benwhite,846036,EUR,876268800,D,4,4,False,54.0,51.0,3.0,1.0,0.0,22.0,22.0,29.0,32.0,1.0,2.0,1.0,3.0,,,,,45.0,63.0,6.8,5.0,0.0305391,0,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12763955,home,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193.0,43611,M,WSaliba4,941168,EUR,985392000,D,2,2,False,108.0,102.0,1.0,,0.0,67.0,69.0,35.0,39.0,3.0,3.0,3.0,2.0,1.0,,,,90.0,114.0,7.1,6.0,0.0154222,0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763955,home,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190.0,49147,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,83.0,80.0,2.0,,0.0,45.0,46.0,35.0,37.0,1.0,2.0,6.0,2.0,1.0,,,,90.0,93.0,7.4,4.0,0.0247537,0,,1.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12763955,home,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188.0,24446,M,richycala,957602,EUR,1021766400,D,33,33,False,41.0,35.0,2.0,,0.0,19.0,20.0,16.0,21.0,,2.0,,2.0,,,,,72.0,50.0,6.8,9.0,0.0139954,2,,1.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,0.1067,0.0117,,,,,,,,,,,,,,,,,,
12763955,home,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175.0,74055,M,GabrielJesus,794839,EUR,860025600,M,9,9,False,46.0,40.0,1.0,,0.0,15.0,16.0,26.0,35.0,1.0,7.0,,5.0,,,,,68.0,65.0,7.2,12.0,0.0235811,2,,,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,,4.0,4.0,,1.0,0.3464,0.1666,True,5.0,1.0,1.0,1.0,,,,,,,,,,,,,
12763955,home,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185.0,42257,M,TPartey5,316148,EUR,739929600,M,5,5,False,73.0,65.0,4.0,1.0,0.0,25.0,26.0,40.0,47.0,1.0,6.0,2.0,3.0,1.0,,,,90.0,91.0,7.2,13.0,0.0420314,0,,2.0,5.0,2.0,,2.0,4.0,3.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12763955,home,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188.0,64677,M,DeclanRice,856714,EUR,916272000,M,41,41,False,54.0,52.0,2.0,2.0,0.0,18.0,19.0,34.0,38.0,1.0,3.0,1.0,4.0,,,,,90.0,66.0,7.2,6.0,0.0246617,2,,,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,0.1946,0.7108,,3.0,,1.0,,,,1.0,,,,,,,,,,
12763955,home,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180.0,68679,M,GabiMartinelli,922573,EUR,992822400,M,11,11,False,29.0,23.0,1.0,,0.0,1.0,2.0,25.0,33.0,3.0,8.0,2.0,3.0,,,,,90.0,47.0,8.5,10.0,1.12292,2,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,4.0,4.0,,1.0,0.0895,0.0812,,6.0,3.0,,1.0,,,5.0,1.0,1.0,,,,,,,,
12763955,home,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193.0,67509,M,KaiHav,836705,EUR,929059200,F,29,29,False,31.0,28.0,,,0.0,7.0,9.0,22.0,23.0,3.0,5.0,1.0,3.0,2.0,,,,90.0,42.0,7.5,5.0,0.273078,0,,3.0,5.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,5.0,1.0,,,,,,,,,
12763955,home,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172.0,31440,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,26.0,21.0,2.0,1.0,0.0,9.0,10.0,14.0,19.0,1.0,2.0,,3.0,,,,,88.0,38.0,6.6,7.0,0.532998,5,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,4.0,1.0,1.0847,0.9076,,3.0,2.0,1.0,,,,,,,1.0,1.0,,,,,,
