match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_wonTackle,stat_shotOffTarget,stat_expectedGoals,stat_totalCross,captain,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_goals
12436440,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,50.0,38.0,21.0,9.0,0.0,31.0,33.0,7.0,17.0,1.0,10.0,1.0,1.0,5.0,6.0,1.0,90.0,65.0,8.0,14.0,0.00116357,0,0.2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436440,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,False,23.0,18.0,1.0,1.0,0.0,12.0,15.0,6.0,8.0,2.0,1.0,2.0,,,,,90.0,39.0,6.9,7.0,0.594253,0,,Mads,Roerslev,1.0,3.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436440,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,38.0,32.0,5.0,3.0,0.0,29.0,30.0,3.0,8.0,9.0,3.0,1.0,,,,,90.0,61.0,7.4,8.0,0.0025279,0,,,,2.0,3.0,7.0,,,,,1.0,2.0,2.0,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12436440,home,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,924378,EUR,1008806400,D,4,4,False,29.0,27.0,,,0.0,27.0,29.0,,,8.0,4.0,,,,,,90.0,47.0,7.4,2.0,0.00018214,1,,,,3.0,3.0,3.0,,,,,1.0,,,,,3.0,,5.0,,1.0,0.0106,,,,,,,,,,,,,
12436440,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,D,23,23,False,24.0,15.0,4.0,3.0,0.0,10.0,15.0,5.0,10.0,3.0,3.0,1.0,,,,,90.0,47.0,6.8,15.0,0.00839252,0,,,,1.0,2.0,4.0,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
12436440,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,36.0,34.0,5.0,4.0,0.0,20.0,21.0,14.0,16.0,2.0,12.0,1.0,,,,,90.0,57.0,7.4,6.0,0.0616131,1,,,,2.0,8.0,4.0,2.0,1.0,1.0,,4.0,3.0,,3.0,1.0,,1.0,2.0,3.0,1.0,0.0662,1.0,True,1.0,,,,,,,,,,
12436440,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,30.0,24.0,4.0,2.0,0.0,21.0,24.0,3.0,6.0,2.0,6.0,1.0,,,,,66.0,40.0,6.4,10.0,0.00252938,0,,,,,5.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,
12436440,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,14.0,6.0,,,0.0,,,7.0,19.0,1.0,,2.0,,,,,90.0,34.0,7.4,18.0,0.122659,4,,,,,2.0,4.0,,1.0,1.0,,1.0,,2.0,,1.0,1.0,2.0,,,,0.2355,5.0,,1.0,bryan_m19,1.0,4.0,0.4997,,,,,,
12436440,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,24.0,22.0,,,0.0,12.0,12.0,10.0,13.0,,4.0,,,,,,81.0,27.0,6.4,3.0,0.0578728,0,,,,,3.0,2.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
12436440,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,18,18,False,26.0,18.0,5.0,4.0,0.0,7.0,12.0,11.0,14.0,3.0,4.0,,,,,,90.0,42.0,6.9,10.0,0.0116837,2,,,,,1.0,5.0,1.0,2.0,2.0,,,2.0,1.0,,,,,,1.0,1.0,0.0711,,,2.0,,,,,,1.0,,,,
