match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,captain,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,stat_ownGoals,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_goalAssist
10438201,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,12,12,False,32.0,15.0,30.0,13.0,5.0,6.0,10.0,26.0,1.0,1.0,13.0,1.0,1.0,5.0,1.0,1.0,90.0,43.0,6.5,19.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Nanú,,,nanu,Nanú,D,14,177,273,M,343965,EUR,769132800,D,31,31,False,28.0,19.0,5.0,,9.0,12.0,10.0,18.0,1.0,10.0,8.0,,,,,,90.0,71.0,5.9,22.0,,0,2.0,11.0,1.0,11.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Ygor Nogueira,,,ygor-nogueira,Y. Nogueira,D,40,187,112,M,757980,EUR,796262400,D,2,2,False,19.0,15.0,1.0,,12.0,13.0,3.0,6.0,4.0,5.0,3.0,,,,,,76.0,24.0,6.0,4.0,,1,,8.0,1.0,,,2.0,,1.0,,,,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Ítalo,,,italo,Ítalo,D,16,191,58,M,1110161,EUR,1013990400,D,44,44,False,44.0,33.0,7.0,2.0,22.0,26.0,11.0,18.0,1.0,4.0,5.0,,,,,,90.0,58.0,5.8,14.0,,0,,10.0,1.0,2.0,1.0,5.0,1.0,1.0,,1.0,1.0,3.0,5.0,,1.0,1.0,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Xavi Quintilla,,,xavier-quintilla,X. Quintilla,D,19,177,87,M,286153,EUR,840758400,D,3,3,False,45.0,35.0,5.0,2.0,15.0,16.0,22.0,36.0,,,3.0,,,,,,90.0,64.0,6.6,16.0,2.0,2,7.0,4.0,2.0,,,2.0,,,,,,,2.0,1.0,,,True,2.0,1.0,1.0,,,,,,,,,,,
10438201,home,Santa Clara,Gabriel Silva,Gabriel Silva,,gabriel-silva,Gabriel Silva,F,10,177,795,M,1046794,EUR,1016755200,M,49,49,False,16.0,11.0,1.0,,3.0,4.0,8.0,15.0,,6.0,6.0,,,,,,90.0,47.0,6.4,20.0,1.0,4,3.0,6.0,1.0,,,,1.0,1.0,1.0,4.0,5.0,1.0,2.0,,,2.0,,,2.0,,1.0,1.0,2.0,1.0,1.0,,,,,,
10438201,home,Santa Clara,Kento Misao,,,kento-misao,K. Misao,M,6,180,90,M,358988,EUR,829612800,M,40,40,False,32.0,25.0,2.0,,8.0,10.0,17.0,23.0,1.0,5.0,2.0,,,,,,90.0,45.0,6.8,11.0,1.0,0,1.0,9.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,4.0,,,2.0,2.0,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,20,20,False,17.0,15.0,4.0,3.0,6.0,6.0,9.0,11.0,,5.0,3.0,,,,,,52.0,26.0,7.0,4.0,,0,,5.0,1.0,3.0,2.0,,,3.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Rildo,,,rildo,Rildo,F,37,178,262,M,1047095,EUR,948412800,M,37,37,False,10.0,6.0,,,3.0,3.0,3.0,7.0,,7.0,1.0,,,,,,81.0,29.0,7.0,9.0,1.0,2,,9.0,2.0,4.0,1.0,1.0,,4.0,3.0,2.0,2.0,3.0,1.0,,,,,,2.0,,,,,,,,,,,,
10438201,home,Santa Clara,Kyosuke Tagawa,,,kyosuke-tagawa,K. Tagawa,F,11,181,119,M,858886,EUR,918691200,F,9,9,False,10.0,5.0,,,1.0,3.0,4.0,7.0,6.0,8.0,,,,,,,81.0,20.0,6.4,8.0,,3,,6.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,,1.0,,,,,,1.0,1.0,,,2.0,,,,,
10438201,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,F,19,19,False,11.0,7.0,2.0,1.0,2.0,4.0,5.0,8.0,2.0,3.0,2.0,,,,,,70.0,21.0,6.5,7.0,,1,1.0,7.0,5.0,,,,,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10438201,home,Santa Clara,Victor Bobsin,,,victor-bobsin,V. Bobsin,M,8,184,110,M,905451,EUR,947635200,M,80,80,True,18.0,16.0,4.0,4.0,3.0,3.0,13.0,15.0,,,2.0,,,,,,38.0,23.0,6.7,2.0,,2,,1.0,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Filip Stevanović,,,filip-stevanovic,F. Stevanović,F,80,177,754,M,966503,EUR,1032825600,F,22,22,True,10.0,9.0,,,5.0,5.0,4.0,5.0,,1.0,,,,,,,20.0,13.0,6.7,2.0,1.0,1,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10438201,home,Santa Clara,Paulo,,,paulo,Paulo,D,2,187,57,M,1018886,EUR,1013644800,D,43,43,True,12.0,8.0,2.0,,4.0,7.0,4.0,5.0,1.0,1.0,1.0,,,,,,9.0,14.0,5.4,4.0,,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10438201,home,Santa Clara,Matheus Babi,,,matheus-babi,Matheus Babi,F,17,191,462,M,1007431,EUR,869184000,F,39,39,True,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,9.0,1.0,6.4,,,0,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Marcos Díaz,,,marcos-diaz,M. Díaz,G,,186,29,M,105935,EUR,507945600,G,74,74,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Paulo Henrique,,,paulo-henrique,P. Henrique,D,23,182,49,M,342981,EUR,846028800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Diogo Calila,,,diogo-calila,D. Calila,M,2,173,593,M,892083,EUR,907977600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Andrézinho,Andrézinho,,andrezinho,Andrézinho,M,7,174,88,M,1065957,EUR,849398400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,home,Santa Clara,Costinha,,,costinha,Costinha,F,10,170,38,M,805190,EUR,714700800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438201,away,Famalicão,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,31,31,False,18.0,15.0,11.0,8.0,11.0,11.0,4.0,7.0,,1.0,7.0,,6.0,6.0,1.0,1.0,90.0,30.0,8.4,3.0,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,
10438201,away,Famalicão,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,376,M,1004278,EUR,999993600,D,6,6,False,53.0,44.0,8.0,3.0,27.0,28.0,17.0,27.0,1.0,4.0,4.0,,,,,,90.0,76.0,8.0,13.0,2.0,3,2.0,2.0,,1.0,,3.0,2.0,3.0,2.0,,,1.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,
10438201,away,Famalicão,Riccieli,,,riccieli,Riccieli,D,5,184,208,M,927166,EUR,905990400,D,15,15,False,79.0,71.0,4.0,1.0,51.0,56.0,20.0,23.0,3.0,4.0,3.0,,,,,,90.0,87.0,6.8,8.0,1.0,0,,3.0,,,,4.0,,1.0,1.0,,,2.0,2.0,,,,True,,,,,,,,,,,,,,
10438201,away,Famalicão,Enea Mihaj,,,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,76.0,62.0,8.0,2.0,42.0,49.0,20.0,27.0,1.0,2.0,7.0,,,,,,90.0,88.0,7.0,15.0,1.0,1,,3.0,,,,3.0,3.0,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
10438201,away,Famalicão,Francisco Moura,,,francisco-moura,F. Moura,D,74,181,1191,M,985138,EUR,934761600,D,74,74,False,35.0,26.0,3.0,1.0,15.0,17.0,11.0,21.0,2.0,8.0,6.0,,,,,,90.0,64.0,6.5,18.0,,0,3.0,6.0,1.0,2.0,2.0,8.0,,3.0,1.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,1.0,
10438201,away,Famalicão,Zaydou Youssouf,,,zaydou-youssouf,Z. Youssef,M,33,183,570,M,862194,EUR,931651200,M,28,28,False,59.0,53.0,13.0,11.0,23.0,25.0,30.0,34.0,,10.0,5.0,,,,,,89.0,79.0,7.2,9.0,1.0,1,,7.0,2.0,8.0,6.0,3.0,1.0,3.0,1.0,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
10438201,away,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,False,69.0,63.0,7.0,4.0,37.0,38.0,29.0,37.0,1.0,6.0,7.0,,,,,,90.0,88.0,7.6,10.0,4.0,1,6.0,11.0,1.0,,,1.0,1.0,2.0,,,3.0,4.0,5.0,,,1.0,,3.0,1.0,,,,,,,,,,,,1.0
10438201,away,Famalicão,Alexandru Dobre,,,mihai-alexandru-dobre,A. Dobre,F,29,185,768,M,897623,EUR,904435200,M,23,23,False,12.0,9.0,,,4.0,5.0,6.0,9.0,2.0,10.0,2.0,,,,,,84.0,32.0,6.9,9.0,3.0,3,2.0,5.0,1.0,5.0,2.0,1.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,1.0,
10438201,away,Famalicão,Ivo Rodrigues,,,ivo-rodrigues,I. Rodrigues,M,7,182,202,M,190171,EUR,796521600,M,7,7,False,31.0,26.0,3.0,1.0,6.0,7.0,21.0,29.0,1.0,12.0,6.0,,,,,,89.0,61.0,7.0,15.0,1.0,4,5.0,8.0,1.0,6.0,4.0,1.0,,1.0,1.0,4.0,6.0,2.0,4.0,2.0,,,,1.0,,,,,2.0,,,,,,,,
10438201,away,Famalicão,Iván Jaime,,,ivan-jaime,I. Jaime,M,11,180,1015,M,951986,EUR,969926400,M,10,10,False,21.0,16.0,1.0,,6.0,7.0,11.0,16.0,,2.0,3.0,,,,,,86.0,33.0,7.0,11.0,,2,2.0,5.0,1.0,2.0,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,
10438201,away,Famalicão,Jhonder Cádiz,,,jhonder-cadiz,J. Cádiz,F,99,191,1954,M,332257,EUR,806976000,F,29,29,False,14.0,10.0,1.0,,3.0,3.0,8.0,12.0,3.0,9.0,1.0,,,,,,76.0,29.0,7.1,6.0,1.0,1,1.0,3.0,,1.0,1.0,2.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,1.0
10438201,away,Famalicão,Deni Júnior,,,deni-junior,D. Júnior,F,7,187,106,M,331855,EUR,806025600,F,70,70,True,7.0,1.0,,,,,1.0,7.0,5.0,7.0,,,,,,,16.0,13.0,7.0,6.0,,0,,1.0,,2.0,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10438201,away,Famalicão,Martín Aguirregabiria,,,martin-aguirregabiria,M. Aguirregabiria,D,20,178,74,M,868262,EUR,831686400,D,32,32,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,13.0,6.0,6.6,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
