match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_interceptionWon,stat_aerialLost,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,captain,stat_dispossessed,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalOffside,stat_hitWoodwork,stat_ownGoals,stat_goals
13473384,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,15.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,11.0,5.0,,1.0,,,,,,90.0,30.0,6.5,11.0,0.00307424,2,,,1.0,6.0,4.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,0.4524,,2.0,,,1.0,1.0,0.2116,braithwaite,1.0,,,
13473384,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,True,13.0,8.0,4.0,,0.0,7.0,8.0,1.0,5.0,2.0,2.0,,,,,,,60.0,23.0,6.7,6.0,0.00079842,0,,,1.0,2.0,,4.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,,,
13473384,home,Grêmio,Alexander Aravena,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,7.0,5.0,,,0.0,2.0,2.0,3.0,5.0,3.0,,,,,,,,21.0,13.0,6.8,4.0,0.00789023,1,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,0.0104,,,,,,,,,,1.0,,
13473384,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,10,10,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,4.0,2.0,3.0,,,,,,12.0,9.0,6.8,4.0,0.0234091,0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
13473384,home,Grêmio,Camilo,camilo,Camilo,M,15,176,596,M,975319,EUR,919728000,M,15,15,True,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,1.0,,,,,,,,12.0,7.0,6.3,3.0,9.05e-05,0,,,,4.0,,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,
13473384,home,Grêmio,Alysson,alysson-edward-franco-da-rocha,Alysson,M,47,184,2252,M,1631879,EUR,1146787200,F,47,47,True,7.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,,,,,,12.0,13.0,6.9,7.0,0.0045718,0,,1.0,3.0,2.0,,,1.0,1.0,2.0,,,,Alysson Edward Franco da Rocha,,1.0,2.0,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,Lucas Esteves,lucas-esteves,L. Esteves,D,25,171,881,M,1387272,EUR,961804800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gustavo Martins,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,Gustavo Cuéllar,gustavo-cuellar,G. Cuéllar,M,6,175,1944,M,180059,EUR,719020800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Anthoni,anthoni,Anthoni,G,12,191,615,M,1106134,EUR,1011744000,G,24,24,False,14.0,12.0,6.0,4.0,0.0,8.0,9.0,4.0,5.0,1.0,7.0,1.0,2.0,,2.0,3.0,3.0,90.0,23.0,6.8,2.0,0.00152008,0,-0.6246,,1.0,,,4.0,,,,,,,Anthoni,,,,,,,,,,,,,,,,,,,,1.0,
13473384,away,Internacional,Braian Aguirre,braian-aguirre,B. Aguirre,D,35,174,797,M,1084963,EUR,964742400,D,35,35,False,30.0,23.0,7.0,3.0,0.0,11.0,12.0,12.0,18.0,2.0,3.0,,,,,,,90.0,54.0,6.5,16.0,0.0436397,1,,3.0,,5.0,2.0,2.0,2.0,2.0,1.0,,1.0,,Brian Aguirre,,1.0,2.0,,1.0,,,,0.0099,,,,1.0,,,,,,,,
13473384,away,Internacional,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,False,35.0,32.0,1.0,1.0,0.0,24.0,25.0,8.0,10.0,2.0,1.0,,,,,,,90.0,44.0,6.7,4.0,0.00375434,1,,,1.0,1.0,,5.0,1.0,,,,1.0,,,,,,,,,,,0.0558,,,1.0,1.0,,,,,,,,
13473384,away,Internacional,Vitão,vitao,Vitão,D,44,185,3503,M,876625,EUR,949449600,D,4,4,False,54.0,47.0,7.0,1.0,0.0,36.0,38.0,11.0,16.0,3.0,3.0,,,,,,,90.0,63.0,6.5,7.0,0.00298685,0,,,1.0,3.0,,7.0,2.0,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Alexandro Bernabei,alexandro-bernabei,A. Bernabei,D,26,169,2144,M,989200,EUR,969753600,D,26,26,False,44.0,31.0,6.0,2.0,0.0,14.0,21.0,17.0,23.0,10.0,7.0,1.0,,,,,,81.0,96.0,7.0,27.0,0.289784,0,,5.0,1.0,13.0,3.0,6.0,7.0,2.0,1.0,,,3.0,,,2.0,4.0,5.0,2.0,1.0,1.0,,,,2.0,,,,,,,,1.0,,
13473384,away,Internacional,Bruno Henrique,bruno-henrique,B. Henrique,M,8,180,899,M,345113,EUR,624931200,M,8,8,False,32.0,27.0,5.0,4.0,0.0,12.0,15.0,15.0,17.0,2.0,3.0,,,,,,,73.0,40.0,6.8,7.0,0.0447831,1,,,,5.0,,,2.0,,1.0,,2.0,1.0,,,2.0,,2.0,,,,,0.0719,,1.0,,1.0,,,,,,,,
13473384,away,Internacional,Fernando,fernando-reges,Fernando,M,,183,1104,M,41837,EUR,554169600,M,5,5,False,74.0,64.0,7.0,4.0,0.0,26.0,29.0,38.0,45.0,9.0,6.0,2.0,,,,,,90.0,94.0,7.4,14.0,0.0199597,2,,,4.0,9.0,2.0,3.0,3.0,2.0,1.0,,1.0,,,,2.0,1.0,4.0,,,,,0.3275,,1.0,1.0,,,2.0,0.9124,,,,,
13473384,away,Internacional,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,16.0,7.0,1.0,,0.0,4.0,5.0,3.0,11.0,4.0,2.0,,,,,,,61.0,22.0,6.4,11.0,0.00318267,0,,1.0,2.0,5.0,1.0,,2.0,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Alan Patrick,alan-patrick,A. Patrick,M,10,177,6630,M,124997,EUR,674092800,M,10,10,False,46.0,43.0,3.0,2.0,0.0,11.0,11.0,32.0,35.0,4.0,3.0,2.0,,,,,,90.0,72.0,7.3,18.0,0.496412,3,,6.0,,6.0,2.0,,1.0,,8.0,,2.0,5.0,,,,1.0,,2.0,1.0,,1.0,0.8874,True,2.0,,1.0,,1.0,0.785,,,,,1.0
13473384,away,Internacional,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,21,21,False,24.0,15.0,2.0,1.0,0.0,6.0,8.0,9.0,16.0,8.0,7.0,3.0,,,,,,61.0,49.0,6.6,20.0,0.00787158,2,,,,10.0,3.0,,4.0,2.0,3.0,,,,,,,2.0,,,1.0,,2.0,0.0414,,6.0,,,,,,,,,,
13473384,away,Internacional,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,9.0,5.0,,,0.0,3.0,3.0,2.0,6.0,3.0,1.0,2.0,,,,,,73.0,24.0,6.2,10.0,0.00120723,1,,1.0,,8.0,3.0,1.0,,,3.0,,2.0,,,,,4.0,,,1.0,,,0.4744,,,,,1.0,1.0,0.5817,ennervalencia,1.0,,,
13473384,away,Internacional,Bruno Tabata,bruno-tabata,B. Tabata,M,17,175,1114,M,845433,EUR,859680000,F,17,17,True,9.0,8.0,1.0,,0.0,2.0,2.0,6.0,7.0,,1.0,,,,,,,29.0,16.0,6.5,5.0,0.0691133,1,,2.0,,3.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,0.059,,1.0,,,,,,,,,,
13473384,away,Internacional,Gabriel Carvalho,gabriel-teixeira,G. Carvalho,M,20,168,1272,M,1485218,EUR,1187308800,M,34,34,True,13.0,11.0,1.0,1.0,0.0,2.0,3.0,9.0,10.0,4.0,2.0,1.0,,,,,,29.0,21.0,6.8,6.0,0.00625141,1,,,1.0,3.0,2.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,0.0664,,1.0,,,,1.0,0.0655,,,,,
13473384,away,Internacional,Ronaldo,ronaldo,Ronaldo,M,16,175,619,M,824152,EUR,846028800,M,16,16,True,12.0,12.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,2.0,1.0,,,,,,,17.0,17.0,6.6,2.0,0.00935882,0,,,,4.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
13473384,away,Internacional,Rafael Borré,rafael-borre,R. Borré,F,19,174,5874,M,560116,EUR,811123200,F,19,19,True,7.0,6.0,,,0.0,1.0,2.0,5.0,5.0,2.0,2.0,,,,,,,17.0,12.0,7.1,3.0,0.142846,1,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,,1.0,,,,,1.0,0.056,,,,,,,,rafaelsantosborre,,,,
13473384,away,Internacional,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,D,2,2,True,6.0,4.0,1.0,1.0,0.0,4.0,4.0,,2.0,3.0,2.0,1.0,,,,,,9.0,10.0,6.7,2.0,0.00023037,0,,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,795029,EUR,855273600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Victor Gabriel,victor-gabriel,V. Gabriel,D,41,185,831,M,1106487,EUR,1083110400,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Victor,Gabriel,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Nathan,nathan,Nathan,D,22,183,476,M,1016912,EUR,999648000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Juninho,juninho,Juninho,D,18,186,513,M,799947,EUR,791596800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Diego Rosa,diego-rosa,D. Rosa,M,33,180,532,M,1002415,EUR,1034380800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Thiago Maia,thiago-maia,T. Maia,M,29,179,1392,M,358550,EUR,859075200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473384,away,Internacional,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
