match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goalAssist,stat_bigChanceCreated,captain,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_penaltyWon,stat_lastManTackle
11352503,home,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,45959,EUR,719798400,G,24,24,False,26.0,18.0,12.0,4.0,16.0,17.0,2.0,9.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,90.0,34.0,7.1,8.0,0.00094688,0,0.5952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Reece Burke,reece-burke,R. Burke,D,32,189,102,M,372342,EUR,841622400,D,16,16,False,47.0,37.0,13.0,5.0,15.0,16.0,24.0,34.0,,2.0,6.0,,,,,90.0,65.0,6.6,15.0,0.0364324,1,,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0334,2.0,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,979233,EUR,1020124800,D,15,15,False,42.0,34.0,10.0,5.0,24.0,26.0,10.0,16.0,7.0,11.0,5.0,,,,,90.0,63.0,7.6,11.0,0.00708859,3,,,,3.0,5.0,,1.0,1.0,,4.0,2.0,3.0,2.0,0.1722,1.0,,,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.273,,,,,,,,,
11352503,home,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,920680,EUR,903052800,D,2,2,False,54.0,49.0,2.0,1.0,32.0,35.0,17.0,20.0,4.0,8.0,4.0,,,,,90.0,72.0,6.9,7.0,0.0138977,1,,1.0,,3.0,5.0,,2.0,1.0,,6.0,2.0,,2.0,0.0224,,,,1.0,,,,,,2.0,,,,,,,,,,
11352503,home,Luton Town,Fred Onyedinma,fred-onyedinma,F. Onyedinma,M,44,185,117,M,370932,EUR,848793600,M,32,32,False,16.0,13.0,,,6.0,6.0,7.0,14.0,2.0,3.0,1.0,,,,,70.0,41.0,6.0,17.0,0.0114786,0,,4.0,,,8.0,2.0,4.0,,,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,
11352503,home,Luton Town,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3626,M,901892,EUR,940550400,M,28,28,False,51.0,44.0,7.0,3.0,26.0,27.0,19.0,25.0,1.0,8.0,4.0,,,,,90.0,70.0,7.6,10.0,0.0896214,0,,1.0,1.0,,1.0,1.0,,,,1.0,4.0,2.0,,,1.0,,,,,,2.0,1.0,,3.0,,,1.0,1.0,,,,,,
11352503,home,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,98435,EUR,755049600,M,6,6,False,61.0,50.0,9.0,5.0,21.0,24.0,29.0,37.0,,3.0,6.0,,,,,90.0,80.0,6.7,19.0,0.043472,3,,,,1.0,8.0,3.0,6.0,3.0,1.0,1.0,,1.0,1.0,0.1406,1.0,,,1.0,1.0,,,,,,0.0652,,,,,,,,,
11352503,home,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,945792,EUR,945734400,M,45,45,False,41.0,35.0,7.0,4.0,21.0,24.0,21.0,33.0,,4.0,10.0,,,,,90.0,71.0,7.9,18.0,0.300653,1,,16.0,7.0,,2.0,,1.0,,,1.0,3.0,2.0,,0.0126,6.0,,,,1.0,,,2.0,,1.0,0.0401,1.0,,,,,,,,
11352503,home,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,358222,EUR,819072000,F,9,9,False,26.0,18.0,1.0,,11.0,14.0,7.0,12.0,2.0,4.0,5.0,,,,,90.0,43.0,6.9,10.0,0.00626494,2,,,,6.0,9.0,,2.0,1.0,,5.0,,1.0,2.0,0.0849,,,,2.0,,1.0,,,,1.0,,,,,True,,,,,
11352503,home,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,825845,EUR,944265600,F,14,14,False,26.0,20.0,3.0,1.0,9.0,9.0,11.0,20.0,,9.0,3.0,,,,,87.0,50.0,7.2,15.0,0.0160068,1,,3.0,,3.0,9.0,,7.0,4.0,,1.0,3.0,3.0,3.0,0.035,1.0,,,1.0,,,,3.0,,2.0,,,,,,,,,,
11352503,home,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,920542,EUR,884131200,F,11,11,False,6.0,3.0,,,,1.0,3.0,5.0,2.0,6.0,3.0,,,,,80.0,23.0,7.2,10.0,0.00186872,1,,,,3.0,8.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,0.1045,,,,,1.0,1.0,1.0,,,1.0,0.6524,,,,,1.0,,,,
11352503,home,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,140487,EUR,786326400,F,10,10,True,12.0,12.0,,,6.0,6.0,7.0,7.0,,1.0,,,,,,20.0,18.0,6.8,,0.0264359,2,,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,0.0388,1.0,,,1.0,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,47992,EUR,679622400,M,30,30,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,10.0,4.0,6.6,,0.00059279,1,,,,,,,,,1.0,,,,,0.0433,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Luke Berry,luke-berry,L. Berry,M,8,177,75,M,97465,EUR,710899200,M,8,8,True,,,,,,,,,,,,,,,,11.0,3.0,6.8,,,2,,,,,,,,,1.0,,,,,0.122,,,,,1.0,,,,,,0.4745,,,,,,,,,
11352503,home,Luton Town,James Shea,james-shea,J. Shea,G,1,180,47,M,137789,EUR,677030400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Daiki Hashioka,daiki-hashioka,D. Hashioka,D,4,185,1033,M,897334,EUR,926899200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Jordan Clark,jordan-clark,J. Clark,M,18,183,134,M,150477,EUR,748656000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,home,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,387116,EUR,742867200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352503,away,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,138530,EUR,762998400,G,1,1,False,55.0,31.0,37.0,13.0,19.0,21.0,12.0,34.0,,,8.0,,2.0,,4.0,90.0,63.0,7.1,25.0,0.00771268,0,0.5052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jpickford1,1.0,,
11352503,away,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,22,22,False,25.0,19.0,1.0,,6.0,7.0,13.0,18.0,2.0,6.0,4.0,,,,,90.0,48.0,7.1,9.0,0.00491626,0,,,,2.0,3.0,,,,,5.0,3.0,2.0,,,,,,,,1.0,,2.0,,1.0,,1.0,,,,,,,,
11352503,away,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,145188,EUR,722131200,D,6,6,False,39.0,34.0,4.0,4.0,20.0,20.0,14.0,19.0,5.0,7.0,3.0,,,,,90.0,56.0,7.4,7.0,0.0238435,1,,,,2.0,5.0,1.0,,,,8.0,1.0,1.0,1.0,0.1199,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,True,,,,,
11352503,away,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,979563,EUR,1025136000,D,32,32,False,57.0,49.0,8.0,4.0,24.0,26.0,25.0,31.0,4.0,7.0,,,,,,90.0,70.0,7.6,8.0,0.167607,0,,,,1.0,4.0,,,,,5.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,1.0,
11352503,away,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,10589,EUR,489715200,D,18,18,False,31.0,26.0,11.0,6.0,16.0,16.0,10.0,16.0,1.0,6.0,1.0,,,,,67.0,44.0,7.1,7.0,0.00688391,0,,1.0,,2.0,2.0,,,,,3.0,4.0,,,,,,,,,,,4.0,,1.0,,,,,,,,,,
11352503,away,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,829570,EUR,848448000,M,11,11,False,26.0,23.0,1.0,,10.0,11.0,15.0,19.0,,7.0,4.0,,,,,90.0,51.0,7.4,12.0,0.431587,3,,4.0,2.0,,6.0,2.0,2.0,,1.0,,5.0,3.0,,0.0698,2.0,,,1.0,1.0,1.0,,5.0,,2.0,0.6184,2.0,,,,,,,,1.0
11352503,away,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,106337,EUR,622771200,M,27,27,False,49.0,46.0,1.0,1.0,27.0,28.0,19.0,21.0,,4.0,10.0,,,,,80.0,61.0,6.8,5.0,0.00968205,0,,,,,3.0,1.0,1.0,,,1.0,4.0,,1.0,,1.0,,,,,,1.0,2.0,,,,,,,,,iganagueye,,,
11352503,away,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,927361,EUR,984441600,M,37,37,False,24.0,21.0,,,9.0,9.0,12.0,18.0,,4.0,2.0,,,,,55.0,36.0,6.9,6.0,0.00974371,2,,3.0,,,2.0,,,,1.0,1.0,3.0,,2.0,0.105,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,
11352503,away,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,935543,EUR,943228800,M,7,7,False,33.0,27.0,6.0,3.0,13.0,14.0,14.0,26.0,1.0,2.0,4.0,,,,,90.0,52.0,6.8,19.0,0.304858,0,,7.0,,1.0,2.0,1.0,,,,1.0,,5.0,,,1.0,Dwight,McNeil,,,,1.0,,,1.0,,,,,,,,,,
11352503,away,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,96535,EUR,725846400,F,16,16,False,23.0,17.0,,,10.0,10.0,7.0,13.0,1.0,2.0,1.0,,,,,54.0,28.0,6.6,6.0,0.0136257,1,,,,,2.0,,,,1.0,1.0,,,,0.041,,,,,,1.0,,,,1.0,,2.0,,,,,,,,
11352503,away,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,372344,EUR,858470400,F,9,9,False,18.0,9.0,,,3.0,4.0,6.0,14.0,4.0,8.0,1.0,,,,,80.0,35.0,7.1,17.0,0.0149378,2,,,,8.0,14.0,,5.0,2.0,,1.0,,5.0,2.0,1.0295,,,,,2.0,,,,,3.0,0.9768,1.0,,,,1.0,CalvertLewin14,,,
11352503,away,Everton,André Gomes,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,21,21,True,11.0,9.0,,,6.0,7.0,4.0,6.0,,,4.0,,,,,36.0,16.0,6.4,5.0,0.185366,0,,2.0,1.0,1.0,4.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
11352503,away,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7180,M,923973,EUR,997920000,M,8,8,True,11.0,10.0,,,8.0,8.0,2.0,3.0,2.0,3.0,2.0,,,,,35.0,19.0,6.6,3.0,0.0122013,1,,,,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,0.0571,,,,,,,1.0,1.0,,,,,,,,,its_onana,,,
11352503,away,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,76632,EUR,592531200,D,23,23,True,10.0,8.0,4.0,2.0,5.0,6.0,3.0,5.0,,,3.0,,,,,23.0,18.0,6.6,5.0,0.00137313,0,,1.0,,,1.0,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11352503,away,Everton,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,14,14,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,,,10.0,7.0,6.2,3.0,0.0258693,0,,,,1.0,5.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
11352503,away,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,1145627,EUR,1085356800,F,28,28,True,5.0,2.0,1.0,1.0,,,2.0,5.0,1.0,4.0,2.0,,,,,10.0,11.0,6.6,5.0,0.0052145,0,,,,,4.0,,1.0,,,,2.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,
