match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,captain,stat_wonContest,stat_bigChanceCreated,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_errorLeadToAGoal,stat_penaltyConceded,stat_penaltyFaced,stat_punches
14109667,home,Trabzonspor,André Onana,,,andre-onana,A. Onana,G,24,190,53710,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,28.0,23.0,11.0,6.0,0.0,21.0,24.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0,7.0,90.0,40.0,9.1,5.0,0.00027156,0.4808,0,1.6346,0.05,0.01,0.26,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109667,home,Trabzonspor,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,,1513625,EUR,1036281600,D,20,20,False,38.0,33.0,1.0,,0.0,24.0,26.0,9.0,12.0,1.0,3.0,2.0,3.0,,,,90.0,67.0,7.2,11.0,0.0472918,,0,,0.11,0.22,0.44,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109667,home,Trabzonspor,Stefan Savić,,,stefan-savic,S. Savić,D,15,186,1710,M,,76265,EUR,663292800,D,15,15,False,55.0,51.0,7.0,6.0,1.0,36.0,39.0,15.0,16.0,3.0,6.0,3.0,1.0,,,,90.0,68.0,8.3,4.0,0.425572,,0,,0.38,0.1,0.54,,,,1.0,2.0,1.0,1.0,3.0,1.0,,,1.0,,2.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
14109667,home,Trabzonspor,Arseniy Batagov,,,arsenii-batahov,A. Batagov,D,44,185,941,M,,981395,EUR,1015286400,D,44,44,False,55.0,49.0,11.0,8.0,0.0,41.0,42.0,8.0,13.0,1.0,1.0,3.0,5.0,,,,90.0,62.0,7.3,6.0,0.00406812,,0,,0.14,0.12,0.3,,,,2.0,2.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14109667,home,Trabzonspor,Mustafa Eskihellaç,,,mustafa-eskihellac,M. Eskihellaç,D,19,175,571,M,,899069,EUR,862790400,D,19,19,False,36.0,32.0,1.0,1.0,0.0,20.0,21.0,12.0,15.0,,7.0,1.0,6.0,,,,86.0,55.0,8.3,6.0,0.188198,,1,,0.49,0.43,0.25,,,,,1.0,3.0,,1.0,2.0,1.0,1.0,2.0,,4.0,,3.0,1.0,,1.0,1.0,0.0394,0.01,,,,,,,,,,,,,
14109667,home,Trabzonspor,Okay Yokuşlu,,,okay-yokuslu,O. Yokuşlu,M,5,190,809,M,,97967,EUR,763171200,M,5,5,False,32.0,29.0,1.0,1.0,0.0,17.0,19.0,12.0,13.0,,4.0,1.0,5.0,,,,73.0,44.0,8.1,7.0,0.00905196,,1,,0.07,0.15,-0.08,,,,2.0,5.0,1.0,,,1.0,,1.0,2.0,,1.0,,1.0,,1.0,,,0.0201,0.54,2.0,1.0,1.0,1.0,0.1164,,,,,,,,
14109667,home,Trabzonspor,Tim Jabol-Folcarelli,Tim Jabol-Folcarelli,,tim-jabol-folcarelli,T. Jabol-Folcarelli,M,26,187,314,M,,1106446,EUR,944438400,M,26,26,False,63.0,53.0,4.0,1.0,0.0,31.0,35.0,22.0,28.0,,4.0,2.0,15.0,,,,90.0,80.0,7.1,16.0,0.0127075,,1,,-0.14,0.45,0.29,,,,,5.0,4.0,1.0,,1.0,1.0,4.0,,,1.0,,3.0,,3.0,,,0.0706,-0.3,1.0,,,,,1.0,1.0,,,,,,
14109667,home,Trabzonspor,Oleksandr Zubkov,,,oleksandr-zubkov,O. Zubkov,M,22,182,1318,M,,353282,EUR,839030400,M,22,22,False,21.0,16.0,1.0,,0.0,7.0,7.0,9.0,14.0,1.0,4.0,,2.0,,,,60.0,41.0,8.4,10.0,0.32843,,7,,0.41,0.62,-0.02,,3.0,2.0,1.0,4.0,1.0,,,,,2.0,2.0,1.0,1.0,,1.0,1.0,2.0,,2.0,0.8009,0.45,1.0,3.0,1.0,,1.352,2.0,,1.0,,,,,
14109667,home,Trabzonspor,Christ Inao Oulaï,Christ Inao Oulaï,,christ-inao-oulai,C. I. Oulaï,M,42,173,9524,M,,1888002,EUR,1144281600,M,42,42,False,36.0,31.0,1.0,1.0,1.0,12.0,12.0,19.0,24.0,1.0,7.0,,3.0,,,,85.0,60.0,7.6,12.0,0.498033,,2,,0.75,0.35,-0.01,,5.0,4.0,,2.0,5.0,,2.0,1.0,1.0,3.0,2.0,,3.0,,3.0,1.0,,,,0.1279,-0.06,,1.0,,,0.0308,1.0,,,,,,,
14109667,home,Trabzonspor,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1396,M,,1106681,EUR,1077062400,M,99,99,False,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,,2.0,,6.0,,,,74.0,33.0,7.4,9.0,0.129628,,4,,-0.35,0.62,-0.02,,2.0,1.0,1.0,8.0,4.0,,3.0,,,1.0,1.0,,2.0,,1.0,,3.0,1.0,1.0,0.5227,0.33,,2.0,1.0,,0.4808,1.0,,2.0,,,,,
14109667,home,Trabzonspor,Paul Onuachu,,,paul-onuachu,P. Onuachu,F,30,201,6791,M,,295123,EUR,770083200,F,30,30,False,25.0,18.0,3.0,2.0,1.0,7.0,10.0,11.0,15.0,6.0,8.0,,,,,,90.0,39.0,7.5,11.0,0.0421938,,7,,-0.04,0.03,-0.05,,,,1.0,4.0,1.0,,,,,3.0,1.0,1.0,4.0,,1.0,1.0,2.0,,,1.4422,0.26,1.0,4.0,1.0,,1.5558,3.0,1.0,1.0,,,,,
14109667,home,Trabzonspor,Arif Boşluk,Arif Bosluk,,arif-bosluk,A. Boşluk,D,24,183,173,M,,1138095,EUR,1054857600,D,77,77,True,15.0,14.0,,,0.0,9.0,10.0,5.0,5.0,,2.0,,1.0,,,,30.0,19.0,6.6,3.0,0.00124498,,0,,-0.1,0.04,0.0,,,,1.0,3.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
14109667,home,Trabzonspor,Ernest Muçi,,,ernest-muci,E. Muçi,M,10,180,5691,M,ernest_muci,924670,EUR,984960000,M,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,,17.0,6.0,7.6,2.0,0.636439,,0,,0.72,,0.0,,1.0,,,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,
14109667,home,Trabzonspor,Kazeem Olaigbe,,,kazeem-olaigbe,K. Olaigbe,F,70,178,767,M,,1004346,EUR,1041465600,F,70,70,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,,4.0,,2.0,,,,16.0,13.0,7.2,3.0,0.266308,,1,,0.3,0.18,0.13,,1.0,,,,3.0,,,,,,1.0,,,,3.0,,,,,0.0336,0.0,,1.0,,,0.11,,,,,,,,
14109667,home,Trabzonspor,Ozan Tufan,,,ozan-tufan,O. Tufan,M,11,182,2045,M,,251907,EUR,795916800,M,11,11,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,11.0,2.0,6.5,1.0,1.887e-05,,0,,-0.04,0.02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109667,home,Trabzonspor,Danylo Sikan,,,sikan-danylo,D. Sikan,F,14,185,1357,M,,945479,EUR,987379200,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,10.0,3.0,6.4,,6.5e-06,,1,,-0.01,-0.73,0.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,0.5794,-0.63,,,,,,1.0,1.0,1.0,1.0,,,,
