match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_wonTackle,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,captain,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_punches,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
12924420,home,VV Noordwijk,Bas Schol,Bas,Schol,bas-schol,B. Schol,G,1,7,M,1397334,EUR,1007078400.0,G,1,1,False,37.0,25.0,22.0,10.0,0.0,17.0,22.0,8.0,15.0,14.0,1.0,7.0,8.0,90.0,53.0,8.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Neto,Neto,,neto,Neto,D,20,2,M,1011255,EUR,776563200.0,D,20,20,False,22.0,13.0,4.0,2.0,0.0,7.0,10.0,7.0,13.0,3.0,,,,90.0,48.0,6.2,17.0,0,180.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Dylan Rietveld,,,dylan-rietveld,D. Rietveld,D,,1,M,955158,EUR,841363200.0,D,40,40,False,39.0,24.0,18.0,10.0,0.0,13.0,18.0,11.0,21.0,2.0,,,,90.0,45.0,6.9,15.0,0,195.0,,,,,5.0,,,,5.0,1.0,,,,4.0,1.0,,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Barbosa Nhoca,Barbosa Nhoca,,barbosa-nhoca,B. Nhoca,M,,3,M,1548771,EUR,941932800.0,D,6,6,False,30.0,25.0,9.0,6.0,0.0,20.0,21.0,5.0,9.0,3.0,,,,90.0,36.0,6.8,5.0,0,186.0,,,,,1.0,,,,3.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Sander Bosma,Sander,Bosma,sander-bosma,S. Bosma,M,26,2,M,899797,EUR,708566400.0,D,26,26,False,35.0,27.0,8.0,6.0,0.0,18.0,22.0,9.0,16.0,5.0,,,,90.0,50.0,6.9,13.0,0,,3.0,,2.0,8.0,4.0,2.0,,,4.0,1.0,1.0,4.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,
12924420,home,VV Noordwijk,Bram Franken,,,bram-franken,B. Franken,M,8,13,M,916945,EUR,982022400.0,M,8,8,False,35.0,28.0,5.0,4.0,0.0,16.0,18.0,12.0,18.0,3.0,,,,82.0,48.0,7.1,11.0,2,,1.0,,1.0,4.0,4.0,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,
12924420,home,VV Noordwijk,Giovanni Fonseca,Giovanni,Fonseca,giovanni-fonseca,G. Fonseca,M,15,5,M,948718,EUR,909792000.0,M,15,15,False,25.0,18.0,5.0,4.0,0.0,7.0,10.0,11.0,16.0,3.0,,,,83.0,39.0,7.3,9.0,0,,1.0,,1.0,3.0,7.0,,,,1.0,5.0,,2.0,1.0,1.0,4.0,,2.0,1.0,,,,,,,,,,,
12924420,home,VV Noordwijk,Arantis Roep,Arantis,Roep,arantis-roep,A. Roep,M,17,11,M,1504123,EUR,991353600.0,M,25,25,False,22.0,15.0,8.0,4.0,0.0,9.0,10.0,9.0,18.0,4.0,,,,71.0,41.0,7.2,13.0,3,,6.0,3.0,,6.0,3.0,,2.0,1.0,,1.0,,3.0,1.0,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,,
12924420,home,VV Noordwijk,Emiel Wendt,,,emiel-wendt,E. Wendt,F,,10,M,899833,EUR,778291200.0,M,31,31,False,24.0,15.0,,,1.0,3.0,4.0,12.0,21.0,2.0,,,,90.0,44.0,7.0,16.0,2,193.0,1.0,,5.0,11.0,7.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,2.0,,,2.0,,1.0,,True,1.0,1.0,,,,,
12924420,home,VV Noordwijk,Marouane Bakour,,,bakour-marouane,M. Bakour,M,10,10,M,1083072,EUR,919036800.0,M,14,14,False,12.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,9.0,6.0,,,,71.0,27.0,6.7,8.0,4,175.0,2.0,,,5.0,4.0,,,3.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,2.0,,,2.0,,,,,,
12924420,home,VV Noordwijk,Ruben Marbus,Ruben Marbus,,ruben-marbus,R. Marbus,F,18,5,M,1548829,EUR,1030492800.0,F,18,18,False,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,1.0,,,,75.0,19.0,6.6,8.0,0,188.0,,,3.0,5.0,3.0,1.0,,,,2.0,5.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Mohamed El Karbachi,,,mohamed-el-karbachi,M. E. Karbachi,M,,24,M,1048519,EUR,981331200.0,F,16,16,True,1.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,19.0,6.0,6.2,3.0,0,177.0,1.0,,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,
12924420,home,VV Noordwijk,Virgil Tjin-Asjoe,Virgil,Tjin-Asjoe,tjin-asjoe-virgil,V. T. Asjoe,M,,2,M,1003698,EUR,743558400.0,F,11,11,True,1.0,1.0,,,0.0,,,1.0,3.0,,,,,19.0,7.0,7.5,2.0,2,,2.0,,,1.0,2.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,,
