match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_totalClearance,stat_interceptionWon,stat_accurateCross,stat_dispossessed,stat_wonContest,captain,stat_goalAssist,stat_goals,stat_totalOffside
10382091,home,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,13.0,8.0,,,2.0,3.0,6.0,11.0,1.0,,,,,,85.0,29.0,6.9,12.0,2,1.0,3.0,1.0,7.0,3.0,2.0,1.0,1.0,,,,,3.0,,,,1.0,,2.0,2.0,,,,1.0,,,,1.0,1.0
10382091,home,Vitesse,Million Manhoef,million-manhoef,M. Manhoef,M,42,179,770,M,961677,EUR,1010016000,D,42,42,True,7.0,6.0,,,,,6.0,7.0,1.0,,,,,,19.0,14.0,6.6,6.0,1,,,,1.0,1.0,2.0,,,,,,,4.0,1.0,,,,1.0,,,,,,,1.0,,,,
10382091,home,Vitesse,Nikolai Baden Frederiksen,baden-frederiksen-nikolai,N. B. Frederiksen,F,8,180,241,M,935076,EUR,958608000,F,11,11,True,2.0,,,,,,,2.0,,,,,,,14.0,3.0,6.7,2.0,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
10382091,home,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,3.0,3.0,,,,,3.0,3.0,1.0,,,,,,8.0,6.0,6.5,2.0,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,1.0,,,,,,,8.0,1.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,Thomas,Buitink,,,,,,,,,,,,,1.0
10382091,home,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Mohamed,Sankoh,,,,,,,,,,,,,
10382091,away,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1035,M,986355,EUR,1014595200,G,1,1,False,28.0,13.0,18.0,4.0,11.0,13.0,2.0,15.0,13.0,3.0,2.0,8.0,,,90.0,47.0,8.2,15.0,0,,,,,2.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,
10382091,away,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191,60,M,980673,EUR,954892800,D,3,3,False,10.0,2.0,3.0,1.0,1.0,5.0,1.0,6.0,4.0,,,,,,37.0,22.0,7.0,10.0,0,1.0,1.0,1.0,1.0,6.0,,,,,,4.0,3.0,,,,,,,1.0,,1.0,,,,,,,,
10382091,away,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195,632,M,974020,EUR,1009756800,D,31,31,False,29.0,19.0,6.0,2.0,14.0,20.0,5.0,9.0,4.0,,,,,,90.0,46.0,7.3,10.0,1,,2.0,9.0,6.0,10.0,,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,,,4.0,9.0,,,,,,,,
10382091,away,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191,226,M,970791,EUR,860457600,D,6,6,False,34.0,25.0,6.0,1.0,17.0,18.0,8.0,17.0,7.0,,,,,,90.0,43.0,6.7,10.0,0,1.0,,1.0,,4.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,1.0,,,,
10382091,away,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183,178,M,946561,EUR,933033600,D,5,5,False,40.0,29.0,3.0,,11.0,14.0,18.0,27.0,5.0,,,,,,90.0,63.0,6.9,19.0,0,1.0,4.0,3.0,5.0,7.0,1.0,,,,,2.0,2.0,1.0,,,,1.0,,1.0,,3.0,2.0,,,1.0,,,,
10382091,away,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,954,M,965009,EUR,1033171200,M,10,10,False,24.0,17.0,2.0,2.0,3.0,6.0,14.0,19.0,6.0,,,,,,87.0,40.0,7.4,12.0,2,1.0,,2.0,2.0,8.0,1.0,2.0,,,1.0,2.0,,4.0,,,,,,3.0,2.0,1.0,,,,1.0,,,,
10382091,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182,56,M,318575,EUR,831945600,M,4,4,False,38.0,27.0,8.0,3.0,15.0,22.0,12.0,16.0,4.0,,,,,,90.0,59.0,6.8,13.0,0,,1.0,2.0,5.0,5.0,,,,,1.0,3.0,2.0,1.0,,,,2.0,,,1.0,9.0,2.0,,1.0,,True,,,
10382091,away,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,8,8,False,28.0,16.0,2.0,,6.0,9.0,10.0,19.0,4.0,,,,,,90.0,36.0,6.8,14.0,0,,,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,
10382091,away,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170,1226,M,544532,EUR,870048000,F,11,11,False,13.0,10.0,4.0,4.0,3.0,4.0,7.0,13.0,1.0,,,,,,64.0,38.0,7.1,12.0,0,4.0,,,1.0,6.0,3.0,,,,1.0,1.0,1.0,2.0,,,,,,3.0,,1.0,,,,2.0,,,,
10382091,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187,188,M,156676,EUR,611452800,F,21,21,False,16.0,10.0,,,3.0,6.0,7.0,10.0,5.0,,,,,,87.0,27.0,7.6,7.0,5,,3.0,1.0,4.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,1.0,
10382091,away,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175,120,M,163539,EUR,628819200,F,7,7,False,8.0,4.0,1.0,,1.0,1.0,4.0,10.0,2.0,,,,,,64.0,15.0,6.6,8.0,1,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,
10382091,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180,38,M,1084535,EUR,943660800,F,24,24,True,31.0,23.0,4.0,1.0,14.0,17.0,9.0,14.0,7.0,,,,,,53.0,49.0,7.0,10.0,0,,1.0,,4.0,7.0,,,,,,6.0,2.0,,,Achraf Douiri,,2.0,,1.0,,2.0,1.0,,1.0,,,,,
10382091,away,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170,417,M,1006443,EUR,1011744000,F,34,34,True,10.0,7.0,,,4.0,4.0,4.0,7.0,3.0,,,,,,26.0,19.0,6.3,10.0,1,1.0,,,4.0,,2.0,,1.0,,,,,4.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,
10382091,away,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201,406,M,313264,EUR,667526400,F,9,9,True,7.0,3.0,,,1.0,2.0,2.0,6.0,,,,,,,26.0,10.0,6.6,6.0,1,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,Henk,Veerman,,1.0,,1.0,,,,,,,,,
10382091,away,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178,84,M,797688,EUR,891302400,D,2,2,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,,,,,,3.0,2.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,away,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186,187,M,1066450,EUR,941846400,M,33,33,True,1.0,,,,,,,1.0,,,,,,,3.0,2.0,,1.0,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10382091,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Barry,Lauwers,,,,,,,,,,,,,
10382091,away,FC Volendam,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382091,away,FC Volendam,Imran Nazih,imran-nazih,I. Nazih,M,,174,311,M,1213380,EUR,1138147200,F,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Imran Nazih,,,,,,,,,,,,,,
10382091,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197,305,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Lequincio Zeefuik,,,,,,,,,,,,,,
